,Row,Col,Target,TMRE AREA,TMRE INTENSITY,TMRE FORM FACTOR,TMRE COUNT,TMRE DxA,MITOTRECKER AREA,MITOTRACKER DxA,MITOTRACKER FORM FACTOR,MITOTRACKER INTENSITY,MITOTRACKER COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER,ER AREA,ER INTENSITY,ER FORM FACTOR,ER COUNT,ER DxA,LYSO AREA,LYSO DxA,LYSO FORM FACTOR,LYSO INTENSITY,LYSO COUNT
917,B,8,10,,,,,,,,,,,243654.546,0.747,1423.0,53.653,1.092,20.674,19.562,15.336,171.115,1423.922,8654.922,22086827.966,2551.938,0.31,214.949,5,321.785,19.562,15.336,0.769,111.106,0,3,15,6,219.492,247524.957,0.985,59.0,790614.984,786.284,2908295.229,1.179,30639.833,13.0
918,B,8,11,,,,,,,,,,,274025.041,0.85,1157.0,59.986,1.074,22.766,19.138,17.289,243.469,1125.502,11979.198,21948271.448,1832.199,0.444,146.074,4,227.755,19.138,17.289,0.791,94.363,0,0,15,6,91.367,35787.152,0.9,43.0,84018.448,453.138,1763144.825,0.867,68235.699,25.0
919,B,8,12,,,,,,,,,,,499995.584,0.849,2025.0,60.483,1.07,23.921,15.234,13.782,247.061,2023.777,13335.03,20668822.758,1549.964,0.387,122.999,3,224.347,15.234,13.782,1.193,102.562,0,1,15,6,51.757,17669.156,0.915,27.0,34343.322,178.931,573666.536,0.988,114686.091,44.0
920,B,8,1,,,,,,,,,,,303786.387,0.794,1455.0,58.682,1.202,24.13,11.942,10.538,217.696,1395.459,10113.77,15156799.48,1498.63,0.247,176.252,6,275.865,11.942,10.538,1.066,116.321,0,2,16,6,166.89,50546.814,0.934,75.0,112673.462,173.967,650844.501,0.968,276693.179,84.0
921,B,8,2,,,,,,,,,,,320718.54,0.859,1420.0,58.267,1.0,22.604,15.405,16.605,232.167,1381.412,8812.849,12886980.724,1462.294,0.387,116.475,3,217.891,15.405,16.605,0.923,92.096,0,1,16,6,24.717,14045.194,1.006,20.0,16958.137,116.295,315713.319,0.99,78035.694,33.0
922,B,8,3,,,,,,,,,,,321340.047,0.894,1323.5,59.155,1.016,22.523,14.955,15.621,249.067,1290.173,11758.386,19714236.972,1676.611,0.355,135.229,3,243.492,14.955,15.621,1.149,108.574,0,1,16,6,153.053,57487.58,0.92,69.0,143092.44,253.187,1003942.237,0.952,181924.398,63.0
923,B,8,4,,,,,,,,,,,530820.485,0.961,2539.0,51.605,0.855,17.89,16.344,14.05,203.754,2605.207,12678.126,20480916.867,1615.453,0.382,146.379,5,230.446,16.344,14.05,1.173,89.024,0,3,16,6,15.421,9812.117,0.957,11.0,13963.518,293.431,869082.544,1.211,56462.43,26.0
924,B,8,5,,,,,,,,,,,340795.302,0.9,1797.0,51.586,0.936,19.302,32.92,35.391,190.55,1788.479,12109.471,20003563.714,1651.894,0.755,104.992,4,165.775,32.92,35.391,0.979,56.984,0,2,16,6,105.204,52477.271,0.946,54.0,111811.021,331.879,1282720.051,0.903,180719.146,63.0
925,B,8,6,,,,,,,,,,,351721.21,0.931,1260.5,62.197,0.983,22.645,16.096,11.325,286.671,1226.918,10740.537,26773875.298,2492.787,0.261,221.681,5,346.208,16.096,11.325,0.856,148.336,0,1,16,6,456.412,269756.814,0.884,126.0,1343338.303,513.873,2394111.882,0.888,419669.807,115.0
926,B,8,7,,,,,,,,,,,322267.026,0.882,1045.0,66.992,1.015,24.197,23.227,29.502,315.084,1022.797,8621.547,29742305.114,3449.764,0.38,267.111,7,337.554,23.227,29.502,0.86,104.114,0,3,16,6,228.47,73616.892,0.923,87.0,256565.917,543.766,1921514.777,0.971,280692.898,107.0
927,B,8,8,,,,,,,,,,,973814.788,0.818,3015.0,70.308,1.139,28.135,13.281,11.071,321.844,3025.734,10875.522,27758256.336,2552.361,0.188,204.705,2,412.888,13.281,11.071,1.517,192.258,0,0,16,6,60.524,27692.121,0.937,39.0,43378.409,323.534,1108112.23,1.109,148277.363,62.0
928,B,8,9,,,,,,,,,,,537869.792,0.855,2335.5,58.889,0.966,22.378,14.526,9.642,235.97,2279.401,12019.526,16425844.585,1366.597,0.355,122.278,3,219.878,14.526,9.642,1.124,89.983,0,1,16,6,34.012,9292.257,0.896,15.0,22498.146,202.064,643863.957,0.975,40627.016,17.0
929,B,8,10,,,,,,,,,,,297793.452,0.85,1503.0,53.889,1.006,21.116,17.078,17.213,196.36,1516.57,13927.374,25360310.104,1820.897,0.38,130.084,3,245.335,17.078,17.213,1.073,111.927,0,1,16,6,257.94,150283.865,0.874,76.0,800586.768,441.942,1811318.787,1.018,113628.993,44.0
930,B,8,11,,,,,,,,,,,325432.971,0.957,1317.0,57.683,0.977,20.778,21.15,21.15,253.504,1283.74,9564.064,24436198.644,2555.001,0.316,240.549,8,318.748,21.15,21.15,1.372,121.381,0,2,16,6,216.851,76259.198,0.948,128.0,130481.787,254.877,937783.87,0.959,554800.523,181.0
931,B,8,12,,,,,,,,,,,316443.515,0.901,1045.0,65.557,1.006,24.13,17.174,15.039,308.007,1027.39,15325.339,40494980.392,2642.355,0.228,296.919,11,382.024,17.174,15.039,1.131,145.023,0,7,16,6,526.337,188643.181,0.844,98.0,1382715.471,194.987,533285.387,1.017,146432.59,62.0
932,B,8,13,,,,,,,,,,,288390.468,0.861,1041.0,63.694,0.997,21.846,19.637,24.13,277.904,1037.736,9435.049,21715740.544,2301.603,0.384,183.932,6,274.273,19.637,24.13,0.853,107.029,0,2,16,6,432.646,323747.8,0.847,134.0,1472386.315,350.469,1259713.103,0.948,415491.551,148.0
933,B,8,1,,,,,,,,,,,449774.157,0.867,1881.0,58.745,1.075,22.321,14.033,12.444,237.977,1889.992,11672.287,24843010.878,2128.376,0.259,184.049,4,321.442,14.033,12.444,1.198,142.355,0,0,17,6,127.174,53606.768,0.947,70.0,99636.606,315.823,883326.606,0.94,134134.601,55.0
934,B,8,2,,,,,,,,,,,301831.451,0.919,1764.5,48.053,1.005,17.801,12.025,12.391,168.791,1788.193,14935.091,15767538.412,1055.738,0.36,92.849,2,191.929,12.025,12.391,0.994,88.965,0,0,17,6,137.209,47233.579,0.882,55.0,134466.022,176.925,781573.243,0.991,129231.569,43.0
935,B,8,3,,,,,,,,,,,339489.546,0.911,1681.0,52.8,1.045,19.671,19.429,15.159,202.064,1680.112,14523.696,25680639.093,1768.189,0.403,141.652,4,234.954,19.429,15.159,0.927,90.395,0,2,17,6,119.569,58388.404,0.915,61.0,120859.311,469.616,2006002.524,0.955,89831.161,30.0
936,B,8,4,,,,,,,,,,,318468.8,0.715,1370.0,63.769,1.11,21.115,21.382,21.473,231.428,1376.104,9255.05,28319496.01,3059.897,0.356,174.198,3,328.687,21.382,21.473,0.958,141.359,0,1,17,6,497.29,419531.5,0.893,209.0,1271355.582,422.612,1688346.627,0.945,638582.928,194.0
937,B,8,5,,,,,,,,,,,876142.942,0.869,2312.0,73.896,1.027,26.577,24.058,18.572,377.721,2319.553,14175.689,39110249.777,2758.966,0.476,187.567,5,269.83,24.058,18.572,0.743,105.277,0,1,17,6,128.231,63862.242,0.977,74.0,113426.685,758.082,2434118.479,1.082,187655.095,81.0
938,B,8,6,,,,,,,,,,,276837.032,0.938,1289.0,54.515,0.941,18.109,15.562,11.454,221.921,1247.455,9018.644,18347241.8,2034.368,0.285,177.648,5,299.686,15.562,11.454,1.107,128.614,0,1,17,6,10.246,3305.283,0.937,6.0,5700.772,404.444,1120952.726,1.209,60142.741,30.0
939,B,8,7,,,,,,,,,,,307957.792,0.841,1506.0,55.047,1.062,19.777,19.982,20.448,202.909,1517.716,10441.205,17851034.83,1709.672,0.529,90.703,2,201.56,19.982,20.448,1.322,84.666,0,0,17,6,357.757,279937.43,0.921,130.0,1390115.987,310.753,1545327.598,0.916,356896.234,96.0
940,B,8,8,,,,,,,,,,,315077.236,0.936,1114.0,62.026,0.986,22.062,18.85,13.026,286.565,1099.497,10232.615,27926646.237,2729.18,0.468,227.34,6,270.734,18.85,13.026,0.833,79.434,1,2,17,6,32.533,14041.486,1.036,20.0,27531.886,334.625,809353.668,1.052,179151.242,89.0
941,B,8,9,,,,,,,,,,,301194.311,0.743,1408.0,60.186,1.178,21.726,17.481,14.117,214.316,1405.373,8171.247,15604864.071,1909.729,0.29,184.899,5,287.732,17.481,14.117,0.686,113.695,1,1,17,6,221.288,81389.767,0.886,106.0,180264.441,250.546,1489875.331,0.903,365678.48,86.0
942,B,8,10,,,,,,,,,,,286524.997,0.914,1207.0,57.694,1.012,20.702,22.032,23.285,242.202,1183.001,9871.445,21427218.993,2170.626,0.522,121.961,3,228.608,22.032,23.285,1.05,92.976,0,1,17,6,297.339,97933.667,0.868,65.0,627470.816,667.56,2419596.83,0.915,58765.799,24.0
943,B,8,11,,,,,,,,,,,319398.419,0.807,1220.0,63.279,1.056,21.777,21.144,16.914,257.201,1241.825,9958.726,34131202.294,3427.266,0.262,336.356,11,405.481,21.144,16.914,0.981,166.019,0,7,17,6,518.732,308085.549,0.908,196.0,1000658.306,493.804,1892490.915,0.954,678515.887,226.0
944,B,8,1,,,,,,,,,,,493443.039,0.928,2553.5,51.934,0.902,18.153,12.873,13.627,199.212,2476.978,8931.329,10777238.529,1206.678,0.338,128.887,4,211.881,12.873,13.627,0.938,94.469,0,0,18,6,10.88,4250.608,0.875,6.0,7958.646,93.796,300385.423,0.474,6177.678,2.0
945,B,8,2,,,,,,,,,,,300879.544,0.863,1446.0,55.95,1.04,20.603,25.51,29.602,214.95,1399.765,12781.968,16839992.269,1317.48,0.73,84.612,3,150.598,25.51,29.602,0.932,57.133,0,1,18,6,105.098,28019.322,0.807,21.0,154796.393,433.914,1908897.048,1.259,21624.899,8.0
946,B,8,3,,,,,,,,,,,298580.37,0.911,2281.0,42.033,0.918,15.473,12.572,10.928,128.125,2330.383,15739.24,16988905.261,1079.398,0.356,105.951,3,195.197,12.572,10.928,0.873,84.999,0,1,18,6,197.944,38961.08,0.929,29.0,1156371.644,316.246,1767839.821,1.003,62210.163,22.0
947,B,8,4,,,,,,,,,,,335804.868,0.843,1830.0,52.202,1.044,20.233,14.708,15.776,182.734,1837.671,10181.439,10348869.282,1016.445,0.421,114.568,5,174.195,14.708,15.776,1.277,71.014,0,3,18,6,43.518,20744.106,0.942,28.0,33586.191,100.134,312279.399,0.984,156461.864,57.0
948,B,8,5,,,,,,,,,,,304317.795,0.943,1381.0,54.795,0.919,18.781,16.25,16.065,225.196,1351.347,11007.421,15705431.247,1426.804,0.419,118.856,4,206.911,16.25,16.065,1.225,88.908,0,2,18,6,47.532,17359.982,0.956,25.0,33719.914,89.888,260570.01,1.272,118292.319,49.0
949,B,8,6,,,,,,,,,,,304793.009,0.865,1586.0,53.665,0.99,20.453,20.393,22.133,198.155,1538.151,11070.559,14587582.464,1317.692,0.636,90.478,3,161.345,20.393,22.133,0.914,65.479,0,1,18,6,4.014,1670.406,0.92,2.0,3551.588,81.227,213653.639,1.227,120224.945,51.0
950,B,8,7,,,,,,,,,,,327612.787,0.886,1219.0,62.209,1.036,22.68,24.362,25.667,272.728,1201.244,11286.6,31455273.298,2786.957,0.439,198.782,6,282.48,24.362,25.667,0.952,115.138,0,2,18,6,80.382,24922.97,0.896,35.0,62938.868,700.093,2975874.906,0.954,71584.084,25.0
951,B,8,8,,,,,,,,,,,287862.018,0.909,1607.5,49.56,1.034,18.799,9.491,7.688,177.664,1620.262,8636.541,10419700.991,1206.467,0.208,135.734,2,269.872,9.491,7.688,1.342,126.798,0,0,18,6,213.471,98861.083,0.853,60.0,623100.094,214.105,1370846.529,0.958,174633.399,45.0
952,B,8,9,,,,,,,,,,,316568.472,0.87,1899.0,48.936,1.02,17.786,16.203,14.038,165.834,1908.951,12415.29,13136140.633,1058.061,0.432,98.941,3,175.445,16.203,14.038,0.853,72.933,0,1,18,6,111.859,34162.137,0.865,50.0,82011.649,111.964,512969.486,0.999,195903.247,56.0
953,B,8,10,,,,,,,,,,,576094.68,0.839,3875.0,46.733,1.065,18.396,12.35,12.138,145.765,3952.224,22408.113,24786097.584,1106.122,0.368,92.925,2,194.387,12.35,12.138,1.145,85.751,0,0,18,6,105.732,54320.079,0.938,52.0,113956.402,363.461,2394309.72,1.03,73395.575,25.0
954,B,8,11,,,,,,,,,,,270942.963,0.893,1223.0,55.722,1.004,20.519,14.052,10.912,220.654,1227.909,8135.523,18338909.341,2254.177,0.209,214.115,4,368.335,14.052,10.912,1.182,148.728,0,2,18,6,103.514,26214.399,0.867,37.0,89073.209,135.73,449828.449,0.913,152838.164,54.0
955,B,8,12,,,,,,,,,,,303363.987,0.849,1661.0,51.393,1.037,18.842,12.676,11.341,178.403,1700.439,10463.187,13814884.389,1320.332,0.307,124.452,3,232.498,12.676,11.341,1.017,105.034,0,1,18,6,91.156,42020.653,0.966,57.0,67296.176,126.329,682238.095,0.945,137187.066,39.0
956,B,8,1,,,,,,,,,,,316787.647,0.948,1523.0,53.095,0.937,18.865,20.283,21.703,212.732,1489.14,10536.875,17666238.48,1676.611,0.467,115.84,3,212.446,20.283,21.703,0.905,90.483,0,1,19,6,152.419,54191.893,0.915,36.0,295984.068,63.376,200293.46,1.079,67153.129,23.0
957,B,8,2,,,,,,,,,,,255711.715,0.873,1863.5,42.887,0.865,14.446,24.311,11.857,127.808,2000.746,18217.74,21463392.718,1178.159,0.504,107.545,4,171.457,24.311,11.857,0.809,63.664,0,2,19,6,42.884,32009.47,0.973,30.0,42986.64,402.332,2054279.577,1.003,33065.7,10.0
958,B,8,3,,,,,,,,,,,335375.179,0.932,1453.0,56.363,0.972,20.099,13.107,11.296,235.547,1423.813,9744.17,13627183.203,1398.496,0.324,113.623,2,233.065,13.107,11.296,1.041,106.721,0,0,19,6,21.337,11265.217,0.913,14.0,17482.89,57.144,183179.841,1.142,74778.593,25.0
959,B,8,4,,,,,,,,,,,395188.24,0.914,1780.0,55.526,0.967,20.879,17.553,16.821,224.14,1763.134,8476.559,16516520.678,1948.494,0.348,181.721,6,265.424,17.553,16.821,0.683,94.028,0,2,19,6,4.964,4577.056,1.206,7.0,3107.006,4.648,16924.125,0.774,3641.5,1.0
960,B,8,5,,,,,,,,,,,261289.432,0.87,1412.0,51.151,1.016,18.179,12.48,12.695,181.044,1443.237,9222.912,11041409.56,1197.172,0.325,126.802,4,215.059,12.48,12.695,1.009,94.559,0,2,19,6,96.965,36696.101,0.944,59.0,59398.687,59.468,308837.768,0.973,240633.599,54.0
961,B,8,6,,,,,,,,,,,272791.745,0.858,1480.0,50.468,0.953,17.838,16.063,9.958,173.967,1568.066,10222.12,18639338.599,1823.432,0.302,169.997,4,275.593,16.063,9.958,0.963,115.869,0,2,19,6,86.508,31217.754,0.959,42.0,74152.82,114.182,493889.417,1.002,222990.202,63.0
962,B,8,7,,,,,,,,,,,360832.559,0.824,1491.0,60.142,1.2,24.052,17.339,16.173,237.132,1521.655,9875.464,18559040.002,1879.308,0.381,135.713,3,249.07,17.339,16.173,0.889,109.305,0,1,19,6,157.489,62935.982,0.956,84.0,129766.906,143.441,652991.361,0.97,297752.994,78.0
963,B,8,1,,,,,,,,,,,308268.863,0.869,1392.5,56.643,1.087,21.79,23.042,9.699,221.816,1389.751,9067.076,20683012.739,2281.112,0.386,191.217,6,272.549,23.042,9.699,1.256,88.559,0,4,20,6,63.482,29092.117,0.976,40.0,47064.671,323.957,871984.212,1.056,195472.256,94.0
964,B,8,2,,,,,,,,,,,309947.269,0.904,1342.0,57.068,1.024,21.397,21.612,23.402,234.174,1323.576,10983.756,14967439.005,1362.689,0.592,106.953,4,170.042,21.612,23.402,0.752,69.309,0,0,20,6,35.174,11403.856,0.866,14.0,32685.196,255.616,565749.612,1.213,82728.078,47.0
965,B,8,3,,,,,,,,,,,523409.195,0.815,3252.0,48.279,0.981,17.89,20.453,21.421,151.152,3462.809,20486.021,27308019.429,1333.007,0.436,132.84,5,195.911,20.453,21.421,0.857,74.242,0,3,20,6,65.277,34764.727,0.942,35.0,70466.558,531.724,1768255.039,1.092,79477.8,39.0
966,B,8,4,,,,,,,,,,,305590.806,0.828,1360.0,59.039,1.076,22.982,27.574,29.656,229.738,1330.172,9090.362,19755784.45,2173.267,0.711,84.126,2,196.0,27.574,29.656,1.478,79.955,0,0,20,6,2.852,1871.556,0.965,3.0,1779.174,627.105,1290997.373,1.419,86385.113,52.0
967,B,8,5,,,,,,,,,,,314291.057,0.947,1474.0,53.191,0.976,18.758,13.271,13.908,213.154,1474.476,18472.702,23217428.518,1256.851,0.365,112.048,3,208.127,13.271,13.908,1.055,95.405,0,1,20,6,148.3,67596.93,0.899,59.0,202963.806,463.595,1847798.195,1.102,87580.747,39.0
968,B,8,6,,,,,,,,,,,336016.438,0.893,1547.5,55.648,0.982,21.021,30.752,35.594,220.126,1526.475,11634.918,19649788.384,1688.863,0.77,88.58,3,165.972,30.752,35.594,0.869,60.129,0,1,20,6,0.951,962.667,0.965,1.0,915.149,507.008,1215765.895,1.326,88900.874,53.0
969,B,8,7,,,,,,,,,,,329619.376,0.884,1589.0,54.971,0.962,20.006,21.308,17.662,212.521,1550.999,10038.104,16574463.83,1651.155,0.582,107.986,3,188.864,21.308,17.662,0.827,74.34,0,1,20,6,0.951,754.0,0.965,1.0,716.782,281.284,599846.613,1.305,63817.538,38.0
970,B,8,8,,,,,,,,,,,328035.927,0.908,1636.0,53.115,0.979,19.607,22.315,20.732,203.754,1609.963,16538.361,32088632.902,1940.255,0.501,115.808,4,220.597,22.315,20.732,1.196,89.403,0,0,20,6,297.339,246780.63,0.848,51.0,2041356.904,757.554,3503255.344,1.003,26290.671,11.0
971,B,8,9,,,,,,,,,,,529866.677,0.617,1890.0,73.89,1.312,27.26,35.603,43.688,267.975,1977.302,12307.82,33074139.603,2687.246,0.51,186.29,5,257.388,35.603,43.688,1.112,83.94,0,1,20,6,145.237,61160.88,0.949,81.0,115637.978,617.493,1971800.108,1.029,179019.028,72.0
972,B,8,10,,,,,,,,,,,573814.835,0.899,3204.0,48.859,0.927,17.569,15.41,16.089,170.798,3359.607,13133.266,17605234.163,1340.507,0.435,106.694,3,196.751,15.41,16.089,1.43,84.164,0,1,20,6,59.045,24678.516,0.95,28.0,54708.761,276.319,896725.866,0.997,42128.225,20.0
973,B,8,11,,,,,,,,,,,309592.364,0.931,1441.0,54.626,0.941,19.178,24.495,26.358,221.076,1400.386,11536.74,15967138.116,1384.025,0.73,61.881,2,154.314,24.495,26.358,0.953,59.652,0,0,20,6,24.4,12663.436,0.954,14.0,22758.093,551.793,1314991.614,1.434,37401.542,22.0
974,B,8,12,,,,,,,,,,,466978.298,0.899,2210.0,54.305,0.91,19.977,17.232,18.878,210.936,2213.836,14659.465,20364940.779,1389.201,0.45,123.07,5,197.046,17.232,18.878,1.921,85.551,0,3,20,6,12.041,2520.096,0.989,3.0,9036.46,179.776,348162.967,1.253,93539.676,55.0
975,B,8,13,,,,,,,,,,,338244.842,0.927,1286.5,59.772,0.949,19.564,16.54,15.621,263.644,1282.961,15459.089,29258137.462,1892.617,0.349,142.97,3,260.909,16.54,15.621,1.505,113.406,0,1,20,6,276.002,130673.903,0.907,41.0,1029024.114,666.715,1944223.225,1.157,48086.087,26.0
976,B,8,14,,,,,,,,,,,521914.157,0.929,3333.0,45.643,0.866,15.967,20.225,13.361,154.004,3388.975,18977.601,19726670.172,1039.471,0.404,103.601,5,179.909,20.225,13.361,1.271,62.338,0,1,20,6,21.865,12426.247,0.927,13.0,22466.352,251.919,712622.849,1.116,23138.674,12.0
977,B,8,15,,,,,,,,,,,271375.609,0.82,1393.0,55.445,1.08,22.023,18.839,21.839,200.585,1352.922,9270.977,13963291.536,1506.129,0.508,110.787,3,192.97,18.839,21.839,1.0,79.074,0,1,20,6,15.316,4857.697,0.87,7.0,11607.833,348.885,1012101.468,1.286,47578.868,27.0
978,B,8,16,,,,,,,,,,,265496.751,0.813,1535.0,51.404,1.066,17.678,16.087,13.361,170.904,1553.486,8677.409,12687093.504,1462.083,0.431,144.191,5,206.483,16.087,13.361,1.148,84.587,0,1,20,6,109.324,43153.662,0.971,73.0,64541.963,148.194,491029.683,0.957,205295.211,74.0
979,B,8,17,,,,,,,,,,,319369.689,0.902,1335.0,57.864,1.065,22.203,16.812,13.912,240.3,1329.043,10188.794,23861672.097,2341.953,0.279,178.393,3,324.893,16.812,13.912,1.164,128.483,0,1,20,6,83.128,37918.142,0.971,54.0,58778.976,468.243,1476853.897,0.986,117546.955,55.0
980,B,10,1,,,,,,,,,,,299214.446,0.867,1219.0,59.65,0.96,20.769,19.857,18.643,245.476,1218.914,8555.409,23122426.278,2702.667,0.342,199.765,4,315.297,19.857,18.643,0.897,120.326,0,2,1,8,92.106,31921.38,0.949,55.0,54775.834,222.133,963415.112,0.923,499151.257,138.0
981,B,10,2,,,,,,,,,,,528722.213,0.935,2466.0,54.978,0.928,20.271,13.886,13.591,224.879,2351.141,12813.113,14507152.573,1132.211,0.386,88.439,2,191.999,13.886,13.591,1.48,76.865,0,0,1,8,46.159,16252.248,0.928,24.0,34608.445,120.414,497902.171,1.016,150229.271,46.0
982,B,10,3,,,,,,,,,,,295846.754,0.876,1922.0,46.806,0.934,18.272,12.511,14.926,152.736,1936.981,10944.844,12794187.981,1168.969,0.318,104.3,2,214.955,12.511,14.926,1.216,94.38,0,0,1,8,77.002,28988.135,0.93,40.0,57936.393,233.646,1096001.297,0.972,148378.941,41.0
983,B,10,4,,,,,,,,,,,329841.297,0.618,1515.0,67.073,1.117,22.569,16.549,13.782,221.288,1490.554,20790.224,23209527.967,1116.367,0.477,108.326,4,171.543,16.549,13.782,0.99,61.808,0,0,1,8,240.512,115586.78,0.88,59.0,879205.374,420.922,2580377.709,0.949,183138.241,46.0
984,B,10,5,,,,,,,,,,,283691.88,0.784,1262.0,60.981,1.134,24.52,15.17,13.197,231.956,1223.042,8389.668,12464008.468,1485.638,0.3,167.241,5,249.296,15.17,13.197,0.987,80.205,1,1,1,8,53.87,17551.345,0.934,30.0,32088.828,116.717,402978.095,0.932,179954.023,58.0
985,B,10,6,,,,,,,,,,,314121.209,0.907,1398.0,55.894,0.945,20.327,14.625,12.902,225.513,1392.92,9198.418,13606250.865,1479.195,0.352,127.749,3,229.777,14.625,12.902,0.877,90.272,0,1,1,8,71.087,23320.648,0.924,36.0,46695.084,98.761,485928.764,1.024,165353.022,46.0
986,B,10,7,,,,,,,,,,,310619.582,0.905,1447.5,55.838,0.946,20.879,21.31,19.561,224.562,1383.223,10790.33,25097199.458,2325.897,0.431,148.718,4,260.373,21.31,19.561,1.313,112.716,0,2,1,8,3.803,2280.667,0.965,4.0,2168.091,726.5,3084618.742,1.422,49520.661,19.0
987,B,10,8,,,,,,,,,,,281932.775,0.796,1899.5,48.636,1.055,19.263,9.449,8.678,149.778,1882.331,11502.781,15661343.662,1361.527,0.175,155.845,2,312.772,9.449,8.678,1.07,147.826,0,0,1,8,135.308,56710.297,0.892,23.0,434977.246,286.354,1521998.488,0.96,29212.519,8.0
988,B,10,9,,,,,,,,,,,274285.939,0.891,1369.0,54.282,0.96,19.87,16.163,16.588,209.035,1312.153,11592.158,17560918.847,1514.896,0.428,103.473,2,211.005,16.163,16.588,1.094,96.237,0,0,1,8,4.119,1577.989,0.777,2.0,3299.669,136.047,514048.039,1.162,54336.714,21.0
989,B,10,10,,,,,,,,,,,187236.535,0.856,983.0,52.301,0.958,19.357,14.955,13.153,186.431,1004.321,4825.27,8758796.361,1815.193,0.317,130.417,2,268.231,14.955,13.153,1.014,123.992,0,0,1,8,2.852,1179.222,0.965,3.0,1121.015,83.445,260363.932,1.334,20535.433,8.0
990,B,10,1,,,,,,,,,,,535713.319,0.933,2132.0,60.025,0.937,21.74,15.657,13.474,267.552,2002.276,8992.79,16664654.78,1853.113,0.283,154.699,4,286.691,15.657,13.474,1.125,129.607,0,2,2,8,47.321,16543.937,0.925,29.0,28343.521,333.991,980760.476,1.085,106246.949,61.0
991,B,10,2,,,,,,,,,,,476703.232,0.953,2116.0,56.169,0.885,19.263,12.828,11.716,239.244,1992.538,10278.271,18474653.445,1797.448,0.267,145.232,2,290.708,12.828,11.716,1.588,137.362,0,0,2,8,43.518,12538.756,0.859,20.0,28311.093,366.63,810807.301,1.033,63954.106,37.0
992,B,10,3,,,,,,,,,,,311440.195,0.887,1645.0,52.827,1.026,20.435,24.784,22.142,196.994,1580.966,7316.934,13719859.651,1875.083,0.479,158.352,5,221.773,24.784,22.142,1.191,78.616,0,3,2,8,260.898,167270.172,0.873,79.0,791266.383,332.724,1257292.986,0.935,136153.082,57.0
993,B,10,4,,,,,,,,,,,314525.865,0.878,1315.0,59.24,1.009,21.146,26.542,30.118,245.159,1282.945,8200.142,15810757.324,1928.108,0.548,193.056,8,210.184,26.542,30.118,0.907,77.587,0,2,2,8,30.632,11409.801,0.946,20.0,17698.79,163.087,355468.841,1.026,161897.172,89.0
994,B,10,5,,,,,,,,,,,288282.517,0.89,1248.0,57.71,0.965,21.076,15.358,16.344,235.864,1222.24,15882.039,24452195.368,1539.613,0.379,124.474,4,226.042,15.358,16.344,1.404,99.392,0,0,2,8,57.038,21214.987,0.941,30.0,39610.709,612.845,1360956.606,1.234,85939.682,54.0
995,B,10,6,,,,,,,,,,,462705.703,0.803,2199.0,57.88,1.027,23.193,20.678,22.245,213.999,2162.182,13316.279,22766468.597,1709.672,0.53,104.104,3,201.275,20.678,22.245,1.252,87.928,0,1,2,8,2.852,1870.556,0.965,3.0,1778.224,640.203,1834916.188,1.375,41395.802,27.0
996,B,10,7,,,,,,,,,,,254684.18,0.912,1289.0,51.789,0.888,18.153,14.653,11.296,194.564,1308.998,7829.992,14077308.251,1797.87,0.256,185.483,5,296.885,14.653,11.296,1.008,108.528,0,1,2,8,31.582,17722.966,0.937,17.0,32806.666,506.796,1081960.461,1.329,58949.145,39.0
997,B,10,8,,,,,,,,,,,263517.625,0.891,945.0,63.365,1.003,23.22,10.4,7.8,284.558,926.059,9661.057,23962545.485,2480.323,0.137,315.167,7,477.367,10.4,7.8,0.726,149.407,0,1,2,8,190.445,53417.419,0.958,60.0,227656.027,982.433,3020613.152,1.257,49764.928,29.0
998,B,10,1,,,,,,,,,,,242889.281,0.894,1191.0,53.773,0.919,18.738,20.475,20.475,205.655,1181.052,11859.232,20773950.468,1751.711,0.397,138.717,4,235.407,20.475,20.475,0.929,99.989,0,2,3,8,7.711,3614.618,0.955,5.0,5725.067,250.652,623604.144,1.147,92098.563,44.0
999,B,10,2,,,,,,,,,,,262824.82,0.894,1411.5,51.946,0.968,19.482,18.331,17.159,192.029,1368.672,12014.877,15236699.865,1268.153,0.467,80.45,2,184.699,18.331,17.159,1.232,77.317,0,0,3,8,201.113,68749.948,0.864,40.0,457395.96,370.116,1112339.195,1.161,52119.389,24.0
1000,B,10,3,,,,,,,,,,,245075.329,0.837,1292.0,53.585,1.027,21.016,15.275,15.925,191.29,1281.173,8658.779,19204713.448,2217.947,0.275,156.215,2,318.175,15.275,15.925,1.01,141.345,0,0,3,8,3.38,1718.381,0.994,3.0,1948.705,294.17,762593.836,1.219,137584.807,65.0
