,Row,Col,Target,TMRE AREA,TMRE INTENSITY,TMRE FORM FACTOR,TMRE COUNT,TMRE DxA,MITOTRECKER AREA,MITOTRACKER DxA,MITOTRACKER FORM FACTOR,MITOTRACKER INTENSITY,MITOTRACKER COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER
286,B,5,8,3.274,80535.566,0.878,3,87924.519,811.529,2407439.844,1.226,46424.394,28,334136.285,0.89,2008.0,48.28,0.951,18.78,17.541,17.441,165.094,2023.911,13859.691,17404922.641,1255.794,0.501,115.581,4,177.476,17.541,17.441,0.769,72.592,0,2,8,3
287,B,5,1,60.63,883322.976,0.859,34,1570993.274,431.168,1106768.026,1.056,61799.733,32,332703.355,0.913,1686.0,51.883,1.023,18.507,19.194,19.651,195.62,1700.76,11206.489,14699225.961,1311.671,0.472,111.996,4,186.905,19.194,19.651,0.934,70.148,0,2,9,3
288,B,5,2,104.993,2159887.092,0.888,60,3785917.471,698.931,2602883.565,1.076,24141.891,12,326801.153,0.73,2364.5,47.545,1.266,19.562,16.351,16.914,131.399,2487.081,18285.863,19262582.556,1053.414,0.523,66.943,2,159.114,16.351,16.914,0.861,67.668,0,0,9,3
289,B,5,3,71.72,1518046.698,0.903,44,2480487.81,798.326,2342140.961,1.052,78272.407,40,279255.775,0.703,1766.0,51.294,1.229,19.891,16.403,14.908,147.138,1897.92,14153.236,19787264.13,1398.073,0.414,95.455,2,205.942,16.403,14.908,1.349,79.746,0,0,9,3
290,B,5,4,129.498,1595711.046,0.878,59,3573675.426,451.342,1448296.271,0.982,78021.463,36,614265.909,0.938,2608.5,55.251,0.967,20.519,16.149,10.008,227.942,2694.832,11270.283,14279345.712,1266.991,0.652,139.029,6,156.271,16.149,10.008,1.027,48.619,0,2,9,3
291,B,5,5,43.624,853229.899,0.952,26,1432544.496,1116.896,2982231.408,1.072,203168.211,109,376881.991,0.911,1679.0,55.198,0.981,20.462,23.398,24.127,220.865,1706.389,12922.418,37706769.175,2917.934,0.333,236.346,7,331.967,23.398,24.127,0.855,119.282,0,3,9,3
292,B,5,6,51.968,863408.935,0.93,28,1603443.556,838.569,2309718.142,1.139,159954.558,87,371480.564,0.931,1473.0,58.523,0.982,20.851,32.481,41.404,253.715,1464.164,12517.729,28928521.995,2311.004,0.379,222.865,7,276.827,32.481,41.404,1.051,79.45,0,5,9,3
293,B,5,7,57.883,1166507.355,0.867,30,2308151.383,675.06,2305002.654,1.374,43242.63,24,361069.269,0.851,2037.0,51.64,0.98,18.466,20.819,20.424,180.621,1999.039,17507.536,21529099.742,1229.705,0.601,83.808,3,160.396,20.819,20.424,1.034,62.858,0,1,9,3
294,B,5,8,35.596,712108.406,0.891,20,1292404.002,566.158,1790854.375,1.28,38993.241,21,313977.663,0.872,1884.0,49.027,1.015,18.606,20.129,21.321,166.784,1882.536,17460.979,18528275.626,1061.125,0.544,105.054,5,156.501,20.129,21.321,1.1,61.155,0,1,9,3
295,B,5,9,12.464,278929.267,0.909,8,424833.502,829.063,2317919.729,1.195,82951.486,46,357489.372,0.917,1896.0,51.475,0.965,18.897,20.054,22.036,193.297,1849.434,13512.955,24581429.705,1819.101,0.471,127.994,4,220.209,20.054,22.036,0.855,88.596,0,2,9,3
