,Row,Col,Target,TMRE AREA,TMRE INTENSITY,TMRE FORM FACTOR,TMRE COUNT,TMRE DxA,MITOTRECKER AREA,MITOTRACKER DxA,MITOTRACKER FORM FACTOR,MITOTRACKER INTENSITY,MITOTRACKER COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER
651,B,6,4,247.272,2559118.196,0.813,110,5757595.58,749.949,1301317.618,1.062,27058.047,25,615206.302,0.625,2577.0,67.804,1.04,21.684,21.002,22.898,228.576,2691.475,13821.22,19737689.771,1428.071,0.518,132.366,5,186.059,21.002,22.898,1.076,71.295,0,1,14,4
652,B,6,5,39.293,611280.58,0.941,25,982004.546,1000.601,1456274.247,1.203,49131.557,55,403844.761,0.614,2224.5,60.681,1.086,19.768,28.803,30.616,179.776,2246.372,9617.372,23178651.943,2410.082,0.551,195.157,7,234.355,28.803,30.616,1.211,83.796,0,3,14,4
653,B,6,6,16.161,132811.041,0.936,6,367566.993,662.384,834352.84,1.264,52053.272,61,442438.391,0.814,2181.0,55.242,1.112,20.732,18.152,19.561,197.627,2238.751,9298.324,17782811.464,1912.475,0.369,140.056,4,255.121,18.152,19.561,0.994,107.849,0,2,14,4
654,B,6,7,324.802,4154535.457,0.858,176,7748675.815,1177.314,1921184.588,0.896,42995.581,39,414293.765,0.255,2324.0,92.587,2.183,22.428,38.369,38.436,173.756,2384.346,13616.112,32552748.298,2390.752,0.678,169.234,6,210.481,38.369,38.436,0.847,66.288,0,2,14,4
655,B,6,8,2.324,56677.133,1.049,2,65051.611,1039.894,1287840.511,1.293,75796.28,91,428017.088,0.664,1942.0,64.317,1.16,22.502,36.627,37.342,218.541,1958.517,9849.292,30468645.371,3093.486,0.558,177.331,5,264.001,36.627,37.342,0.686,102.844,0,1,14,4
656,B,6,9,214.95,2305778.129,0.891,97,5009831.083,997.537,1311089.134,1.201,47955.038,53,375734.041,0.838,2028.0,52.647,1.07,19.886,14.011,15.824,184.741,2033.843,13980.914,27647829.763,1977.541,0.262,152.857,2,307.807,14.011,15.824,1.083,141.875,0,0,14,4
657,B,6,10,307.268,3348975.014,0.857,146,7118344.208,719.0,1111928.202,0.968,29769.646,28,729476.31,0.919,2423.0,64.596,1.034,24.185,31.771,33.818,305.155,2390.509,13790.495,22940669.333,1663.513,0.746,82.485,3,167.378,31.771,33.818,0.659,57.782,0,1,14,4
658,B,6,1,2.535,34833.222,0.998,2,44036.674,1229.493,1014413.739,1.288,219361.245,338,147356.479,0.563,1676.0,44.399,1.334,14.187,22.014,17.225,88.304,1668.744,7830.77,33042489.547,4219.571,0.24,267.643,4,469.67,22.014,17.225,0.921,188.386,0,2,15,4
659,B,6,2,187.698,2192841.691,0.91,100,4164587.403,1125.134,1145486.085,1.04,68846.309,90,214484.075,0.499,1780.5,55.236,1.763,19.277,21.352,20.712,121.048,1771.892,7815.974,23669225.741,3028.314,0.32,281.324,8,344.889,21.352,20.712,0.644,127.94,0,2,15,4
660,B,6,3,21.759,309556.336,0.921,13,520344.863,629.534,667840.98,1.361,13221.78,20,786805.984,0.891,2939.0,61.028,1.016,21.755,23.917,26.344,263.961,2980.768,9705.984,13178048.403,1357.724,0.622,102.164,5,165.638,23.917,26.344,0.994,61.741,0,1,15,4
661,B,6,4,191.078,2536611.058,0.858,98,5005005.639,882.721,1043276.626,0.999,34801.809,44,426225.978,0.856,2121.0,54.79,1.043,19.97,23.096,22.772,204.387,2085.382,8736.263,15429830.892,1766.182,0.593,100.239,3,193.522,23.096,22.772,0.837,79.143,0,1,15,4
662,B,6,5,70.242,934257.627,0.926,36,1899815.908,816.705,1008906.792,1.285,42813.711,64,714473.216,0.877,2717.0,61.276,1.024,21.334,20.645,13.975,262.165,2725.279,8013.335,15161096.475,1891.983,0.421,129.312,3,237.658,20.645,13.975,0.849,97.124,0,1,15,4
663,B,6,6,11.408,95896.046,0.858,3,356574.752,942.084,966824.21,1.314,53732.949,81,440154.744,0.796,1933.0,59.867,1.116,21.781,33.09,32.702,227.097,1938.178,8924.865,26093076.999,2923.638,0.649,182.947,5,237.894,33.09,32.702,0.804,79.057,0,1,15,4
664,B,6,7,185.903,2494534.53,0.855,88,5362816.433,682.453,989994.669,1.135,51099.942,62,428990.965,0.896,2373.0,50.308,1.029,18.74,27.217,28.506,180.516,2376.473,10537.199,16571580.436,1572.674,0.645,89.607,4,175.085,27.217,28.506,0.709,70.292,0,0,15,4
665,B,6,8,103.62,1409440.999,0.969,68,2145140.833,1039.682,1233475.142,1.226,93457.418,128,391174.958,0.771,2024.0,56.045,1.108,20.851,22.75,23.706,192.663,2030.36,9271.391,30436810.68,3282.874,0.322,231.386,7,357.737,22.75,23.706,1.23,132.142,0,3,15,4
666,B,6,9,48.06,661775.626,0.835,24,1413200.149,882.299,1042986.998,1.202,39981.212,58,176741.584,0.75,2032.0,38.083,1.191,13.421,28.081,26.71,86.508,2043.062,9423.505,18514926.96,1964.76,0.448,213.012,9,234.774,28.081,26.71,0.929,74.583,0,5,15,4
667,B,6,10,4.225,42258.979,0.955,2,87248.932,838.675,806761.486,1.283,60081.185,91,400185.117,0.886,2140.0,51.297,1.011,19.326,17.956,15.092,185.48,2157.562,6872.196,14720253.679,2142.002,0.319,165.343,4,290.339,17.956,15.092,1.107,113.612,0,2,15,4
668,B,6,11,28.097,349848.103,0.929,16,610496.096,609.465,603280.427,1.031,20095.162,27,538752.936,0.845,2750.0,53.632,1.063,20.424,15.802,16.25,193.402,2785.66,9453.845,10479070.63,1108.445,0.507,92.678,3,165.786,15.802,16.25,0.919,64.752,0,1,15,4
669,B,6,12,85.452,976581.077,0.948,44,1956598.647,863.497,968398.891,1.15,40077.782,54,577513.561,0.922,2324.5,57.951,1.028,20.518,26.863,30.148,246.321,2344.555,8338.973,16165638.671,1938.565,0.617,142.224,5,198.769,26.863,30.148,0.846,70.763,0,1,15,4
670,B,6,1,246.004,2424777.746,0.902,128,4665769.068,1062.392,1355311.076,0.965,92389.097,93,381808.098,0.557,1981.0,66.207,1.178,19.849,30.597,34.366,194.459,1963.442,6070.636,19586724.349,3226.47,0.416,241.524,7,312.133,30.597,34.366,0.965,103.632,0,3,16,4
671,B,6,2,1.268,31647.0,1.033,1,40113.174,516.831,668103.779,1.424,20651.534,27,385109.14,0.8,2239.0,51.647,1.069,19.095,18.865,20.674,169.848,2267.381,12938.644,14682079.281,1134.746,0.632,60.281,2,150.221,18.865,20.674,1.017,61.468,0,0,16,4
672,B,6,3,32.744,401362.514,0.821,13,1010966.616,947.576,1363737.648,1.355,21342.448,27,379364.11,0.772,3099.0,44.8,1.248,18.539,11.656,12.109,123.266,3077.6,15899.726,25703734.24,1616.615,0.224,148.732,2,301.188,11.656,12.109,1.527,139.517,0,0,16,4
673,B,6,4,9.295,119890.215,0.998,7,158194.084,1074.75,1382748.744,1.246,118528.508,150,390715.693,0.83,1944.0,55.018,1.08,20.156,35.329,39.068,199.845,1955.089,4554.246,10998713.71,2415.046,0.745,99.33,3,201.817,35.329,39.068,0.659,70.858,0,1,16,4
