,Row,Col,Target,TMRE AREA,TMRE INTENSITY,TMRE FORM FACTOR,TMRE COUNT,TMRE DxA,MITOTRECKER AREA,MITOTRACKER DxA,MITOTRACKER FORM FACTOR,MITOTRACKER INTENSITY,MITOTRACKER COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER,ER AREA,ER INTENSITY,ER FORM FACTOR,ER COUNT,ER DxA,LYSO AREA,LYSO DxA,LYSO FORM FACTOR,LYSO INTENSITY,LYSO COUNT
3436,E,6,2,,,,,,,,,,,394896.816,0.808,1765.0,58.956,1.161,22.717,17.222,17.6,223.506,1766.83,9233.686,13823249.17,1497.046,0.429,104.782,3,209.354,17.222,17.6,0.905,87.128,0,1,1,35,3.803,2118.889,0.965,4.0,2014.299,1.479,5023.283,1.256,12684.5,4.0
3437,E,6,3,,,,,,,,,,,255273.365,0.774,1367.0,53.663,1.023,18.971,16.821,14.777,177.453,1438.543,12868.268,23859944.997,1854.169,0.352,175.2,6,257.415,16.821,14.777,0.828,71.719,0,4,1,35,15.633,6561.175,0.929,10.0,10527.59,166.996,675689.775,0.877,225233.324,62.0
3438,E,6,4,,,,,,,,,,,532415.763,0.887,2154.0,58.397,0.968,21.728,15.949,16.903,240.829,2210.766,12549.643,19523082.219,1555.668,0.403,113.301,3,220.282,15.949,16.903,0.966,97.897,0,1,1,35,21.548,10227.64,0.96,13.0,16858.531,151.997,670138.886,1.032,209264.907,59.0
3439,E,6,5,,,,,,,,,,,341318.893,0.918,1952.0,48.664,0.977,17.828,17.161,16.842,172.911,1973.96,16030.715,16966562.598,1058.378,0.521,86.444,3,159.702,17.161,16.842,0.928,66.75,0,1,1,35,33.378,13736.526,0.907,19.0,24172.644,215.056,1113186.32,0.959,79714.773,22.0
3440,E,6,6,,,,,,,,,,,306482.717,0.752,2491.5,44.294,1.117,18.716,10.746,10.4,117.457,2609.324,22558.451,44441082.479,1970.041,0.183,205.158,5,368.212,10.746,10.4,0.819,114.296,0,3,1,35,219.07,91634.54,0.901,98.0,223030.639,688.791,3864638.746,0.904,266957.255,72.0
3441,E,6,7,,,,,,,,,,,349840.74,0.926,1466.0,56.401,0.935,19.179,23.225,26.35,234.385,1492.588,12143.38,25196646.781,2074.929,0.382,141.14,3,261.227,23.225,26.35,0.832,100.578,0,1,1,35,11.408,4739.222,0.951,9.0,6345.728,80.065,306489.477,1.033,101217.034,31.0
3442,E,6,8,,,,,,,,,,,451149.098,0.921,1902.0,57.999,0.976,21.052,18.248,20.175,246.638,1829.195,9564.898,19094812.578,1996.342,0.42,172.834,6,244.43,18.248,20.175,0.799,99.575,0,2,1,35,34.54,12316.507,1.025,19.0,23278.198,131.188,512879.176,1.042,48799.908,16.0
3443,E,6,9,,,,,,,,,,,263675.431,0.893,1142.0,57.568,1.057,22.014,18.97,19.779,235.442,1119.918,10318.814,19087048.813,1849.733,0.448,125.892,3,227.663,18.97,19.779,1.111,93.845,0,1,1,35,3.908,3598.089,1.146,7.0,2037.748,27.146,88581.728,0.945,73933.68,24.0
3444,E,6,1,,,,,,,,,,,534437.667,0.814,1522.0,73.001,1.037,25.755,24.495,25.246,345.082,1548.726,12432.452,31985549.172,2572.747,0.444,200.499,7,269.813,24.495,25.246,1.443,101.67,0,1,2,35,294.698,99118.271,0.957,96.0,450863.379,636.611,2629313.871,0.953,426311.201,146.0
3445,E,6,2,,,,,,,,,,,276566.839,0.954,1490.5,49.488,0.984,18.387,13.782,10.117,185.903,1487.696,11737.993,15708825.346,1338.289,0.343,127.026,4,221.441,13.782,10.117,1.101,90.931,0,0,2,35,33.167,15483.271,0.942,24.0,21538.0,239.772,943302.859,0.926,108719.268,41.0
3446,E,6,3,,,,,,,,,,,279871.05,0.925,1307.0,53.674,0.984,19.502,13.313,12.675,211.993,1320.193,10179.7,13340589.021,1310.509,0.333,109.61,2,222.351,13.313,12.675,1.01,99.242,0,0,2,35,102.035,39090.602,0.924,48.0,90854.495,380.995,1866450.16,0.978,158709.117,57.0
3447,E,6,4,,,,,,,,,,,273434.377,0.947,1236.0,54.618,0.984,19.99,14.765,8.989,224.773,1216.489,9133.502,20945484.027,2293.259,0.222,195.717,3,360.273,14.765,8.989,1.034,131.946,0,1,2,35,11.725,2225.761,0.833,3.0,11259.055,188.015,554232.934,0.968,109796.726,48.0
3448,E,6,5,,,,,,,,,,,395154.862,0.955,2059.5,49.267,0.922,16.656,24.648,23.781,184.424,2142.643,16061.282,17738587.198,1104.432,0.708,100.721,5,139.99,24.648,23.781,0.982,52.881,0,1,2,35,11.513,6400.771,0.936,8.0,9194.794,236.604,666781.651,1.011,103329.052,45.0
3449,E,6,6,,,,,,,,,,,265606.074,0.869,1217.0,56.835,1.053,21.654,17.266,14.535,223.506,1188.363,8183.184,18002927.865,2199.99,0.346,151.414,3,282.57,17.266,14.535,1.246,128.892,0,1,2,35,3.803,1726.889,0.965,4.0,1641.648,8.028,19506.167,1.128,23151.631,11.0
3450,E,6,1,,,,,,,,,,,308153.941,0.849,1880.0,49.281,1.035,18.703,14.646,16.988,164.038,1878.551,13866.208,16061244.326,1158.301,0.444,84.814,2,181.152,14.646,16.988,1.243,79.586,0,0,3,35,37.497,18365.603,0.986,24.0,29062.098,86.614,575150.589,0.961,191681.945,37.0
3451,E,6,2,,,,,,,,,,,278735.987,0.859,1414.0,54.089,1.122,21.535,16.54,15.653,199.951,1394.021,9374.053,16185969.147,1726.678,0.378,144.212,5,239.547,16.54,15.653,1.481,103.465,0,1,3,35,7.499,3612.03,0.942,6.0,4652.64,40.666,210828.127,0.977,216109.304,44.0
3452,E,6,3,,,,,,,,,,,557959.123,0.81,2358.0,60.313,1.067,22.972,11.58,11.118,234.597,2378.376,11760.681,18682056.63,1588.518,0.233,146.955,2,292.753,11.58,11.118,1.172,134.964,0,0,3,35,42.356,13105.378,0.849,17.0,33436.729,82.6,464769.963,0.918,168577.035,33.0
3453,E,6,4,,,,,,,,,,,297715.183,0.967,1730.0,47.4,0.918,16.589,19.764,22.188,172.911,1721.786,12833.887,20918257.719,1629.924,0.468,100.649,3,209.176,19.764,22.188,1.539,86.727,0,1,3,35,58.517,18696.021,0.986,22.0,58364.497,26.09,138098.309,1.076,138439.181,29.0
3454,E,6,5,,,,,,,,,,,270655.025,0.898,1108.0,58.155,1.029,20.95,18.23,18.561,241.779,1119.43,10259.26,32059803.499,3124.962,0.199,240.301,4,444.317,18.23,18.561,1.028,181.905,0,2,3,35,15.421,6795.244,0.963,11.0,10205.007,16.161,84543.624,1.115,160362.668,34.0
3455,E,6,6,,,,,,,,,,,513204.717,0.94,2313.5,53.566,0.945,17.67,15.333,12.002,214.633,2391.078,10541.167,26870346.064,2549.086,0.218,208.356,4,383.156,15.333,12.002,0.963,169.81,0,2,3,35,227.308,111134.687,0.87,77.0,397364.464,602.917,5850711.541,0.953,253687.106,47.0
3456,E,6,7,,,,,,,,,,,393963.711,0.875,1918.0,54.654,1.008,20.401,13.789,14.248,207.979,1894.25,8606.052,19231393.667,2234.636,0.186,212.183,4,388.833,13.789,14.248,1.29,165.293,0,2,3,35,25.456,5675.435,1.063,8.0,22303.898,13.837,66318.39,0.905,58640.215,13.0
3457,E,6,8,,,,,,,,,,,281185.045,0.842,1443.0,53.418,1.039,20.047,13.313,10.125,191.29,1469.943,13559.092,26351059.052,1943.424,0.222,182.212,4,331.717,13.313,10.125,1.014,142.231,0,0,3,35,110.802,42410.929,0.919,52.0,93741.904,204.704,1136554.829,1.033,437199.037,92.0
3458,E,6,9,,,,,,,,,,,280406.365,0.826,1368.5,55.673,1.055,21.15,15.204,13.342,203.648,1376.916,9003.209,16195158.555,1798.821,0.299,151.651,4,274.783,15.204,13.342,0.883,111.869,0,2,3,35,59.785,23896.647,0.944,30.0,50593.761,10.457,45341.162,1.094,68142.911,16.0
3459,E,6,1,,,,,,,,,,,415073.712,0.83,1563.0,63.009,1.044,21.726,17.814,16.096,262.376,1581.978,11526.856,21505451.217,1865.682,0.317,177.451,6,271.81,17.814,16.096,0.933,101.685,0,4,4,35,31.16,15726.493,0.988,22.0,21924.488,162.031,563155.106,0.965,234830.276,79.0
3460,E,6,2,,,,,,,,,,,278604.059,0.896,1133.0,58.855,1.047,22.766,14.905,16.36,247.061,1127.675,8438.145,28660401.163,3396.528,0.167,291.742,5,505.461,14.905,16.36,1.283,211.484,0,3,4,35,6.338,3731.6,0.962,6.0,3981.277,279.594,972524.348,0.935,292227.44,102.0
3461,E,6,3,,,,,,,,,,,296837.109,0.928,1175.0,58.726,1.015,21.535,24.89,24.432,254.666,1165.595,10235.07,33916127.872,3313.717,0.378,261.72,7,331.905,24.89,24.432,0.981,137.241,0,3,4,35,248.645,74732.405,0.937,61.0,374187.14,443.843,1693896.565,0.925,189220.5,64.0
3462,E,6,4,,,,,,,,,,,269755.403,0.842,1455.5,51.211,0.994,17.403,13.975,10.754,175.763,1534.771,14400.759,26016945.265,1806.637,0.272,138.429,2,288.848,13.975,10.754,1.226,124.841,0,0,4,35,91.156,36843.855,0.915,44.0,79982.245,455.356,2157735.324,0.971,125936.252,41.0
3463,E,6,5,,,,,,,,,,,461891.85,0.845,2179.0,54.989,1.054,21.755,12.511,12.368,203.331,2271.623,11443.954,18997276.779,1660.027,0.238,156.444,3,296.239,12.511,12.368,0.942,131.663,0,1,4,35,66.65,19334.86,0.941,24.0,63057.698,144.392,521670.582,1.012,104479.245,34.0
3464,E,6,1,,,,,,,,,,,326132.431,0.847,1257.0,61.385,1.147,24.289,16.25,15.365,254.032,1283.825,12234.489,32961078.808,2694.112,0.25,209.733,5,367.998,16.25,15.365,1.118,166.57,0,1,5,35,41.406,16891.877,0.91,22.0,31426.972,138.16,499803.555,1.022,254816.626,78.0
3465,E,6,2,,,,,,,,,,,256571.727,0.93,1195.0,54.472,0.969,19.768,21.301,14.439,219.492,1168.934,9414.06,19204364.141,2039.966,0.416,165.942,5,248.136,21.301,14.439,1.014,88.957,0,3,5,35,7.605,3346.111,0.903,6.0,4336.183,22.921,77293.309,1.061,39599.238,13.0
3466,E,6,3,,,,,,,,,,,531435.865,0.745,2550.0,58.61,0.988,20.486,15.161,14.629,203.754,2608.227,14139.131,35699860.692,2524.898,0.211,225.194,5,387.835,15.161,14.629,0.996,150.691,0,3,5,35,34.223,22848.018,0.962,26.0,30814.021,367.052,1553943.347,0.999,175740.666,54.0
3467,E,6,4,,,,,,,,,,,281799.369,0.875,1313.0,54.983,0.996,20.311,15.54,16.796,210.619,1337.955,16911.421,30951144.123,1830.192,0.376,121.769,2,247.433,15.54,16.796,1.672,114.275,0,0,5,35,14.154,4256.598,0.937,6.0,10335.456,144.075,523051.016,0.959,165329.345,51.0
3468,E,6,5,,,,,,,,,,,265109.735,0.919,1213.0,54.727,0.953,19.502,11.031,7.823,218.964,1210.746,15107.655,20492877.916,1356.457,0.22,174.901,5,278.136,11.031,7.823,1.105,117.868,0,1,5,35,205.232,66891.256,0.899,31.0,589827.403,255.616,1161672.936,0.875,154608.844,43.0
3469,E,6,6,,,,,,,,,,,239531.201,0.448,1004.0,81.54,1.214,20.603,15.956,16.659,236.92,1011.02,8818.764,11583152.256,1313.467,0.407,143.747,6,201.322,15.956,16.659,0.805,67.958,0,4,5,35,2.852,1211.889,0.965,3.0,1152.069,7.711,25866.049,1.185,49881.042,16.0
3470,E,6,1,,,,,,,,,,,573857.297,0.939,2037.0,60.257,0.933,20.769,23.473,26.236,271.249,2115.61,17367.447,26638253.827,1533.804,0.534,106.216,3,189.898,23.473,26.236,0.881,68.827,0,1,6,35,49.222,20927.57,0.965,25.0,41341.611,189.6,980137.173,1.01,396460.708,88.0
3471,E,6,2,,,,,,,,,,,285038.197,0.814,1742.5,49.609,1.076,18.818,14.335,15.185,159.496,1787.117,19461.789,22768737.245,1169.92,0.393,103.265,3,193.346,14.335,15.185,0.894,79.808,0,1,6,35,112.281,68436.848,0.981,56.0,160182.293,354.166,2335669.326,0.967,134946.736,30.0
3472,E,6,3,,,,,,,,,,,485663.536,0.917,1777.0,60.896,0.978,22.079,17.712,12.635,270.615,1794.664,12341.66,22568050.959,1828.607,0.295,182.392,6,279.231,17.712,12.635,0.926,99.496,0,4,6,35,9.295,4168.771,0.901,6.0,6394.105,27.991,133149.703,1.074,163087.631,39.0
3473,E,6,4,,,,,,,,,,,263941.399,0.883,1293.0,53.572,1.031,19.727,22.75,27.423,201.747,1308.281,11362.382,16976398.546,1494.088,0.506,144.979,6,192.593,22.75,27.423,0.932,64.587,0,0,6,35,20.597,10136.93,0.955,16.0,12883.274,68.763,334807.014,0.949,309048.474,69.0
3474,E,6,5,,,,,,,,,,,273566.727,0.944,1185.0,55.745,0.953,19.709,27.484,29.399,233.435,1171.919,10322.692,21523521.813,2085.069,0.45,201.08,7,241.237,27.484,29.399,0.72,84.697,0,1,6,35,3.803,1760.333,0.844,3.0,2377.443,2.746,11208.354,0.943,16006.467,4.0
3475,E,6,6,,,,,,,,,,,258513.988,0.835,1374.0,53.47,1.054,19.15,15.159,14.61,189.917,1361.197,10570.97,17013260.322,1609.432,0.348,130.114,3,241.17,15.159,14.61,0.925,100.975,0,1,6,35,20.175,8140.681,0.946,15.0,11154.907,23.66,107936.427,1.088,138958.505,34.0
3476,E,6,1,,,,,,,,,,,530307.985,0.875,2096.0,59.16,0.956,20.752,14.0,12.494,243.786,2175.3,12193.66,33420365.484,2740.799,0.197,220.055,3,418.091,14.0,12.494,1.309,194.525,0,1,7,35,90.628,35746.757,0.894,42.0,79230.818,71.404,235169.774,1.024,168030.643,57.0
3477,E,6,2,,,,,,,,,,,250100.514,0.844,1948.5,41.846,0.951,16.102,12.953,11.932,117.668,2125.476,16051.445,16220458.973,1010.53,0.41,80.21,2,175.887,12.953,11.932,1.046,75.49,0,0,7,35,60.313,23700.675,0.957,27.0,55931.072,185.163,766536.876,0.908,134444.66,42.0
3478,E,6,3,,,,,,,,,,,588663.187,0.831,1102.0,89.896,1.096,33.029,18.386,13.756,534.365,1101.613,12020.58,35748200.17,2973.916,0.26,278.281,7,379.421,18.386,13.756,0.72,139.056,0,3,7,35,23.132,10624.2,0.902,14.0,17223.893,65.277,205068.31,1.064,230906.365,80.0
3479,E,6,4,,,,,,,,,,,271707.699,0.416,1361.0,76.444,1.57,22.388,21.703,24.568,193.402,1404.884,17827.414,28492411.904,1598.236,0.505,135.492,5,199.389,21.703,24.568,1.042,75.522,0,3,7,35,329.977,485440.917,0.82,85.0,2366262.482,734.105,4825025.438,0.896,84050.535,22.0
3480,E,6,5,,,,,,,,,,,273338.257,0.654,1605.0,56.018,1.325,23.467,13.031,13.819,163.404,1672.772,23240.491,25196208.009,1084.151,0.312,103.437,3,208.909,13.031,13.819,1.447,85.394,0,1,7,35,150.624,65546.988,0.914,68.0,144731.342,350.575,1488982.47,0.988,186747.064,57.0
3481,E,6,6,,,,,,,,,,,304219.245,0.93,1422.0,51.92,0.966,17.924,17.266,14.473,199.529,1524.69,13598.175,26471540.008,1946.698,0.3,185.788,6,285.712,17.266,14.473,0.888,105.177,0,2,7,35,27.146,12521.135,0.961,17.0,21308.051,43.624,172673.693,1.08,175832.653,56.0
3482,E,6,7,,,,,,,,,,,488711.919,0.811,1968.0,61.788,1.102,24.127,13.789,13.095,246.427,1983.193,13095.79,22758834.964,1737.874,0.286,134.507,2,276.133,13.789,13.095,1.863,129.161,0,0,7,35,31.899,16940.389,1.039,22.0,25546.106,72.882,307398.817,0.994,152688.984,46.0
3483,E,6,1,,,,,,,,,,,277020.294,0.786,1572.0,51.711,1.165,20.879,14.187,16.217,167.207,1656.752,12699.266,15027481.486,1183.335,0.363,101.971,3,202.5,14.187,16.217,1.015,84.288,0,1,8,35,53.87,23994.453,0.916,26.0,51358.814,117.034,399196.346,1.049,80108.271,31.0
3484,E,6,2,,,,,,,,,,,265680.118,0.953,1078.0,57.279,0.989,20.566,23.282,21.382,248.751,1068.058,8621.532,11495299.14,1333.324,0.618,123.33,6,164.711,23.282,21.382,1.047,56.313,0,4,8,35,103.725,30289.202,0.888,43.0,78791.728,171.432,578041.272,0.952,247977.156,88.0
3485,E,6,3,,,,,,,,,,,349297.819,0.876,1798.5,52.651,1.017,20.044,12.753,10.754,193.297,1807.056,11759.35,19967999.454,1698.053,0.218,159.608,3,313.125,12.753,10.754,1.282,140.024,0,1,8,35,80.171,37375.272,0.943,41.0,75843.585,132.244,465437.946,1.002,182130.801,65.0
3486,E,6,4,,,,,,,,,,,388287.972,0.945,1645.0,55.589,0.984,19.548,13.031,12.729,232.484,1670.17,13338.177,19669179.735,1474.653,0.313,122.625,2,243.237,13.031,12.729,1.179,113.315,0,0,8,35,97.176,40845.933,0.946,55.0,74199.718,84.924,254670.976,1.011,192930.646,73.0
3487,E,6,5,,,,,,,,,,,260820.134,0.962,1246.0,52.406,0.951,18.122,26.903,28.062,210.303,1240.214,10423.051,16880885.179,1619.572,0.62,119.875,5,181.127,26.903,28.062,1.072,69.234,0,1,8,35,24.717,11107.446,0.985,18.0,15623.439,16.795,45727.227,1.115,86672.687,35.0
3488,E,6,6,,,,,,,,,,,490039.645,0.912,2316.0,54.473,0.997,20.275,19.5,16.264,215.267,2276.427,13327.319,21460679.7,1610.277,0.42,146.339,5,219.629,19.5,16.264,0.744,89.662,0,1,8,35,51.863,15853.571,0.919,20.0,44665.786,155.165,523710.865,0.987,112093.135,40.0
3489,E,6,7,,,,,,,,,,,362375.552,0.864,1628.0,57.184,1.058,21.846,13.908,14.292,224.879,1611.425,9636.274,19375729.437,2010.708,0.228,210.894,6,333.258,13.908,14.292,0.966,147.415,1,0,8,35,39.821,16922.585,0.974,26.0,26533.926,173.544,621290.182,0.956,113104.863,41.0
3490,E,6,8,,,,,,,,,,,442218.159,0.93,2007.0,53.535,0.921,18.455,11.686,11.942,212.098,2084.969,9260.581,10421354.892,1125.346,0.336,101.325,2,205.062,11.686,11.942,1.367,93.513,0,0,8,35,40.561,9974.188,0.853,17.0,26306.512,45.419,170997.716,0.905,80512.249,28.0
3491,E,6,1,,,,,,,,,,,365855.737,0.845,1951.0,52.859,1.098,20.74,13.159,13.208,187.91,1946.976,11015.861,16785628.59,1523.769,0.316,123.902,2,246.124,13.159,13.208,1.024,116.146,0,0,9,35,29.787,17154.649,0.943,22.0,23602.049,155.271,527254.32,0.932,134407.015,46.0
3492,E,6,2,,,,,,,,,,,310458.185,0.794,1387.5,59.253,1.183,23.488,11.738,11.022,221.816,1399.621,14831.775,23461847.167,1581.864,0.235,160.787,4,290.615,11.738,11.022,1.695,132.469,0,2,9,35,104.359,51842.488,0.897,49.0,116225.05,307.69,1586946.902,0.867,113889.758,30.0
3493,E,6,3,,,,,,,,,,,301708.712,0.841,1271.0,59.77,1.105,22.988,18.442,16.903,239.139,1261.648,10135.476,21210245.3,2092.674,0.345,160.262,5,276.06,18.442,16.903,0.792,106.721,0,1,9,35,2.218,3090.722,1.24,4.0,1595.49,85.663,255788.4,1.082,101296.996,37.0
3494,E,6,4,,,,,,,,,,,423777.025,0.69,2253.0,57.307,1.348,22.621,12.003,8.617,180.305,2350.34,17906.031,35377755.486,1975.745,0.153,264.007,8,402.553,12.003,8.617,0.865,148.99,0,4,9,35,72.354,33198.639,0.876,37.0,65924.086,171.115,563654.509,1.103,180328.54,64.0
3495,E,6,5,,,,,,,,,,,259260.557,0.815,1707.0,49.495,1.149,19.87,12.675,12.675,158.862,1631.982,11386.443,11950137.353,1049.506,0.391,100.663,3,183.743,12.675,12.675,0.959,82.685,0,1,9,35,67.073,17697.023,0.949,20.0,68182.805,191.395,856337.958,1.006,60599.823,20.0
3496,E,6,1,,,,,,,,,,,292840.938,0.914,1479.0,52.371,0.953,18.643,17.749,16.228,199.423,1468.441,12647.966,18075557.867,1429.128,0.479,110.0,3,193.533,17.749,16.228,0.985,83.553,0,1,10,35,40.349,17714.725,0.951,21.0,35169.005,104.57,387256.528,1.086,80557.975,29.0
3497,E,6,2,,,,,,,,,,,478654.789,0.848,2261.0,56.209,1.11,22.105,12.145,11.205,213.26,2244.465,15176.439,24411023.815,1608.482,0.252,141.161,2,283.453,12.145,11.205,1.254,131.064,0,0,10,35,125.907,57113.119,0.95,45.0,204733.579,318.992,1505747.627,0.981,152844.496,47.0
3498,E,6,3,,,,,,,,,,,283007.314,0.858,1881.5,46.79,0.993,17.37,15.289,16.228,149.567,1892.174,37736.36,38651881.524,1024.261,0.426,87.409,3,173.807,15.289,16.228,0.681,66.974,0,1,10,35,135.625,100964.605,0.901,44.0,406991.694,528.027,3581783.534,1.014,56354.135,15.0
3499,E,6,4,,,,,,,,,,,555138.893,0.763,2391.0,61.128,0.989,21.742,19.109,22.396,226.78,2447.915,19622.025,45576638.186,2322.729,0.288,167.353,3,318.55,19.109,22.396,1.534,141.08,0,1,10,35,120.203,77798.772,0.935,70.0,138153.974,742.661,3224822.823,1.153,187832.679,67.0
3500,E,6,5,,,,,,,,,,,496007.441,0.846,2620.5,52.849,1.099,20.851,10.1,9.312,188.015,2638.122,13864.874,17026268.342,1228.015,0.242,125.305,2,252.279,10.1,9.312,1.433,118.273,0,0,10,35,68.763,32573.751,0.858,29.0,75229.788,184.213,691086.117,1.108,63317.272,23.0
3501,E,6,6,,,,,,,,,,,308954.696,0.887,1225.0,59.895,1.046,23.512,17.0,16.641,253.081,1220.773,10528.449,36412970.163,3458.531,0.215,263.114,5,449.916,17.0,16.641,1.281,199.639,0,1,10,35,21.548,7614.44,0.906,11.0,15342.367,41.723,123698.237,1.117,93423.289,36.0
3502,E,6,7,,,,,,,,,,,435066.078,0.904,2267.0,52.869,1.011,20.107,17.706,18.845,201.113,2163.291,9305.993,15510129.383,1666.682,0.445,100.19,2,216.921,17.706,18.845,1.342,94.412,0,0,10,35,5.387,3038.333,0.938,4.0,4082.467,152.525,495979.45,1.067,86097.395,33.0
3503,E,6,8,,,,,,,,,,,516214.229,0.762,3293.0,49.505,1.193,20.332,13.819,11.844,148.511,3475.933,18591.965,26183421.529,1408.319,0.285,151.492,5,249.379,13.819,11.844,1.032,102.75,0,3,10,35,49.011,28437.405,0.952,29.0,48670.512,392.297,1646822.598,1.043,84804.915,27.0
3504,E,6,9,,,,,,,,,,,291843.612,0.83,1652.5,50.674,0.983,17.362,19.095,15.653,169.636,1720.408,10136.205,47695439.129,4705.453,0.105,501.382,14,752.071,19.095,15.653,0.915,176.138,0,10,10,35,23.555,8946.172,0.942,14.0,15088.758,60.418,193870.413,1.063,149759.092,53.0
3505,E,6,1,,,,,,,,,,,262190.638,0.824,1441.0,52.608,1.045,20.387,14.701,12.873,181.572,1444.003,11202.994,12506657.208,1116.367,0.462,112.089,4,174.175,14.701,12.873,1.114,70.362,0,2,11,35,32.533,15665.279,0.908,17.0,31298.108,113.337,799964.733,0.955,182906.722,36.0
3506,E,6,2,,,,,,,,,,,308288.615,0.898,1444.0,54.68,0.974,20.92,18.703,22.762,213.683,1442.741,12388.829,23732583.102,1915.644,0.357,162.437,6,259.797,18.703,22.762,0.955,95.951,0,2,11,35,15.95,6524.336,0.851,8.0,14448.66,88.198,499628.215,0.986,246758.175,50.0
3507,E,6,3,,,,,,,,,,,307795.656,0.651,1202.0,68.794,1.247,25.642,12.026,8.872,245.265,1254.952,12656.965,32404073.071,2560.177,0.14,308.576,9,479.016,12.026,8.872,0.86,178.607,0,3,11,35,111.33,70778.472,0.958,56.0,153573.977,229.421,1263818.597,0.992,416906.408,84.0
3508,E,6,4,,,,,,,,,,,290672.424,0.934,1108.0,60.168,0.967,21.573,16.575,14.685,269.137,1080.018,11596.263,25973446.231,2239.812,0.271,174.115,4,322.523,16.575,14.685,0.894,130.206,0,2,11,35,10.774,6860.975,0.997,9.0,8265.703,164.777,996283.359,1.025,115645.744,25.0
3509,E,6,5,,,,,,,,,,,420166.181,0.929,1866.0,55.528,0.904,19.334,20.424,21.123,227.837,1844.156,13026.245,21623923.79,1660.027,0.395,149.345,5,229.827,20.424,21.123,1.346,94.386,0,1,11,35,15.21,9392.103,0.946,11.0,13046.045,89.043,549006.531,0.953,74105.037,15.0
3510,E,6,6,,,,,,,,,,,318384.721,0.931,1313.0,57.72,0.947,21.032,16.605,18.277,246.849,1289.794,15201.383,38369093.701,2524.053,0.233,194.782,4,369.145,16.605,18.277,1.197,155.07,0,2,11,35,27.146,10071.846,0.965,14.0,22762.529,88.515,496195.14,0.976,255250.39,51.0
3511,E,6,7,,,,,,,,,,,263066.6,0.732,1432.0,54.354,1.162,21.061,11.546,10.4,172.171,1527.935,14409.63,44168080.115,3065.178,0.115,346.947,8,578.091,11.546,10.4,1.039,246.725,0,2,11,35,552.85,279483.044,0.871,104.0,2531728.111,624.992,6226176.234,1.006,294532.692,56.0
3512,E,6,8,,,,,,,,,,,267073.439,0.938,1663.0,47.473,0.876,16.73,12.168,11.932,168.263,1587.237,20809.472,24147595.973,1160.414,0.275,114.652,3,230.308,12.168,11.932,0.968,92.163,0,1,11,35,44.574,30726.032,0.971,28.0,48758.921,261.954,2020895.978,1.16,100169.334,20.0
3513,E,6,1,,,,,,,,,,,265771.274,0.909,1233.0,55.978,0.991,21.483,16.087,15.168,226.78,1171.933,8852.788,15572985.228,1759.105,0.379,154.609,5,241.533,16.087,15.168,1.179,104.181,0,1,12,35,28.836,8054.506,0.781,11.0,22266.19,132.561,508696.68,0.907,92186.566,29.0
3514,E,6,2,,,,,,,,,,,285511.193,0.753,1640.0,53.418,1.156,21.846,12.95,10.809,170.904,1670.596,19022.244,43462186.735,2284.809,0.188,204.7,3,390.575,12.95,10.809,1.218,152.774,0,1,12,35,90.522,52121.339,0.945,49.0,99829.058,672.841,3363979.616,0.853,63591.036,17.0
3515,E,6,3,,,,,,,,,,,269863.67,0.879,1651.0,49.251,0.978,19.054,7.814,7.341,169.742,1589.847,19220.371,20616499.996,1072.638,0.157,143.643,2,292.964,7.814,7.341,1.755,137.626,0,0,12,35,164.038,58834.247,0.948,57.0,199176.459,237.66,1659212.386,1.037,163791.64,38.0
3516,E,6,4,,,,,,,,,,,307394.38,0.875,1608.0,52.754,1.02,20.323,18.42,22.09,193.719,1586.804,13211.666,19880337.734,1504.756,0.48,96.577,2,198.58,18.42,22.09,1.223,89.181,0,0,12,35,161.714,46516.32,0.838,27.0,361201.196,242.413,1280790.148,0.97,105700.805,31.0
3517,E,6,1,,,,,,,,,,,430277.919,0.866,1876.0,58.645,1.004,22.245,14.014,13.332,237.132,1814.51,9995.256,24281533.545,2429.306,0.212,194.981,4,379.452,14.014,13.332,1.788,176.851,0,0,13,35,31.794,13024.802,1.002,19.0,21580.673,685.305,920273.307,1.25,57435.641,66.0
3518,E,6,1,,,,,,,,,,,262554.733,0.648,1541.0,56.918,1.407,22.443,12.003,12.099,166.996,1572.225,15377.928,16762961.547,1090.066,0.306,110.359,3,211.555,12.003,12.099,0.966,89.665,0,1,14,35,74.255,36358.098,0.908,41.0,66612.56,335.787,910151.639,1.0,99032.371,48.0
3519,E,6,2,,,,,,,,,,,198571.535,0.771,1637.0,43.996,1.04,15.54,20.475,20.218,118.83,1671.057,11908.486,24392279.955,2048.311,0.359,183.572,6,267.806,20.475,20.218,1.193,92.394,0,4,14,35,22.921,13748.69,0.985,19.0,16960.249,298.818,647008.143,1.058,219083.771,116.0
