,Row,Col,Target,TMRE AREA,TMRE INTENSITY,TMRE FORM FACTOR,TMRE COUNT,TMRE DxA,MITOTRECKER AREA,MITOTRACKER DxA,MITOTRACKER FORM FACTOR,MITOTRACKER INTENSITY,MITOTRACKER COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER
2702,F,7,4,113.126,1930196.548,0.891,54,4194159.572,315.823,393834.952,1.025,54085.271,59,321510.951,0.842,1259.0,61.404,1.042,22.787,15.076,12.676,252.659,1272.51,8144.158,23741752.757,2915.188,0.192,268.338,6,437.15,15.076,12.676,1.219,170.016,0,4,2,44
2703,F,7,5,122.421,2415524.306,0.886,63,4750089.925,139.005,152392.332,1.096,43574.813,48,286079.781,0.911,1279.0,56.074,0.962,19.726,16.094,13.819,227.942,1255.054,10020.964,18719222.612,1868.006,0.321,166.208,6,270.221,16.094,13.819,1.504,112.983,0,2,2,44
2704,F,7,6,49.222,704958.82,0.909,24,1436154.178,90.944,90550.819,1.042,71781.388,79,303461.058,0.961,1177.0,58.595,0.934,20.205,16.338,16.628,262.693,1155.191,8894.999,16690136.242,1876.351,0.344,148.91,4,261.62,16.338,16.628,1.067,114.923,0,2,2,44
2705,F,7,7,100.028,1390966.448,0.95,42,3473139.726,247.483,270847.054,0.998,76887.282,84,272751.079,0.48,1145.0,79.332,1.222,22.523,21.732,20.611,240.512,1134.045,7633.656,36475360.406,4778.23,0.221,391.821,10,520.78,21.732,20.611,1.051,124.284,0,8,2,44
2706,F,7,8,30.843,299275.382,0.86,9,1061530.273,104.887,111356.932,1.135,21255.756,24,272733.228,0.854,1479.0,53.154,1.061,20.832,13.0,13.975,191.924,1421.052,9574.938,9834542.811,1027.113,0.402,85.11,2,179.087,13.0,13.975,1.007,81.55,0,0,2,44
2707,F,7,1,41.828,399488.912,0.836,13,1366213.43,33.272,37057.608,1.1,20116.893,20,244121.099,0.781,1448.5,51.733,1.198,20.368,6.816,6.326,166.256,1468.342,9712.494,11525959.157,1186.715,0.115,184.498,2,360.606,6.816,6.326,1.032,173.99,0,0,3,44
2708,F,7,2,29.787,584943.169,0.929,17,1069647.676,83.973,91657.363,1.176,61388.831,63,251813.143,0.777,1187.0,57.29,1.213,23.292,13.098,11.205,203.014,1240.371,11730.427,25243061.638,2151.93,0.219,200.927,4,351.164,13.098,11.205,1.151,166.371,0,0,3,44
2709,F,7,3,113.02,1111200.689,0.675,24,5260619.332,321.844,492977.965,1.288,26507.821,27,293826.012,0.764,1832.0,50.714,1.211,20.225,10.254,10.855,156.433,1878.287,18291.132,24521322.686,1340.613,0.183,161.057,3,303.325,10.254,10.855,1.135,121.181,0,1,3,44
2710,F,7,4,64.432,1021085.253,0.86,29,2365255.438,136.892,162582.551,1.012,46625.442,47,251910.531,0.709,1509.5,53.849,1.336,22.647,16.465,16.304,163.51,1540.643,8038.981,18525472.296,2304.455,0.283,191.938,5,320.129,16.465,16.304,1.024,132.95,0,1,3,44
2711,F,7,1,75.84,1258806.615,0.903,36,2781769.474,371.489,346113.917,1.047,38939.858,58,312982.977,0.877,1422.0,55.826,1.106,21.557,18.466,17.927,217.591,1438.402,6939.827,12188093.344,1756.253,0.348,141.45,5,251.698,18.466,17.927,1.126,108.326,0,1,4,44
