,Row,Col,Target,TMRE AREA,TMRE INTENSITY,TMRE FORM FACTOR,TMRE COUNT,TMRE DxA,MITOTRECKER AREA,MITOTRACKER DxA,MITOTRACKER FORM FACTOR,MITOTRACKER INTENSITY,MITOTRACKER COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER
1233,C,4,4,39.716,496211.77,0.941,22,906340.526,334.414,1299001.544,0.96,50844.797,21,356856.247,0.87,2492.0,44.34,1.019,16.36,19.179,20.778,136.047,2623.036,11669.357,12312384.674,1055.104,0.603,92.865,4,148.253,19.179,20.778,0.947,49.518,0,2,12,17
1234,C,4,5,23.977,370303.016,0.927,15,602629.239,539.012,1660739.429,1.256,61404.575,30,412181.761,0.889,2015.0,53.609,1.036,19.41,15.967,15.759,203.331,2027.145,7984.398,13042635.544,1633.515,0.338,130.488,3,246.34,15.967,15.759,0.888,96.456,0,1,12,17
1235,C,4,6,242.096,3236244.564,0.9,111,7443467.693,1073.06,4492153.292,1.083,141619.617,60,393152.393,0.408,2301.0,72.053,1.779,21.62,19.503,17.6,168.474,2333.603,16014.032,29249547.38,1826.495,0.437,150.879,6,229.208,19.503,17.6,1.033,66.942,0,4,12,17
1236,C,4,1,7.711,161534.243,1.016,7,180423.198,273.467,726762.024,1.002,135624.433,63,390276.392,0.859,1824.5,56.442,1.045,20.95,33.937,34.335,217.802,1791.886,8391.237,18936604.235,2256.712,0.472,184.668,7,245.167,33.937,34.335,1.249,84.819,0,3,13,17
1237,C,4,2,137.737,2255529.002,0.851,53,5699019.936,570.912,2504518.914,0.999,36993.374,15,464837.248,0.862,2159.0,55.74,0.964,18.678,17.008,19.765,213.154,2180.753,19449.161,25689626.859,1320.86,0.494,85.376,2,183.212,17.008,19.765,1.684,82.557,0,0,13,17
1238,C,4,3,30.526,590917.151,0.948,20,906870.244,466.447,1614934.672,0.981,92617.56,40,419919.648,0.956,2348.0,48.292,0.917,16.067,17.546,19.306,177.347,2367.785,13788.245,20086741.481,1456.802,0.442,110.564,3,203.444,17.546,19.306,1.183,88.475,0,1,13,17
1239,C,4,4,10.563,161414.967,0.848,6,274592.89,500.459,1336275.265,1.02,112033.587,52,414435.093,0.899,1823.0,56.725,0.99,20.393,26.725,29.346,230.266,1799.811,12755.496,27822147.322,2181.189,0.615,143.801,5,211.197,26.725,29.346,0.728,83.414,0,1,13,17
1240,C,4,5,119.464,1664274.908,0.882,52,3919427.678,410.887,1636951.689,1.067,69410.746,28,401019.989,0.815,2361.0,50.978,1.043,19.256,26.975,27.935,168.474,2380.302,12721.981,14593444.423,1147.105,0.825,49.179,2,132.158,26.975,27.935,0.948,47.455,0,0,13,17
1241,C,4,6,49.222,685785.178,0.908,20,1769374.681,378.883,1560798.09,0.873,44967.741,18,410278.265,0.967,2529.0,46.338,0.926,16.145,28.233,33.941,165.306,2481.938,11997.386,14451637.776,1204.566,0.738,92.187,4,143.168,28.233,33.941,0.643,50.323,0,0,13,17
1242,C,4,7,83.022,1412744.129,0.916,41,2928425.121,691.537,2680892.6,1.032,61192.482,28,362336.154,0.871,2720.0,43.564,0.953,15.625,27.062,32.05,131.505,2755.301,14333.317,29560446.028,2062.359,0.547,147.334,5,217.758,27.062,32.05,1.059,79.749,0,1,13,17
1243,C,4,8,62.003,850701.438,0.911,28,1966158.064,310.542,1164903.631,0.825,75319.004,28,425962.439,0.852,2068.0,54.971,0.993,19.41,19.813,21.935,204.81,2079.794,11168.308,12088081.341,1082.356,0.691,61.397,2,140.269,19.813,21.935,1.562,57.704,0,0,13,17
1244,C,4,9,99.817,1501367.75,0.862,50,2979983.041,469.299,1910365.257,0.985,66163.568,26,395953.293,0.794,2039.5,55.378,1.154,21.403,15.93,17.008,193.719,2043.955,13828.787,17171842.161,1241.746,0.39,121.731,4,199.926,15.93,17.008,1.15,78.203,0,2,13,17
1245,C,4,10,29.153,364219.8,0.924,15,701967.134,274.946,755151.281,0.993,108537.784,49,370756.388,0.88,1898.0,53.038,1.012,19.515,25.25,26.034,196.994,1882.073,8154.06,13631565.966,1671.752,0.661,117.253,5,178.212,25.25,26.034,1.188,64.627,0,1,13,17
1246,C,4,11,72.988,973993.175,0.966,38,1913020.921,352.265,1136854.386,0.934,88666.633,36,398296.408,0.822,2081.0,54.478,1.136,20.892,13.508,12.168,194.247,2050.461,11958.925,16516083.912,1381.068,0.344,126.566,3,224.669,13.508,12.168,0.875,97.283,0,1,13,17
1247,C,4,1,96.12,1240196.232,0.903,51,2389371.149,602.283,1681551.458,0.865,93710.41,44,397547.409,0.607,2199.0,60.663,1.275,20.92,16.203,12.676,177.664,2237.637,8374.776,15263755.903,1822.587,0.346,154.286,4,257.277,16.203,12.676,0.759,111.559,0,2,14,17
1248,C,4,2,18.59,352321.604,0.958,13,498090.926,745.09,2272004.17,1.211,43683.411,25,432654.306,0.942,2236.5,50.251,0.981,17.546,18.159,21.698,189.283,2285.756,11584.554,17414800.311,1503.278,0.461,100.725,3,202.408,18.159,21.698,1.056,79.979,0,1,14,17
1249,C,4,3,5.176,84529.897,1.033,3,148767.016,604.29,1817653.741,1.17,45922.559,27,386221.176,0.862,1969.5,53.434,1.067,20.218,26.405,32.507,195.832,1972.21,10526.662,22719356.817,2158.268,0.558,160.108,5,220.377,26.405,32.507,0.859,79.406,0,3,14,17
1250,C,4,4,105.838,1662713.659,0.902,57,3129657.39,471.2,1324593.809,1.041,48201.644,26,382203.669,0.812,2182.0,51.682,1.199,20.424,16.954,16.656,172.488,2215.825,11361.59,14371029.798,1264.878,0.492,105.379,4,179.811,16.954,16.656,1.588,76.778,0,2,14,17
1251,C,4,5,48.377,836424.537,0.896,24,1793214.812,576.193,2318288.894,1.273,41849.305,24,450684.658,0.905,2492.0,49.172,0.972,17.385,32.299,35.545,174.073,2589.061,13222.706,18540784.348,1402.193,0.746,78.644,3,153.681,32.299,35.545,0.626,47.821,0,1,14,17
1252,C,4,6,85.346,1371132.17,0.922,48,2434885.433,750.054,2361905.808,0.933,73952.233,41,389716.466,0.791,2233.5,52.102,1.07,18.345,21.381,25.407,170.904,2280.326,11304.103,20367487.541,1801.778,0.487,127.613,5,215.664,21.381,25.407,1.47,84.853,0,1,14,17
1253,C,4,7,53.236,749517.107,0.889,25,1641006.904,562.567,1952759.966,1.193,55134.001,32,382493.403,0.805,2451.0,48.752,1.148,18.758,17.712,19.459,152.208,2512.967,10705.852,16225043.062,1515.53,0.445,122.453,4,206.964,17.712,19.459,0.941,91.212,0,0,14,17
1254,C,4,8,18.062,284773.491,0.97,10,515706.905,457.469,1263022.595,0.989,31316.366,16,352653.154,0.77,1955.5,54.378,1.246,21.573,22.388,23.47,181.255,1945.617,10319.635,10626681.353,1029.754,0.684,75.927,3,137.562,22.388,23.47,0.872,48.975,0,1,14,17
1255,C,4,9,18.273,258303.818,0.988,10,476856.919,770.652,1850111.734,1.172,76206.611,45,402095.585,0.911,1973.0,52.581,1.025,19.592,22.469,26.91,200.374,2006.729,10112.445,20949488.648,2071.654,0.543,113.132,3,218.865,22.469,26.91,0.91,94.028,0,1,14,17
1256,C,4,1,25.562,641245.695,0.928,18,922750.144,142.702,254802.798,1.256,132045.441,88,244601.7,0.636,2189.0,46.916,1.361,16.983,8.593,6.894,111.33,2197.079,13124.098,39036902.993,2974.445,0.102,339.515,4,603.928,8.593,6.894,1.302,251.198,0,2,15,17
1257,C,4,2,67.601,1623270.77,0.933,40,2727356.784,52.919,109243.45,1.303,62936.102,42,154975.642,0.681,2041.0,37.301,1.362,14.32,15.956,9.665,75.417,2054.906,18697.806,45556986.783,2436.488,0.263,200.259,4,341.075,15.956,9.665,0.949,142.484,0,2,15,17
1258,C,4,3,180.621,3369824.757,0.889,101,5956621.416,729.457,1923929.612,1.038,73019.324,44,408139.326,0.688,2088.0,59.442,1.184,19.581,15.802,12.572,193.402,2110.313,13835.689,26644546.847,1925.784,0.328,150.506,3,271.728,15.802,12.572,1.028,122.89,0,1,15,17
1259,C,4,4,29.153,457103.893,0.897,10,1339939.979,837.302,2471926.669,1.238,44970.369,29,401831.096,0.504,2016.0,70.063,1.21,21.014,24.52,21.46,196.994,2039.818,9549.003,22965464.54,2405.012,0.453,132.716,4,258.176,24.52,21.46,1.311,100.669,0,0,15,17
