,Row,Col,Target,TMRE AREA,TMRE INTENSITY,TMRE FORM FACTOR,TMRE COUNT,TMRE DxA,MITOTRECKER AREA,MITOTRACKER DxA,MITOTRACKER FORM FACTOR,MITOTRACKER INTENSITY,MITOTRACKER COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER
1228,B,5,17,204.493,688711.081,0.802,72,1974301.134,329.132,442638.448,0.93,64192.664,55,483715.676,0.656,2816.0,57.278,1.162,18.879,20.135,21.493,171.221,2825.101,5403.759,7321973.144,1354.978,0.596,100.525,4,169.069,20.135,21.493,0.883,70.568,0,0,2,3
1229,B,5,18,139.744,620526.407,0.86,52,1718584.244,326.597,477088.241,1.244,47602.79,44,384051.078,0.806,2945.5,45.15,1.078,15.944,17.6,16.089,130.766,2936.94,6530.771,9429190.97,1443.81,0.426,167.943,8,206.431,17.6,16.089,0.937,77.756,0,2,2,3
1230,B,5,19,49.433,187978.003,0.919,16,599527.726,174.178,295034.063,1.271,38157.279,35,441522.397,0.804,2781.0,50.031,1.197,20.003,8.457,5.89,160.13,2757.276,6153.155,6499367.67,1056.266,0.37,106.835,4,189.302,8.457,5.89,0.781,53.106,0,2,2,3
1231,B,5,20,51.546,196640.172,0.901,21,501424.078,480.39,628108.801,1.298,163229.092,153,214872.569,0.764,2544.0,37.202,1.123,13.819,23.746,24.2,84.184,2552.404,5560.101,10877281.48,1956.31,0.494,142.589,4,223.105,23.746,24.2,0.767,92.512,1,0,2,3
1232,B,5,21,163.827,668569.625,0.866,72,1619684.171,305.578,472671.466,1.101,50406.578,43,430553.499,0.418,2514.0,71.744,1.231,19.306,15.05,16.36,171.221,2514.611,4887.148,5421782.368,1109.396,0.471,81.234,2,172.077,15.05,16.36,1.327,75.477,0,0,2,3
1233,B,5,1,24.294,115867.612,0.835,12,232395.597,253.926,326853.438,1.226,191222.601,164,230942.915,0.622,2591.0,42.528,1.412,15.869,19.709,18.23,89.571,2578.313,5455.359,11895135.266,2180.45,0.402,198.413,7,261.168,19.709,18.23,1.014,107.643,0,3,3,3
1234,B,5,2,24.717,128527.898,0.858,13,245448.508,371.277,529165.316,1.262,81958.571,69,445062.578,0.54,2792.0,61.006,1.711,22.024,22.11,19.86,159.919,2783.056,6311.376,7142478.615,1131.683,0.505,114.834,5,167.802,22.11,19.86,0.942,54.401,0,3,3,3
1235,B,5,3,48.799,301656.413,0.879,23,650757.042,416.38,574813.64,1.25,74997.448,64,228981.957,0.874,2934.5,33.573,1.007,11.844,18.272,21.135,78.375,2921.623,8049.05,8707683.024,1081.827,0.602,92.091,4,150.275,18.272,21.135,0.78,61.144,0,0,3,3
1236,B,5,4,36.019,268538.665,0.926,26,372799.523,342.019,482758.91,1.172,139611.629,119,507204.916,0.879,2893.0,50.201,1.044,17.968,22.321,23.678,176.291,2877.093,6429.155,8267917.513,1286.004,0.762,63.749,2,145.665,22.321,23.678,1.367,59.818,0,0,3,3
1237,B,5,5,66.228,304032.391,0.828,23,916732.07,673.053,1234827.057,1.322,29495.205,25,607719.279,0.868,3662.0,49.6,1.082,19.198,24.356,27.803,169.953,3575.804,7814.415,8800520.869,1126.191,0.739,92.73,4,138.403,24.356,27.803,1.203,50.266,0,2,3,3
1238,B,5,6,169.003,560536.599,0.817,48,2061153.227,290.579,472990.775,1.292,93852.466,80,449965.341,0.884,3461.0,43.351,1.023,16.267,14.479,17.749,132.139,3405.246,7211.836,10647142.49,1476.343,0.382,186.719,9,220.382,14.479,17.749,0.628,73.776,0,5,3,3
1239,B,5,7,101.613,432746.596,0.899,41,1136076.552,297.128,427266.611,1.143,87782.965,73,203991.13,0.737,2634.0,36.444,1.129,11.991,17.435,13.863,77.847,2620.418,6008.47,7878597.253,1311.248,0.478,109.055,4,185.618,17.435,13.863,0.954,63.773,0,2,3,3
1240,B,5,8,74.467,339164.293,0.897,34,768868.9,302.937,464839.043,0.986,45432.371,37,525597.778,0.819,3296.0,49.766,1.116,18.799,23.473,21.15,161.397,3256.544,6385.691,6461023.319,1011.797,0.699,107.172,6,134.892,23.473,21.15,0.896,44.187,0,4,3,3
1241,B,5,9,92.635,471362.833,0.925,41,1065920.008,713.613,1275042.689,1.278,44146.697,37,242637.785,0.72,3194.0,36.249,1.271,13.924,24.781,28.397,75.312,3221.778,7279.359,11441140.376,1571.724,0.697,89.177,3,168.385,24.781,28.397,0.905,67.222,0,1,3,3
