,Row,Col,Target,TMRE AREA,TMRE INTENSITY,TMRE FORM FACTOR,TMRE COUNT,TMRE DxA,MITOTRECKER AREA,MITOTRACKER DxA,MITOTRACKER FORM FACTOR,MITOTRACKER INTENSITY,MITOTRACKER COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER
1038,C,7,4,53.236,1466645.826,0.958,33,2374852.247,872.792,875275.325,1.234,42980.691,73,288053.202,0.642,1200.0,68.485,1.296,24.977,37.375,39.227,239.455,1202.951,11539.311,30963868.218,2683.338,0.654,125.372,4,227.133,37.375,39.227,0.59,82.024,0,2,13,14
1039,C,7,5,113.865,1827475.107,0.888,56,3765012.174,567.849,543349.488,1.021,38721.368,60,430481.145,0.732,2335.0,53.957,1.07,20.225,14.646,14.765,169.531,2539.252,13968.37,22830822.544,1634.466,0.305,161.385,5,259.389,14.646,14.765,1.22,104.212,0,3,13,14
1040,C,7,6,20.386,323580.638,0.987,12,546325.305,338.428,238769.105,0.991,109114.843,178,271148.723,0.792,1284.0,56.8,1.135,22.079,15.161,12.753,203.437,1332.84,8642.808,23669024.945,2738.58,0.179,242.892,5,438.937,15.161,12.753,1.331,167.551,0,3,13,14
1041,C,7,1,62.32,788235.912,0.824,19,2633749.026,520.317,378810.415,1.204,27944.575,58,504952.323,0.785,2686.0,55.091,1.12,22.036,17.094,15.6,189.6,2663.255,13733.619,15666861.172,1140.767,0.467,94.345,3,175.202,17.094,15.6,0.857,71.591,0,1,14,14
1042,C,7,2,61.58,652387.047,0.828,19,2079160.975,372.651,279510.23,1.164,24619.368,47,286360.642,0.93,1483.0,51.333,0.917,18.431,13.883,16.063,195.092,1467.821,10499.896,12030062.454,1145.732,0.4,91.72,2,189.725,13.883,16.063,0.999,79.894,0,0,14,14
1043,C,7,3,61.475,758489.674,0.844,22,2195278.287,350.047,299255.324,1.046,22718.172,42,316709.272,0.949,1486.0,53.883,0.947,19.492,14.545,14.117,219.281,1444.309,10702.423,14744594.164,1377.688,0.299,125.694,3,240.775,14.545,14.117,0.945,105.572,0,1,14,14
1044,C,7,4,14.26,357391.718,0.991,9,562225.698,513.345,401533.862,1.249,24119.433,49,301476.228,0.774,1347.0,60.55,1.198,24.391,14.777,14.898,225.724,1335.597,14777.376,22308150.517,1509.615,0.362,120.131,3,228.862,14.777,14.898,1.452,102.36,0,1,14,14
1045,C,7,5,127.914,1906764.677,0.827,54,4455610.613,356.701,255580.632,0.955,28399.769,56,328239.575,0.881,1611.5,54.4,0.989,21.227,11.956,10.662,207.451,1582.254,9739.759,12537711.212,1287.271,0.306,115.063,2,229.752,11.956,10.662,1.085,102.807,0,0,14,14
1046,C,7,6,1.268,32126.083,1.033,1,40720.421,216.218,132784.13,1.32,25079.467,53,268055.343,0.872,1516.0,51.939,0.971,20.099,11.37,9.322,187.276,1431.339,8124.928,9200851.856,1132.423,0.28,114.781,3,225.639,11.37,9.322,0.979,99.869,0,1,14,14
1047,C,7,7,122.21,1839109.168,0.81,54,4407260.784,337.266,286906.837,0.975,29374.706,51,307255.693,0.867,1519.0,54.462,1.038,21.004,16.36,19.825,204.599,1501.748,8840.216,14883229.056,1683.582,0.367,113.332,2,240.228,16.36,19.825,0.993,104.063,0,0,14,14
1048,C,7,8,168.158,2390731.841,0.81,65,6436328.035,412.155,341696.297,1.018,22238.336,41,283648.151,0.851,1443.0,54.136,0.982,19.397,11.857,10.251,198.578,1428.397,14024.751,14871639.073,1060.385,0.331,96.595,2,200.664,11.857,10.251,1.066,89.874,0,0,14,14
1049,C,7,9,4.225,58776.823,1.024,2,124356.818,315.612,214952.74,1.353,25791.134,54,290589.508,0.963,1683.0,48.47,0.858,16.498,15.933,15.371,180.093,1613.55,8943.899,10873652.89,1215.762,0.437,113.545,4,186.98,15.933,15.371,1.016,80.168,0,0,14,14
1050,C,7,10,13.943,318914.869,1.018,8,563242.67,563.518,373324.065,1.256,50546.681,105,276167.782,0.822,1257.5,57.123,1.046,22.466,17.927,18.897,213.366,1294.34,9888.076,24076516.041,2434.904,0.334,164.168,3,302.477,17.927,18.897,1.498,127.937,0,1,14,14
1051,C,7,11,81.649,1423981.5,0.879,38,3054266.521,459.898,381622.301,0.923,21084.208,38,555785.856,0.893,2589.0,55.414,0.99,21.021,14.731,16.9,218.119,2548.087,14744.046,17858284.405,1211.22,0.425,87.119,2,189.328,14.731,16.9,1.471,80.66,0,0,14,14
1052,C,7,12,39.399,732791.294,0.876,20,1524661.44,451.765,345157.257,1.144,22147.704,44,287798.536,0.828,1576.5,52.413,1.049,21.004,15.159,16.403,181.044,1589.661,9780.749,16145398.61,1650.732,0.313,156.014,4,257.599,15.159,16.403,0.879,93.985,0,2,14,14
1053,C,7,13,1.268,25114.833,0.613,1,31833.529,360.504,212333.94,1.285,68440.691,144,248836.164,0.899,1072.0,57.867,1.012,22.062,14.61,15.336,239.667,1038.259,7644.946,15794078.887,2065.95,0.285,151.373,2,302.053,14.61,15.336,1.24,139.609,0,0,14,14
1054,C,7,14,50.49,802645.965,0.901,26,1560561.698,387.227,257651.97,1.076,43498.21,85,298195.995,0.879,1273.0,58.046,0.998,21.225,24.474,18.552,235.653,1265.403,8564.923,20285719.678,2368.465,0.461,196.019,6,254.176,24.474,18.552,0.78,94.874,0,2,14,14
1055,C,7,1,171.432,2916599.061,0.86,80,6439207.943,510.282,366693.99,0.941,31059.771,60,385170.72,0.92,1842.0,53.345,1.038,20.271,13.883,12.95,208.296,1849.154,10548.933,18402915.566,1744.529,0.287,136.589,2,276.327,13.883,12.95,1.141,125.989,0,0,15,14
1056,C,7,2,168.369,2792308.524,0.861,78,6208170.704,424.408,345527.373,0.895,35093.959,61,317701.528,0.908,1509.0,54.288,1.061,20.674,23.092,25.256,212.838,1492.695,9872.03,16602646.271,1681.786,0.472,123.833,3,211.497,23.092,25.256,0.867,78.542,0,1,15,14
1057,C,7,3,36.019,755181.936,0.896,20,1391889.457,796.108,559459.971,1.039,45695.563,93,554375.213,0.935,2021.5,60.202,0.996,21.334,14.0,12.828,269.77,2054.99,10887.71,25490451.562,2341.213,0.213,207.016,4,371.563,14.0,12.828,1.057,160.877,0,2,15,14
1058,C,7,4,75.629,1556534.349,0.899,33,3561724.834,616.542,532403.933,1.264,31196.419,68,328854.428,0.815,2232.5,47.165,1.055,18.437,16.096,17.436,144.286,2279.186,14204.128,21688821.714,1526.938,0.42,98.69,2,213.867,16.096,17.436,1.327,89.37,0,0,15,14
1059,C,7,5,337.16,4907583.188,0.883,152,11296766.053,650.026,468989.006,0.991,48937.956,95,504752.266,0.863,1959.5,61.104,0.988,23.107,23.064,23.917,256.461,1968.142,11602.344,24336295.119,2097.533,0.487,139.787,4,232.713,23.064,23.917,1.037,82.078,0,2,15,14
