,Row,Col,Target,TMRE AREA,TMRE INTENSITY,TMRE FORM FACTOR,TMRE COUNT,TMRE DxA,MITOTRECKER AREA,MITOTRACKER DxA,MITOTRACKER FORM FACTOR,MITOTRACKER INTENSITY,MITOTRACKER COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER
1895,F,7,3,259.63,3817011.741,0.81,103,9736545.74,421.661,965603.166,0.886,84811.919,54,308627.043,0.926,1949.0,46.024,0.863,16.503,17.994,16.913,156.01,1978.246,14537.066,20873594.891,1435.888,0.319,121.183,3,237.813,17.994,16.913,0.923,91.963,0,1,14,44
1896,F,7,4,181.361,2299517.022,0.9,75,5690323.805,346.244,553167.901,0.94,100491.116,77,564117.153,0.92,2011.0,61.842,0.915,20.977,25.389,27.308,280.016,2014.588,10082.158,17150922.499,1701.116,0.601,93.854,3,188.584,25.389,27.308,0.894,72.625,0,1,14,44
1897,F,7,5,221.499,2917608.366,0.879,94,7349006.156,344.237,609431.697,1.033,112212.655,88,275700.807,0.819,1420.0,53.345,0.973,18.386,16.081,15.194,185.48,1486.416,13366.164,26316367.585,1968.88,0.294,172.852,5,290.263,16.081,15.194,1.494,122.347,0,3,14,44
1898,F,7,6,188.543,2591239.6,0.765,82,6134349.552,220.443,374328.891,0.809,56523.619,41,285748.958,0.823,1480.5,55.143,1.055,20.508,15.275,12.368,199.212,1434.398,7765.218,10360115.872,1334.169,0.407,111.536,3,203.039,15.275,12.368,0.932,82.37,0,1,14,44
1899,F,7,7,140.378,1618334.891,0.844,57,4159077.392,167.946,305221.747,0.874,134256.97,86,535402.777,0.943,1942.0,60.078,0.917,21.238,12.785,12.884,270.721,1977.693,10068.096,13638856.208,1354.661,0.298,144.829,5,239.112,12.785,12.884,1.13,94.334,0,1,14,44
1900,F,7,8,444.794,6010828.213,0.794,188,14642289.219,430.428,620242.367,0.965,263615.976,209,550386.12,0.898,1425.0,73.957,0.978,26.723,27.784,28.955,391.03,1407.531,13007.049,29574358.739,2273.718,0.525,144.417,5,233.331,27.784,28.955,1.043,92.037,0,1,14,44
1901,F,7,9,306.634,3388536.857,0.828,133,8082427.302,316.88,522379.442,0.969,229659.751,172,292513.179,0.917,1161.0,59.545,0.975,21.752,24.207,20.311,258.785,1130.332,7448.667,21661552.416,2908.111,0.388,203.896,5,306.925,24.207,20.311,0.658,111.886,0,3,14,44
1902,F,7,1,22.815,406930.346,0.924,12,779378.534,562.462,708486.512,1.163,68328.101,80,306079.752,0.889,1365.0,56.706,1.055,21.904,18.532,15.442,227.52,1345.289,8042.068,20415830.928,2538.629,0.296,237.916,7,328.075,18.532,15.442,0.951,130.639,0,3,15,44
1903,F,7,2,20.914,296945.831,0.903,9,705645.685,466.87,612553.808,1.275,40080.916,49,285354.02,0.913,1595.0,50.17,0.984,18.821,15.194,15.98,182.84,1560.679,10416.523,14909647.426,1431.346,0.377,152.15,6,218.37,15.194,15.98,0.92,83.844,0,2,15,44
1904,F,7,3,93.902,1697080.564,0.931,54,2977137.249,653.617,899473.531,1.011,84620.932,91,302221.846,0.938,1281.0,55.898,0.981,19.87,25.072,29.446,233.223,1295.846,8759.67,27420827.036,3130.349,0.388,218.918,6,318.239,25.072,29.446,1.21,118.418,0,4,15,44
1905,F,7,4,463.173,5938047.809,0.797,203,13451935.601,563.835,851602.084,0.8,171595.727,138,522387.258,0.618,2054.0,71.546,1.203,24.615,26.983,24.919,251.919,2073.629,9322.687,23581174.47,2529.44,0.389,187.559,6,285.95,26.983,24.919,0.965,115.311,0,0,15,44
1906,F,7,1,241.674,3813658.061,0.886,105,9083305.84,611.05,797895.508,0.917,85851.248,92,335778.99,0.932,1117.0,64.164,0.965,22.766,23.037,30.164,305.472,1099.213,10539.38,33370442.558,3166.262,0.27,294.859,11,384.223,23.037,30.164,0.699,133.556,0,5,16,44
1907,F,7,2,24.928,490387.212,0.976,15,814892.304,357.335,409870.863,1.22,28665.802,37,559331.529,0.861,2707.5,56.122,1.037,22.502,14.84,11.686,215.901,2590.688,11063.342,16006081.159,1446.767,0.371,135.214,4,221.32,14.84,11.686,0.79,97.447,0,0,16,44
1908,F,7,3,181.678,2375434.444,0.853,65,6805202.474,398.107,473156.397,0.964,55356.918,64,623069.674,0.93,2519.0,58.101,0.954,21.334,16.614,16.049,249.701,2495.261,16532.959,19874868.284,1202.136,0.452,93.98,3,182.869,16.614,16.049,0.957,69.986,0,1,16,44
1909,F,7,4,210.831,2399209.512,0.887,70,7817006.286,316.457,466136.349,0.922,70498.743,67,325443.851,0.848,1715.0,53.127,1.038,20.698,11.482,11.036,190.445,1708.862,9619.786,19371028.209,2013.665,0.177,200.285,3,378.516,11.482,11.036,1.268,176.357,0,1,16,44
