,Row,Col,Target,TMRE AREA,TMRE INTENSITY,TMRE FORM FACTOR,TMRE COUNT,TMRE DxA,MITOTRECKER AREA,MITOTRACKER DxA,MITOTRACKER FORM FACTOR,MITOTRACKER INTENSITY,MITOTRACKER COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER
3489,D,6,14,8.345,22459.106,0.91,3,63921.195,196.465,150649.282,1.199,26716.734,49,454936.551,0.868,2443.5,52.003,1.002,18.111,13.326,13.027,186.748,2436.101,4604.706,10433324.285,2265.796,0.215,201.457,5,364.169,13.326,13.027,1.333,165.466,0,1,14,24
3490,D,6,15,466.553,1335674.904,0.745,140,4907951.708,959.195,696495.677,1.246,39816.85,76,811915.43,0.931,3559.5,55.337,0.993,18.716,16.096,14.833,226.886,3578.519,6288.367,12375058.525,1967.929,0.324,147.784,3,276.364,16.096,14.833,1.035,122.798,0,1,14,24
3491,D,6,16,183.685,620402.028,0.856,78,1542298.756,688.368,653150.752,0.913,20986.604,32,611198.619,0.872,2950.5,54.582,1.012,18.577,17.706,11.411,206.817,2955.265,5252.515,9916588.471,1887.97,0.218,215.626,8,329.778,17.706,11.411,0.745,126.854,0,4,14,24
3492,D,6,17,95.486,295645.203,0.826,40,719322.321,523.274,314322.85,1.338,99550.619,194,440633.866,0.846,2405.0,52.25,1.115,19.405,19.562,22.504,183.79,2397.482,4453.222,8680837.921,1949.339,0.363,188.708,7,259.864,19.562,22.504,1.198,67.969,0,3,14,24
3493,D,6,1,85.874,333781.245,0.897,41,705672.726,466.553,306001.271,1.131,8990.838,18,653578.751,0.94,3544.0,49.593,0.969,17.429,19.906,21.672,184.002,3552.029,5030.015,5311969.907,1056.055,0.708,100.698,5,136.87,19.906,21.672,0.782,50.259,0,1,15,24
3494,D,6,2,190.973,737102.57,0.854,84,1732351.296,912.297,512082.751,1.302,140791.964,305,468252.578,0.889,2593.0,50.727,1.037,18.272,17.518,18.109,181.995,2572.893,4103.971,10142328.009,2471.345,0.295,167.65,3,324.413,17.518,18.109,1.3,140.566,0,1,15,24
3495,D,6,3,27.674,122720.668,0.932,14,249770.114,770.229,422267.305,1.301,121532.311,265,407415.467,0.874,2653.0,47.203,1.0,16.217,21.445,22.396,154.954,2629.264,4468.894,8751037.666,1958.211,0.459,164.62,5,231.563,21.445,22.396,0.87,90.802,0,1,15,24
3496,D,6,4,151.891,591872.847,0.902,72,1285898.567,842.689,480698.241,1.357,103188.878,225,469305.041,0.795,2869.0,51.11,1.176,20.006,11.491,9.957,165.306,2839.015,5050.668,10046052.863,1989.054,0.176,199.666,3,376.342,11.491,9.957,1.127,173.281,0,1,15,24
3497,D,6,5,4.119,18001.856,0.817,2,38817.136,1154.499,676873.637,1.297,105510.312,228,927086.855,0.375,3256.0,98.185,1.418,22.759,18.154,17.266,287.938,3219.744,4895.942,15506491.603,3167.213,0.249,232.662,4,399.606,18.154,17.266,0.846,158.578,0,2,15,24
3498,D,6,6,2.324,8091.0,0.89,1,18801.743,465.813,232236.629,1.317,157458.448,344,326512.053,0.834,2561.0,43.835,1.097,17.248,20.099,19.968,127.597,2558.934,5264.79,7676428.498,1458.069,0.574,137.423,6,178.641,20.099,19.968,1.014,56.891,0,2,15,24
