,Row,Col,Target,TMRE AREA,TMRE INTENSITY,TMRE FORM FACTOR,TMRE COUNT,TMRE DxA,MITOTRECKER AREA,MITOTRACKER DxA,MITOTRACKER FORM FACTOR,MITOTRACKER INTENSITY,MITOTRACKER COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER
14,B,2,3,213.683,1319999.389,0.826,74,4206721.319,353.321,324037.856,0.93,21292.695,34,323001.131,0.852,1482.0,56.572,0.979,20.205,15.933,14.711,216.957,1488.779,9181.468,14503464.621,1579.646,0.405,154.885,6,221.34,15.933,14.711,0.878,88.367,0,2,4,0
15,B,2,4,497.184,3721753.027,0.778,152,13438058.169,518.943,429263.587,0.901,93318.839,153,602251.096,0.826,2343.0,63.302,1.127,24.784,16.145,13.789,263.327,2287.084,13942.083,25609463.57,1836.846,0.296,179.132,7,279.161,16.145,13.789,0.933,108.646,0,3,4,0
16,B,2,5,16.478,52176.085,0.715,2,464010.72,430.111,308216.049,1.406,45191.015,88,507251.919,0.836,2831.0,52.431,0.998,20.74,15.258,16.101,182.945,2772.698,13753.524,15461487.707,1124.184,0.475,82.95,2,172.38,15.258,16.101,1.002,77.83,0,0,4,0
17,B,2,1,121.682,1419800.902,0.885,59,3006093.51,786.601,435482.986,1.322,49533.945,124,297185.782,0.796,1173.0,63.236,1.09,23.706,12.751,12.793,253.398,1172.802,15406.152,25431432.391,1650.732,0.255,164.685,4,285.16,12.751,12.793,1.235,121.649,0,2,5,0
18,B,2,2,235.759,2494917.443,0.799,102,5805449.705,457.363,334377.853,1.012,18169.062,35,452998.726,0.884,2071.0,55.611,1.039,21.302,14.241,11.022,217.485,2082.895,11709.991,13474640.036,1150.696,0.392,112.464,4,192.103,14.241,11.022,1.268,82.541,0,0,5,0
19,B,2,3,8.978,100588.97,0.908,4,223861.814,969.758,504953.274,1.358,111875.121,283,447593.179,0.932,1738.0,59.705,0.97,21.618,13.068,11.776,264.489,1692.294,10940.363,27507740.815,2514.335,0.177,213.755,2,422.229,13.068,11.776,1.007,197.884,0,0,5,0
20,B,2,4,72.46,666897.401,0.878,30,1665096.631,456.518,246750.461,1.255,30380.321,75,283059.6,0.731,1389.0,59.612,1.277,24.291,19.33,20.225,206.711,1369.348,11190.493,15803521.586,1412.227,0.6,81.208,2,171.999,19.33,20.225,1.23,74.576,0,0,5,0
21,B,2,1,173.439,1455597.609,0.785,68,3840652.111,396.311,246912.598,1.026,18985.008,40,388718.189,0.81,2212.0,53.1,1.076,21.311,10.313,10.126,181.783,2138.36,12557.113,12986439.455,1034.19,0.282,106.551,2,214.677,10.313,10.126,1.01,99.229,0,0,6,0
22,B,2,2,180.41,1465950.818,0.757,57,4949463.167,364.095,218255.261,1.182,19469.511,45,278269.962,0.579,1416.0,64.407,1.708,27.742,20.58,17.546,191.184,1455.508,13195.283,15468089.369,1172.244,0.585,148.498,7,158.719,20.58,17.546,0.63,54.589,0,5,6,0
23,B,2,3,194.459,1474177.703,0.84,63,4959920.832,363.884,298301.621,0.992,15589.473,31,316091.779,0.88,1641.0,52.501,1.072,19.41,26.982,17.925,192.98,1637.953,12176.205,17198142.441,1412.439,0.524,126.594,5,184.051,26.982,17.925,0.87,63.603,0,3,6,0
24,B,2,4,75.206,736543.514,0.934,31,1880344.386,475.32,290151.791,1.32,35057.96,83,285988.73,0.817,1671.0,50.994,1.063,19.229,15.145,16.641,169.003,1692.216,13354.814,16749741.746,1254.21,0.444,91.309,2,188.488,15.145,16.641,1.342,85.323,0,0,6,0
25,B,2,5,345.821,3787044.429,0.852,165,8095289.029,660.377,478304.954,0.674,20957.738,35,360997.971,0.891,1589.0,56.663,1.05,21.179,14.27,13.406,227.625,1585.931,10449.172,17264237.748,1652.211,0.313,138.641,3,257.741,14.27,13.406,1.178,118.273,0,1,6,0
26,B,2,6,246.004,2167058.528,0.79,98,5548974.098,551.899,313895.591,1.186,37089.669,85,508224.106,0.866,2517.0,55.006,1.041,21.742,24.361,18.85,208.401,2438.681,12450.357,18366528.158,1475.181,0.513,137.778,5,190.016,24.361,18.85,0.792,60.158,1,1,6,0
27,B,2,7,73.094,651076.851,0.828,27,1784373.445,565.102,344750.912,1.336,34804.113,83,303605.977,0.866,1564.0,53.164,1.028,20.027,15.208,15.714,194.67,1559.595,13847.034,18591298.361,1342.62,0.419,95.191,2,200.555,15.208,15.714,1.472,89.802,0,0,6,0
28,B,2,8,1.584,18076.8,1.028,1,28640.86,174.178,83246.001,1.331,65786.281,160,261922.664,0.816,1481.0,53.299,1.088,21.308,20.519,18.702,184.424,1420.22,10843.894,11086360.432,1022.36,0.603,81.078,3,146.024,20.519,18.702,1.002,52.398,0,1,6,0
29,B,2,9,356.067,2270318.779,0.794,123,6912997.678,506.585,306426.207,1.021,59618.953,127,285701.637,0.85,1376.0,54.72,1.048,21.032,18.499,18.818,202.592,1410.233,9348.246,15968609.6,1708.193,0.468,119.723,3,214.089,18.499,18.818,0.884,90.902,0,1,6,0
30,B,2,10,232.273,1984137.79,0.749,84,5646508.419,402.226,293702.957,0.963,19619.736,39,519300.955,0.794,2981.5,50.606,1.063,19.778,15.479,17.55,161.82,3209.129,15823.371,17454102.167,1103.058,0.443,90.18,3,176.969,15.479,17.55,0.957,76.81,0,1,6,0
31,B,2,1,90.205,1029691.433,0.872,49,1934433.753,461.799,305499.651,1.202,32231.111,64,289850.755,0.852,1592.0,52.695,1.026,20.812,14.118,14.366,188.332,1539.04,14556.448,20069611.912,1378.744,0.347,141.679,5,223.579,14.118,14.366,0.857,93.393,0,1,7,0
32,B,2,2,245.687,1429711.113,0.711,67,5523884.932,353.427,274898.15,1.053,27773.171,49,546111.834,0.771,2319.5,62.287,1.196,24.977,11.857,11.857,238.082,2293.794,12998.928,13591647.145,1045.598,0.352,97.576,2,193.173,11.857,11.857,1.113,90.937,0,0,7,0
33,B,2,3,207.028,1503079.107,0.801,70,4644001.119,320.999,222909.696,0.933,33813.008,59,389239.562,0.834,1915.0,55.349,1.101,20.698,24.087,29.795,203.437,1913.319,10136.081,13151737.243,1297.517,0.453,134.932,5,189.758,24.087,29.795,0.82,66.717,0,1,7,0
34,B,2,4,160.869,1680242.405,0.866,83,3301516.701,433.492,294110.675,1.101,69960.889,136,329894.005,0.737,1498.0,61.529,1.097,20.419,22.972,24.326,222.133,1485.121,12209.589,24129485.767,1976.273,0.546,173.609,7,213.263,22.972,24.326,0.965,87.573,0,3,7,0
35,B,2,5,30.737,328669.096,0.955,17,609601.122,303.782,172835.513,1.224,76616.669,157,313237.643,0.865,1439.0,56.935,1.088,21.777,16.988,16.988,223.083,1404.128,10655.03,21986877.226,2063.521,0.316,180.523,5,286.521,16.988,16.988,1.311,97.767,0,3,7,0
36,B,2,6,176.08,1140802.639,0.789,59,3581109.531,342.864,287875.116,0.898,25384.914,43,318621.958,0.795,1810.0,52.73,1.237,21.021,13.396,13.508,175.868,1811.708,11687.507,15035114.697,1286.426,0.357,104.366,2,212.686,13.396,13.508,1.064,93.731,0,0,7,0
37,B,2,7,24.717,223507.724,0.892,12,461375.864,439.618,248546.747,1.318,85735.153,176,323994.549,0.813,1798.0,52.827,1.072,21.369,19.36,22.977,180.516,1794.826,11036.999,16362010.427,1482.469,0.503,134.245,5,192.529,19.36,22.977,0.943,72.769,0,3,7,0
