,Row,Col,Target,ER AREA,ER INTENSITY,ER FORM FACTOR,ER COUNT,ER DxA,LYSO AREA,LYSO DxA,LYSO FORM FACTOR,LYSO INTENSITY,LYSO COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER
2027,F,11,4,285.403,102711.144,0.916,154,187813.045,74.255,388118.124,1.015,435171.769,94,548311.825,0.738,2117.0,65.92,1.288,26.622,19.57,23.827,255.088,2149.499,2994.017,5545405.821,1852.162,0.446,105.473,2,228.532,19.57,23.827,1.147,98.0,0,0,5,40
2028,F,11,5,183.051,73471.081,0.867,84,167946.586,177.136,1247532.667,0.934,177328.629,33,527576.692,0.888,2332.0,56.32,0.985,20.752,11.036,9.524,224.034,2354.896,4012.857,5423344.374,1351.492,0.218,145.599,3,278.819,11.036,9.524,1.602,128.526,0,1,5,40
2029,F,11,6,237.977,82750.948,0.926,125,153556.654,134.991,844227.553,0.932,198886.404,41,322293.433,0.915,1396.0,56.519,1.032,20.819,18.835,21.161,232.695,1385.044,3134.498,5244738.798,1673.231,0.493,97.6,2,206.435,18.835,21.161,1.342,89.867,0,0,5,40
2030,F,11,7,43.624,15310.023,0.925,21,33940.99,58.834,240806.853,0.957,51247.082,14,410579.829,0.718,2192.0,58.859,1.324,24.807,11.991,12.109,197.944,2074.22,2647.551,3059949.97,1155.766,0.327,105.731,2,210.659,11.991,12.109,1.251,98.831,0,0,5,40
2031,F,11,8,223.4,95461.306,0.881,68,491319.205,321.316,2529597.094,0.989,199726.262,42,297348.658,0.81,1638.0,53.367,1.187,21.949,15.159,14.998,183.685,1618.8,3330.906,5278186.618,1584.61,0.343,145.232,4,241.007,15.159,14.998,1.14,83.366,0,2,5,40
2032,F,11,9,275.263,93532.972,0.881,129,203357.687,173.544,1211287.327,0.957,292095.953,59,535743.846,0.903,2224.0,57.781,1.04,21.382,17.89,12.574,239.878,2233.402,3568.721,6733490.896,1886.808,0.337,176.345,6,265.227,17.89,12.574,0.881,97.377,0,2,5,40
2033,F,11,10,71.826,23493.32,0.887,34,53877.903,171.326,1033109.539,0.703,30941.696,7,542457.894,0.926,2317.0,56.489,0.974,21.066,14.223,12.569,235.23,2306.07,3318.785,4270423.128,1286.743,0.377,94.855,2,207.128,14.223,12.569,0.995,88.917,0,0,5,40
2034,F,11,11,121.154,33770.298,0.889,45,99647.803,197.944,1087206.828,0.921,94181.733,22,294040.856,0.895,1432.0,53.845,1.01,20.419,13.474,13.735,206.394,1424.656,3200.417,3204029.913,1001.129,0.417,98.969,4,173.68,13.474,13.735,0.909,76.605,0,0,5,40
2035,F,11,12,190.867,80026.683,0.907,52,416517.31,140.8,689785.854,0.94,163630.903,39,264992.067,0.842,1341.0,54.577,1.113,20.892,13.015,13.455,199.529,1328.091,2044.966,2229149.141,1090.066,0.388,89.998,2,187.843,13.015,13.455,1.475,84.319,0,0,5,40
2036,F,11,1,335.364,226662.969,0.838,98,1217586.791,262.693,1387945.888,0.946,269202.506,70,264858.766,0.768,1557.0,52.783,1.304,22.077,14.171,11.7,170.164,1556.487,2630.523,3365635.735,1279.455,0.362,115.193,3,210.756,14.171,11.7,0.906,91.753,0,1,6,40
2037,F,11,2,24.822,11951.916,0.946,15,20523.985,331.456,1223746.934,1.2,215133.721,74,274112.605,0.834,1030.0,63.729,1.102,24.379,31.03,38.276,269.665,1016.494,3089.841,6838417.07,2213.194,0.615,157.733,5,212.66,31.03,38.276,1.09,76.291,0,1,6,40
