,Row,Col,Target,ER AREA,ER INTENSITY,ER FORM FACTOR,ER COUNT,ER DxA,LYSO AREA,LYSO DxA,LYSO FORM FACTOR,LYSO INTENSITY,LYSO COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER
453,B,7,7,171.643,94804.839,0.885,86,198002.208,793.467,4303390.03,0.94,79942.716,27,650107.755,0.865,3609.5,50.144,0.954,17.882,22.522,23.436,173.016,3757.493,24027.616,31995998.388,1331.634,0.615,97.335,4,164.937,22.522,23.436,0.982,67.562,0,0,4,5
454,B,7,8,105.098,47908.831,0.971,74,68838.852,461.905,1564727.293,0.967,366750.311,131,429457.94,0.88,1866.0,57.167,1.009,19.849,24.941,23.784,228.893,1876.24,7775.269,18051626.263,2321.672,0.561,124.648,3,228.028,24.941,23.784,0.895,96.958,0,1,4,5
455,B,7,9,2.641,1477.729,0.952,2,1941.628,503.205,1870447.175,1.265,26764.003,12,394163.345,0.829,2131.0,52.713,1.059,19.112,24.92,26.482,183.368,2149.578,14768.04,25147110.343,1702.806,0.546,129.253,4,197.989,24.92,26.482,0.667,74.047,0,0,4,5
456,B,7,10,20.069,12971.712,0.941,12,21570.639,839.943,3495439.294,1.3,40734.042,18,393351.288,0.833,2625.5,46.577,1.017,16.983,30.775,31.681,143.863,2734.2,17401.442,29815089.013,1713.369,0.772,149.237,6,167.051,30.775,31.681,0.905,57.777,0,0,4,5
457,B,7,11,59.679,24882.732,0.962,38,39450.579,211.464,644142.177,1.018,216512.204,81,425512.259,0.828,2000.0,56.484,1.066,20.135,28.201,24.853,210.303,2023.334,6580.806,13899380.692,2112.109,0.619,154.4,5,207.111,28.201,24.853,1.054,66.325,0,3,4,5
458,B,7,12,35.596,13708.492,0.908,16,29967.318,657.103,2290716.131,1.231,29532.107,13,641735.687,0.89,2600.0,59.073,1.027,21.46,15.772,15.246,247.061,2597.483,13495.942,18359404.068,1360.365,0.415,122.745,4,202.891,15.772,15.246,1.151,81.534,0,2,4,5
459,B,7,1,7.605,4571.347,0.95,6,5904.209,322.795,823250.007,1.32,54548.682,34,385051.785,0.828,2283.0,51.137,1.119,20.275,13.591,13.444,172.277,2235.074,12384.032,12451642.024,1005.459,0.371,105.159,3,184.483,13.591,13.444,1.049,83.595,0,1,5,5
460,B,7,2,190.128,92068.579,0.828,50,433210.113,688.052,2204774.75,1.096,61185.79,35,387454.472,0.617,1939.5,62.824,1.271,21.925,20.423,24.498,193.93,1997.905,13302.339,21933309.443,1648.831,0.5,141.685,5,203.517,20.423,24.498,0.947,78.289,0,3,5,5
461,B,7,3,13.626,7262.957,0.96,8,13753.004,639.358,1919240.108,1.216,53595.088,33,411752.178,0.898,2475.0,47.278,1.01,17.507,22.062,26.265,159.813,2576.462,14603.273,20094066.79,1375.998,0.602,94.141,3,169.477,22.062,26.265,1.067,62.968,0,1,5,5
462,B,7,4,101.718,48999.546,0.943,54,102358.815,1047.71,3167956.11,1.158,55282.162,28,567536.391,0.829,2224.5,62.165,1.082,21.875,20.225,17.436,254.983,2225.785,8935.057,16158449.514,1808.433,0.475,147.493,5,218.63,20.225,17.436,1.025,85.078,0,3,5,5
463,B,7,5,75.84,36540.438,0.948,46,61154.201,598.691,1684497.594,1.104,88380.065,47,442228.3,0.825,2065.0,57.141,1.067,20.862,18.272,19.178,214.316,2063.437,15979.786,18423321.883,1152.914,0.625,69.967,2,152.313,18.272,19.178,1.052,66.016,0,0,5,5
464,B,7,6,30.949,18525.45,0.969,20,28795.814,544.822,1656836.949,1.208,50725.836,31,571090.514,0.837,3434.5,49.332,1.059,18.442,11.926,11.136,162.031,3524.572,13829.695,24845004.474,1796.497,0.228,172.276,3,314.766,11.926,11.136,1.05,132.655,0,1,5,5
465,B,7,7,27.78,17940.405,0.969,21,24101.663,598.269,1787563.685,1.118,104198.99,60,405003.379,0.779,2432.0,51.147,1.104,19.109,16.589,11.656,162.137,2497.911,10798.504,17382882.809,1609.749,0.374,180.176,6,232.512,16.589,11.656,0.746,82.205,0,2,5,5
466,B,7,8,7.183,3157.976,0.954,4,5879.704,875.222,2071678.388,1.354,126244.762,82,432517.414,0.832,2080.0,56.255,1.076,20.95,25.04,25.348,209.458,2064.941,11618.626,21518351.603,1852.057,0.521,110.205,3,211.277,25.04,25.348,1.037,89.684,0,1,5,5
467,B,7,1,111.33,40038.102,0.945,48,109227.078,281.812,1158733.348,0.892,119115.82,37,418621.814,0.881,2288.0,51.909,1.027,19.899,22.143,22.203,188.966,2215.329,3932.663,5641462.214,1434.515,0.708,71.594,2,159.518,22.143,22.203,1.058,66.9,0,0,6,5
468,B,7,2,390.29,238105.905,0.878,131,1063882.471,532.041,2693866.713,0.982,372523.41,116,427945.05,0.899,2052.5,54.298,0.999,19.671,18.821,18.608,210.831,2029.805,9156.158,21620274.603,2361.282,0.344,189.518,5,293.546,18.821,18.608,1.119,126.26,0,3,6,5
469,B,7,3,154.532,69548.11,0.948,87,123586.589,300.93,1311515.76,0.954,281633.258,82,472724.279,0.882,2322.0,54.724,1.07,21.477,12.063,13.026,210.091,2250.09,10045.724,17682095.46,1760.161,0.203,163.692,2,330.126,12.063,13.026,1.11,149.379,0,0,6,5
470,B,7,4,10.14,5523.192,0.894,8,7184.72,408.352,1415633.257,1.199,69558.827,28,360258.373,0.909,1915.0,51.228,0.961,18.035,15.29,13.863,189.917,1896.929,8838.744,16056161.152,1816.566,0.338,145.085,3,259.844,15.29,13.863,0.915,114.056,0,1,6,5
471,B,7,5,59.362,33489.584,0.981,44,45233.845,252.976,771429.5,0.998,212589.479,78,472409.3,0.883,2285.0,54.667,1.016,20.323,29.08,26.825,210.091,2248.591,9718.025,18956038.259,1950.606,0.49,186.535,7,223.588,29.08,26.825,1.058,65.159,0,3,6,5
472,B,7,6,41.406,24347.128,0.955,29,35205.024,613.268,2038881.545,1.103,107076.652,39,414457.697,0.493,1876.0,75.657,1.299,23.284,17.252,17.008,224.456,1846.495,11754.801,18179791.976,1546.584,0.358,171.975,6,233.089,17.252,17.008,1.036,92.434,0,0,6,5
473,B,7,7,0.951,665.0,0.965,1,632.175,332.301,1105157.855,1.314,39602.766,17,307567.925,0.905,1888.5,47.13,0.992,17.616,20.485,22.68,159.919,1923.277,10895.219,11044465.231,1013.698,0.71,60.154,2,133.948,20.485,22.68,1.045,54.225,0,0,6,5
474,B,7,1,140.589,69590.306,0.99,97,101135.448,532.992,1333441.62,1.067,414484.87,190,146504.073,0.818,1864.0,34.653,1.075,12.695,29.955,30.77,78.164,1874.324,9659.172,30432475.237,3150.63,0.423,204.404,5,306.065,29.955,30.77,1.425,121.781,0,1,7,5
475,B,7,2,4.119,2470.25,0.982,4,2539.897,57.672,116823.425,1.134,116506.741,60,319565.309,0.851,1966.0,49.263,1.058,18.466,17.126,15.925,164.355,1944.361,5382.927,10718873.609,1991.272,0.324,149.932,4,278.023,17.126,15.925,1.071,118.28,0,2,7,5
476,B,7,3,89.888,42222.833,0.968,60,63811.027,381.946,996623.265,1.039,233608.495,100,419915.634,0.931,2276.0,50.125,0.969,17.67,16.983,16.265,186.114,2256.228,8604.823,16560121.853,1924.516,0.336,156.468,4,268.182,16.983,16.265,1.347,116.465,0,2,7,5
477,B,7,4,129.287,62926.698,0.934,67,122218.936,533.626,2385368.958,1.085,95962.256,35,461153.415,0.811,2484.5,53.552,1.145,20.027,17.733,17.925,185.058,2491.943,14309.572,18121027.999,1266.357,0.542,85.654,3,171.35,17.733,17.925,1.549,71.338,0,1,7,5
478,B,7,5,27.463,18149.151,0.978,20,24844.112,663.441,2047268.93,1.387,94256.979,47,374688.972,0.78,2195.0,51.821,1.034,18.608,33.475,36.77,166.784,2246.547,13089.793,22734587.536,1736.818,0.744,128.688,5,171.273,33.475,36.77,0.689,60.189,0,3,7,5
479,B,7,6,264.806,117119.9,0.995,168,184081.892,380.995,1052189.82,1.041,608405.192,253,129787.504,0.821,1669.0,34.427,1.081,12.191,42.243,33.214,77.424,1676.315,8043.244,30234868.495,3759.039,0.522,288.918,9,300.901,42.243,33.214,0.987,99.727,0,3,7,5
480,B,7,7,68.552,39109.444,0.967,41,66008.693,983.806,3160143.546,1.23,83440.238,41,456423.562,0.808,2106.0,57.555,1.087,20.497,31.153,30.883,213.049,2142.343,15545.743,34652049.094,2229.038,0.569,197.423,8,221.933,31.153,30.883,1.492,79.287,0,2,7,5
481,B,7,8,90.839,42391.783,0.996,59,66067.527,513.662,2002050.717,1.036,187072.367,70,359145.386,0.789,1841.0,55.441,1.137,20.674,25.807,30.545,192.874,1862.071,9563.232,21008715.692,2196.822,0.508,136.998,5,233.161,25.807,30.545,1.398,92.66,0,1,7,5
482,B,7,1,48.166,29123.309,0.956,30,47418.943,671.785,2363764.836,1.303,27837.031,14,678451.593,0.918,3472.0,51.979,0.928,18.799,19.764,22.981,197.416,3436.658,20526.212,20675131.94,1007.255,0.668,61.541,2,137.668,19.764,22.981,1.178,54.852,0,0,8,5
483,B,7,2,734.95,880242.418,0.838,172,5999424.054,809.522,2981991.213,0.958,405072.781,153,464488.891,0.702,2894.0,52.435,1.2,19.366,25.06,26.406,153.581,3024.389,9540.906,28683242.806,3006.344,0.336,210.997,7,335.451,25.06,26.406,0.912,126.677,0,3,8,5
484,B,7,3,151.891,77603.07,0.952,97,121691.015,760.828,2021794.966,1.102,270838.411,123,247977.948,0.752,2012.0,45.175,1.049,14.682,30.963,38.113,122.104,2030.869,12845.101,29356738.717,2285.442,0.528,173.281,5,233.144,30.963,38.113,0.915,89.402,1,1,8,5
485,B,7,4,151.997,70207.162,0.961,92,117754.312,744.034,2196972.431,1.107,246644.421,114,448484.985,0.847,2318.0,52.919,0.97,17.733,29.539,31.639,188.755,2376.02,10019.597,24330080.896,2428.25,0.467,178.018,6,255.676,29.539,31.639,1.166,93.191,0,2,8,5
486,B,7,5,132.984,69370.02,0.957,79,122283.369,719.317,2310031.958,1.079,155729.535,72,454574.146,0.847,1950.0,58.918,1.009,20.501,26.325,30.048,233.857,1943.81,12452.608,22401325.628,1798.926,0.622,99.264,3,190.57,26.325,30.048,0.847,74.013,0,1,8,5
487,B,7,6,139.533,61825.528,0.94,68,129240.886,728.612,2765767.469,1.004,142556.475,57,399357.11,0.794,2355.0,50.117,0.952,15.884,23.037,24.378,158.757,2515.528,12039.024,21039300.609,1747.592,0.555,101.171,3,198.832,23.037,24.378,0.838,78.391,0,1,8,5
488,B,7,7,68.869,37049.087,0.94,41,66969.79,384.692,1383546.964,0.963,65096.278,22,429932.837,0.826,2398.0,52.453,1.046,18.818,17.008,18.781,180.833,2377.517,10762.463,13206231.477,1227.064,0.433,135.133,6,188.76,17.008,18.781,1.075,75.682,0,0,8,5
489,B,7,8,41.511,28033.036,0.928,28,42783.097,627.422,2281091.859,1.129,39095.167,19,467238.457,0.91,2275.5,52.904,0.966,18.532,19.671,19.899,202.592,2306.305,15814.701,20212479.472,1278.082,0.595,92.461,3,164.341,19.671,19.899,0.928,64.809,0,1,8,5
490,B,7,1,17.534,11271.35,0.939,11,18014.931,517.887,2566282.792,1.275,45348.286,17,381582.162,0.824,2662.5,46.417,1.066,18.688,15.679,13.342,141.328,2699.969,22330.304,34280963.89,1535.177,0.342,142.237,5,237.592,15.679,13.342,0.845,94.979,0,3,9,5
491,B,7,2,796.424,857438.558,0.803,204,4334694.053,831.176,3703580.07,0.927,472633.32,134,275833.579,0.395,2637.0,56.749,2.417,21.148,20.832,21.161,101.296,2723.048,11713.905,35152924.653,3000.957,0.347,193.636,4,329.563,20.832,21.161,1.308,136.602,0,2,9,5
