,Row,Col,Target,ER AREA,ER INTENSITY,ER FORM FACTOR,ER COUNT,ER DxA,LYSO AREA,LYSO DxA,LYSO FORM FACTOR,LYSO INTENSITY,LYSO COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER
532,D,2,1,36.23,31954.492,0.947,22,59683.245,80.91,342172.356,1.014,84054.177,24,427086.94,0.844,3229.0,43.815,1.041,16.53,15.981,15.339,128.97,3311.52,21807.881,25138007.761,1152.703,0.504,125.803,5,169.565,15.981,15.339,1.179,59.079,0,3,1,20
533,D,2,2,151.257,96306.684,0.969,97,151086.365,70.664,276170.634,1.093,333940.052,97,184252.162,0.626,2370.0,39.409,1.359,14.011,17.606,19.062,77.424,2379.772,13819.235,33371172.754,2414.835,0.316,166.124,3,309.918,17.606,19.062,0.937,135.265,0,1,1,20
534,D,2,3,34.434,22726.055,0.971,19,42842.354,42.568,178117.159,1.095,79750.799,23,368552.067,0.917,2962.0,40.175,0.925,13.589,18.455,19.561,117.774,3129.326,17301.039,18014998.66,1041.267,0.65,63.299,2,141.865,18.455,19.561,1.071,58.792,0,0,1,20
535,D,2,4,63.165,60877.935,0.958,42,92431.817,362.827,1649593.395,1.112,150169.318,45,881602.886,0.83,3730.0,59.634,1.058,21.238,16.929,19.525,235.019,3751.196,33540.131,36720390.949,1094.82,0.572,83.218,3,155.139,16.929,19.525,0.9,67.679,0,1,1,20
536,D,2,5,264.172,203429.148,0.909,107,538962.816,753.223,5040438.499,0.96,364768.083,92,403669.949,0.845,2621.0,47.037,1.034,16.787,25.389,24.375,148.828,2712.328,15679.067,33014877.596,2105.666,0.538,160.875,6,221.851,25.389,24.375,0.75,76.356,0,2,1,20
537,D,2,6,24.505,21795.433,0.971,10,52565.598,423.668,2110162.484,1.317,21855.987,7,374548.171,0.967,3118.5,39.202,0.911,13.157,14.629,14.939,118.302,3166.04,18713.287,27947438.513,1493.454,0.397,105.716,2,217.436,14.629,14.939,1.389,100.153,0,0,1,20
538,D,2,7,153.792,56341.685,0.889,42,271628.268,170.059,706861.975,0.956,270350.791,76,424089.363,0.813,2650.0,49.752,1.136,19.254,14.833,16.607,160.236,2646.662,12781.855,28083507.63,2197.139,0.217,211.084,5,356.899,14.833,16.607,1.306,147.582,0,1,1,20
539,D,2,8,339.801,436235.601,0.797,82,2303747.81,565.736,3470703.555,1.008,197538.329,54,332770.745,0.796,2603.0,44.871,1.102,16.102,21.435,19.679,127.491,2610.145,22198.114,35508302.233,1599.609,0.553,79.332,2,190.626,21.435,19.679,0.997,72.641,0,0,1,20
540,D,2,1,255.828,191996.005,0.887,97,573257.127,744.879,9369601.31,1.147,79687.235,14,368797.121,0.817,3029.0,42.278,0.997,15.258,24.012,25.403,116.189,3174.107,25118.614,41328793.058,1645.345,0.375,167.373,8,234.814,24.012,25.403,1.027,89.838,0,4,2,20
541,D,2,1,70.559,40142.949,0.948,43,68752.344,83.128,460513.318,0.993,342211.665,73,658796.176,0.412,2822.5,83.678,1.382,21.066,19.5,13.975,229.843,2866.282,9932.989,25131192.945,2530.074,0.319,246.61,8,315.518,19.5,13.975,0.729,124.022,0,2,3,20
542,D,2,1,1.901,1998.778,0.965,2,1900.117,0.528,5745.241,0.925,10878.4,1,359265.166,0.833,2442.5,47.024,1.043,16.656,14.439,10.692,146.61,2450.487,15545.318,52488136.178,3376.459,0.17,270.637,3,499.465,14.439,10.692,0.963,213.831,0,1,4,20
543,D,2,1,36.441,22823.703,0.94,21,42569.415,1.901,6315.625,0.935,13271.15,4,165857.503,0.834,2217.0,33.573,1.045,11.118,9.373,6.904,74.784,2217.832,9308.628,9435157.076,1013.593,0.199,144.351,4,253.079,9.373,6.904,1.075,108.247,0,0,5,20
544,D,2,2,438.667,452379.049,0.849,130,1760988.353,537.956,3091849.727,1.063,375436.567,95,427470.787,0.677,2445.5,56.85,1.135,19.607,20.218,20.702,174.073,2455.704,12641.559,36051350.474,2851.812,0.316,175.76,3,336.847,20.218,20.702,1.754,153.079,0,1,5,20
545,D,2,3,3.486,1049.818,0.917,1,3659.327,0.634,2562.184,1.078,7646.25,2,373404.447,0.925,2797.0,42.401,0.947,14.765,14.708,14.482,132.35,2821.338,10532.787,15408711.173,1462.928,0.388,113.874,3,217.634,14.708,14.482,1.588,99.503,0,1,5,20
546,D,2,1,373.918,190196.481,0.81,77,1299662.978,284.875,1012734.065,1.05,84451.858,32,458917.3,0.807,2521.0,53.218,1.192,20.769,18.179,17.488,181.889,2523.063,10469.196,21759325.769,2078.414,0.321,178.734,5,285.099,18.179,17.488,1.269,114.069,0,1,6,20
547,D,2,1,650.66,885366.119,0.803,141,5039226.011,665.553,1956249.762,1.054,177711.919,80,206893.854,0.826,2337.0,36.689,1.119,14.025,24.43,26.723,88.515,2337.385,10570.297,31460860.099,2976.346,0.448,177.447,4,289.092,24.43,26.723,0.924,100.254,0,2,7,20
548,D,2,2,381.629,301521.134,0.82,96,1517074.177,551.476,2037156.135,1.071,73038.73,34,440858.851,0.665,2333.0,59.439,1.548,24.109,22.988,24.808,187.065,2356.719,14077.473,20261253.921,1439.268,0.483,113.94,5,193.593,22.988,24.808,1.033,71.671,0,3,7,20
549,D,2,3,137.737,104546.216,0.879,41,398474.177,144.18,590388.386,0.991,129095.581,50,502610.053,0.853,2875.0,51.228,1.111,20.107,17.113,20.167,178.192,2820.609,12141.315,15648401.553,1288.856,0.51,100.479,3,178.239,17.113,20.167,1.014,74.978,0,1,7,20
550,D,2,4,18.696,17770.259,0.92,12,29674.416,160.658,421270.612,1.061,105333.415,48,470156.18,0.821,2650.0,52.261,1.122,20.129,9.322,7.954,178.403,2635.356,10031.425,25432163.539,2535.249,0.102,308.65,4,557.807,9.322,7.954,0.96,224.083,0,0,7,20
551,D,2,1,1083.94,1680908.428,0.806,290,7329780.956,1232.873,7189308.161,0.96,705835.919,165,402827.999,0.756,2704.0,49.779,1.236,19.41,34.116,34.23,149.039,2702.834,16352.12,61551161.08,3764.109,0.473,240.809,6,316.281,34.116,34.23,1.061,88.223,0,4,8,20
552,D,2,1,100.24,59901.93,0.943,61,102615.065,149.25,216265.89,1.147,67853.789,52,464267.286,0.763,3075.0,49.192,1.036,17.516,15.504,18.94,146.927,3159.859,7608.469,10180722.322,1338.078,0.317,112.377,3,230.167,15.504,18.94,1.066,94.615,0,1,9,20
553,D,2,2,16.055,13229.132,0.94,12,18828.256,507.113,1243245.601,0.891,79601.115,46,426469.764,0.848,2471.0,50.762,1.098,19.985,13.392,11.375,173.861,2452.93,10193.381,20860908.716,2046.515,0.244,161.349,2,324.764,13.392,11.375,1.02,151.776,0,0,9,20
554,D,2,1,320.894,242231.431,0.877,104,828279.312,390.079,2527445.164,0.972,225064.086,48,467147.618,0.725,2600.0,55.67,1.225,20.674,14.231,13.753,178.72,2613.849,12111.768,17576641.786,1451.204,0.368,109.359,2,222.684,14.231,13.753,1.011,100.849,0,0,10,20
555,D,2,2,294.487,323423.579,0.903,128,828010.598,722.063,6011206.383,1.06,311492.043,63,846096.932,0.697,3832.5,61.9,1.243,24.503,19.131,17.094,212.521,3981.245,22325.429,42512886.187,1904.236,0.418,186.547,6,239.264,19.131,17.094,0.643,95.254,0,2,10,20
556,D,2,3,69.397,230544.415,0.971,23,632991.812,211.359,1066562.746,1.045,17557.642,4,360755.874,0.748,2322.0,51.098,1.29,20.387,13.332,13.326,155.482,2320.237,7545.506,16631124.148,2204.11,0.215,181.026,2,358.733,13.332,13.326,1.299,163.746,0,0,10,20
557,D,2,1,204.176,94777.111,0.87,95,209368.579,158.651,1359060.609,0.929,669416.958,86,195690.253,0.73,2121.0,39.856,1.171,14.32,14.61,11.529,92.318,2119.749,8220.198,21692893.619,2638.975,0.195,213.677,3,412.19,14.61,11.529,1.162,171.537,0,1,11,20
