,Row,Col,Target,ER AREA,ER INTENSITY,ER FORM FACTOR,ER COUNT,ER DxA,LYSO AREA,LYSO DxA,LYSO FORM FACTOR,LYSO INTENSITY,LYSO COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER
1001,B,11,15,77.213,68183.34,0.955,50,103185.765,261.637,761376.278,0.975,101863.106,49,624693.893,0.83,2034.0,67.481,1.04,25.241,15.657,11.719,300.93,2075.877,10725.798,19663123.423,1833.255,0.263,181.517,6,295.785,15.657,11.719,0.821,101.179,0,4,12,9
1002,B,11,16,74.784,57076.215,0.941,50,85479.158,97.916,198391.336,1.024,133831.278,73,337614.991,0.908,1307.0,59.528,1.057,22.348,20.75,23.807,255.933,1319.153,8550.828,14440277.531,1688.758,0.418,151.589,5,225.218,20.75,23.807,0.865,90.859,0,3,12,9
1003,B,11,17,40.138,26820.662,0.918,20,55057.54,229.104,471563.232,1.203,82361.238,50,307325.406,0.85,1493.0,55.727,1.075,21.618,16.465,16.277,210.091,1462.819,8565.564,17012942.069,1986.202,0.344,138.414,3,269.223,16.465,16.277,0.996,121.189,0,1,12,9
1004,B,11,18,146.61,92921.884,0.936,86,168394.443,121.787,348544.279,0.937,212720.68,87,108000.964,0.71,1222.0,39.116,1.253,14.323,21.435,22.1,86.508,1248.448,7666.707,9925007.227,1294.559,0.333,149.174,7,220.991,21.435,22.1,1.042,78.107,0,3,12,9
1005,B,11,19,17.428,8219.831,0.849,6,24996.003,150.518,330491.217,1.152,76428.309,45,531097.755,0.82,2426.0,58.068,1.165,22.988,14.226,15.076,220.02,2413.859,12002.491,13247054.99,1103.692,0.424,86.66,2,180.948,14.226,15.076,1.135,79.74,0,0,12,9
1006,B,11,20,19.541,11047.318,0.857,9,23939.526,184.635,405498.873,1.081,28803.066,17,331908.832,0.851,1862.0,51.812,1.084,19.891,9.957,9.156,181.783,1825.848,8471.342,8725184.715,1029.965,0.264,111.235,2,221.576,9.957,9.156,1.009,103.288,0,0,12,9
1007,B,11,21,17.745,7306.02,0.83,6,22016.594,228.259,627594.822,1.119,24942.646,13,528639.296,0.798,2445.0,59.378,1.187,23.91,11.551,11.551,223.823,2361.866,8951.546,14038154.378,1568.238,0.234,146.297,2,290.165,11.551,11.551,1.014,136.581,0,0,12,9
1008,B,11,22,11.091,4811.16,0.907,5,11399.538,172.594,344353.228,1.16,59624.825,36,527464.2,0.768,2209.0,63.682,1.257,26.35,15.264,17.882,247.906,2127.682,9579.018,16251515.302,1696.574,0.353,142.219,4,245.636,15.264,17.882,1.075,113.74,0,0,12,9
1009,B,11,23,149.778,81527.695,0.868,67,181549.494,243.469,928816.913,0.924,179979.408,66,491294.383,0.914,2008.0,57.74,1.062,21.949,14.682,15.759,242.413,2026.683,13020.03,17648728.022,1355.506,0.363,122.276,4,216.502,14.682,15.759,0.984,93.412,0,2,12,9
1010,B,11,24,83.234,66243.609,0.966,50,110325.911,193.402,641681.395,0.962,98282.037,41,460385.298,0.74,2223.0,58.801,1.303,23.645,12.298,13.332,203.542,2261.864,12348.007,12716708.874,1029.859,0.367,90.098,2,187.803,12.298,13.332,1.826,84.238,0,0,12,9
