,Row,Col,Target,ER AREA,ER INTENSITY,ER FORM FACTOR,ER COUNT,ER DxA,LYSO AREA,LYSO DxA,LYSO FORM FACTOR,LYSO INTENSITY,LYSO COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER
676,B,6,5,8.978,3354.471,1.083,7,4362.378,653.723,1430422.563,1.35,42624.877,31,253092.598,0.837,1224.0,55.101,0.92,19.849,17.978,15.933,202.275,1251.231,9157.093,13545123.388,1479.195,0.508,90.76,2,191.283,17.978,15.933,1.036,82.049,0,0,13,4
677,B,6,6,0.951,358.556,0.965,1,340.857,584.221,1050630.666,1.378,64681.959,57,301377.468,0.878,1354.5,55.954,0.905,19.603,19.429,21.014,218.858,1377.044,7445.84,13389799.707,1798.293,0.524,97.497,2,207.579,19.429,21.014,1.169,91.17,0,0,13,4
678,B,6,1,79.854,26438.938,0.968,37,56874.529,154.004,585769.547,0.969,62841.336,21,285536.437,0.858,1855.0,45.548,0.908,15.944,19.87,20.435,141.645,2015.856,8985.018,11265304.013,1253.788,0.555,96.17,3,168.454,19.87,20.435,1.146,56.452,0,1,14,4
679,B,6,2,204.493,76040.888,0.939,94,188435.925,485.882,2285347.448,0.938,134880.813,39,295166.202,0.825,1587.0,53.003,1.062,20.628,15.632,12.191,184.424,1600.476,18348.395,22570859.782,1230.127,0.432,106.813,3,189.189,15.632,12.191,0.934,71.938,0,1,14,4
680,B,6,3,224.668,60052.723,0.922,67,257567.468,426.415,1673706.466,1.141,57445.215,23,333267.084,0.932,1524.0,53.743,0.952,19.97,14.038,14.685,214.211,1555.791,11064.505,18287909.974,1652.845,0.244,152.492,3,291.531,14.038,14.685,0.95,133.357,0,1,14,4
681,B,6,4,99.711,27902.155,0.915,40,71972.265,221.076,783410.195,1.0,75854.528,28,351351.412,0.928,2204.0,46.173,0.91,17.065,14.545,15.771,157.489,2230.955,13339.486,14783273.457,1108.234,0.403,88.039,2,185.983,14.545,15.771,1.643,80.519,0,0,14,4
682,B,6,5,246.321,174538.361,0.861,69,649338.371,702.734,3220882.634,1.123,82517.974,33,274443.322,0.9,1033.0,61.238,0.957,22.028,16.498,15.744,268.714,1021.321,10210.208,23977610.265,2348.396,0.301,154.595,2,313.324,16.498,15.744,1.326,142.302,0,0,14,4
683,B,6,6,15.21,4397.576,0.829,8,8784.857,119.464,304762.377,1.232,117479.021,52,268547.352,0.912,1167.5,57.237,0.962,20.686,25.729,27.174,237.871,1128.962,11324.094,14444409.96,1275.547,0.731,102.533,5,148.063,25.729,27.174,0.953,51.859,0,1,14,4
684,B,6,7,206.817,71532.105,0.873,82,226160.671,466.341,2177447.568,1.045,172341.694,60,539491.582,0.892,2385.0,55.757,0.966,19.109,21.021,18.159,220.76,2443.797,14168.113,30511240.348,2153.515,0.336,188.936,7,283.917,21.021,18.159,0.971,91.289,0,5,14,4
685,B,6,8,213.894,73675.638,0.944,123,130547.17,357.546,1120305.763,0.978,414305.248,154,677464.301,0.854,1665.0,77.294,1.033,27.64,24.552,19.05,405.817,1669.382,12443.498,40089422.051,3221.716,0.405,211.012,5,316.224,24.552,19.05,0.716,109.357,0,1,14,4
686,B,6,9,83.022,37814.624,0.945,48,66806.808,515.88,1849763.8,1.147,75483.965,31,386024.394,0.825,1979.0,54.098,1.063,22.05,15.045,14.318,192.029,2010.239,17902.636,28003735.053,1564.224,0.356,112.467,2,234.951,15.045,14.318,1.679,104.178,0,0,14,4
687,B,6,10,458.948,259931.437,0.879,140,1417293.284,691.537,3159988.592,0.958,325456.471,114,331791.375,0.824,1348.0,60.848,1.08,22.257,22.036,24.194,242.836,1366.321,14562.648,37819792.472,2597.041,0.387,162.864,4,290.262,22.036,24.194,1.092,124.8,0,2,14,4
688,B,6,11,320.154,100617.582,0.885,126,337486.655,327.865,1458076.87,0.977,456053.277,139,284497.494,0.914,1161.0,58.006,1.059,21.535,16.173,15.853,244.631,1162.965,9836.191,26633822.475,2707.737,0.21,229.301,5,402.784,16.173,15.853,0.878,158.239,0,1,14,4
