,Row,Col,Target,ER AREA,ER INTENSITY,ER FORM FACTOR,ER COUNT,ER DxA,LYSO AREA,LYSO DxA,LYSO FORM FACTOR,LYSO INTENSITY,LYSO COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER
4406,F,8,9,9.718,3798.236,1.0,6,6872.594,59.045,170967.401,1.208,136371.969,61,316332.924,0.824,945.0,71.531,1.044,25.183,28.233,29.164,335.364,943.251,8749.984,32476550.23,3711.613,0.256,226.427,5,427.123,28.233,29.164,0.956,151.856,0,3,9,43
4407,F,8,10,194.881,50168.409,1.023,65,166590.129,405.817,1347250.501,0.99,226211.372,86,284101.817,0.878,1283.5,56.514,1.006,20.536,10.794,6.213,223.083,1273.523,14375.131,24140977.411,1679.357,0.149,222.02,6,375.933,10.794,6.213,1.025,158.618,0,2,9,43
4408,F,8,1,20.28,8566.607,0.924,13,13736.209,44.997,113331.938,1.073,78220.659,35,100823.638,0.571,1248.0,42.206,1.698,17.368,19.482,21.491,80.91,1246.121,7483.922,27753704.675,3708.444,0.233,299.73,8,447.538,19.482,21.491,1.011,168.024,0,4,10,43
4409,F,8,2,100.979,50390.726,0.931,50,102702.841,322.9,1063927.996,0.987,119859.063,46,175579.797,0.82,1835.5,38.291,0.987,13.928,21.625,21.115,95.698,1834.734,12925.616,30399516.574,2351.882,0.352,181.273,6,289.929,21.625,21.115,0.923,110.92,0,2,10,43
4410,F,8,3,10.14,4996.667,1.006,8,6536.279,62.003,165522.984,1.033,73129.983,32,271501.622,0.915,1131.5,58.022,0.981,20.95,15.9,14.033,245.054,1107.927,9055.391,22421082.447,2475.993,0.262,187.38,3,344.287,15.9,14.033,1.115,151.107,0,1,10,43
4411,F,8,4,5.598,2877.732,0.968,5,3317.203,15.95,46382.112,1.307,25964.765,12,313442.875,0.876,1245.0,60.48,1.049,22.295,20.752,17.289,254.877,1229.781,9683.61,20434430.185,2110.208,0.331,174.218,5,283.012,20.752,17.289,1.262,103.228,0,3,10,43
4412,F,8,5,24.717,10853.562,0.896,15,18411.664,140.906,368177.304,0.996,139172.213,63,308021.168,0.86,1140.0,63.406,1.091,24.931,33.223,20.135,275.052,1119.867,8970.758,23509675.201,2620.701,0.355,260.135,8,304.573,33.223,20.135,0.875,90.118,0,4,10,43
4413,F,8,6,6.443,2771.084,0.955,5,3742.35,40.772,90489.767,1.148,74678.84,36,316261.204,0.92,1068.0,64.036,1.015,23.74,26.768,28.822,300.191,1053.534,10380.91,32654869.136,3145.665,0.414,187.963,4,309.031,26.768,28.822,0.851,115.923,0,2,10,43
4414,F,8,7,23.343,15242.449,1.018,20,17664.99,105.627,268097.488,1.116,109739.32,49,314638.568,0.919,1331.0,57.309,0.988,21.061,22.903,25.2,240.3,1309.355,10664.177,22915900.533,2148.867,0.477,168.359,5,237.869,22.903,25.2,0.784,94.491,0,3,10,43
4415,F,8,8,83.234,21356.401,0.852,26,74684.122,209.774,700379.144,1.016,134634.116,54,302876.943,0.852,1053.0,65.523,1.036,23.102,18.499,17.805,291.212,1040.055,9893.218,31099853.89,3143.553,0.295,178.45,2,365.973,18.499,17.805,1.372,161.629,0,0,10,43
