,Row,Col,Target,ER AREA,ER INTENSITY,ER FORM FACTOR,ER COUNT,ER DxA,LYSO AREA,LYSO DxA,LYSO FORM FACTOR,LYSO INTENSITY,LYSO COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,CHRONO_ORDER
1217,C,4,5,204.493,120667.696,0.864,35,1333933.312,264.172,1499319.615,0.921,65078.588,14,328448.822,0.897,1951.0,47.757,0.96,17.927,21.188,24.197,162.876,2016.555,3391.445,4453475.055,1313.15,0.513,127.628,5,179.339,21.188,24.197,0.942,57.574,0,1,19,17
1218,C,4,6,257.412,121974.796,0.943,88,500198.176,272.411,1650032.907,0.935,236549.744,55,482376.014,0.43,1755.0,89.015,1.299,23.687,19.696,14.277,270.827,1781.125,3206.317,6050042.215,1886.913,0.418,165.745,5,238.274,19.696,14.277,0.803,91.475,0,1,19,17
1219,C,4,7,222.238,128156.676,0.896,82,371110.237,120.837,640616.256,0.945,254167.81,57,263452.454,0.788,1429.0,52.595,1.222,20.855,18.203,19.035,173.544,1518.069,2918.566,4313119.4,1477.822,0.477,92.587,2,197.355,18.203,19.035,1.004,85.635,0,0,19,17
1220,C,4,8,237.237,121528.75,0.875,57,727939.866,286.037,1815629.724,0.849,98779.926,23,292509.271,0.846,1408.0,54.657,1.046,21.435,24.682,21.573,201.113,1454.452,3054.957,3631170.828,1188.616,0.52,105.932,4,169.479,24.682,21.573,1.121,63.78,0,2,19,17
1221,C,4,9,232.062,79946.989,0.861,33,898588.38,309.803,1870873.273,1.093,67174.275,17,291323.929,0.787,1552.0,54.505,1.17,21.862,18.78,16.885,186.008,1566.187,3130.891,3367241.47,1075.49,0.537,69.04,2,158.642,18.78,16.885,1.138,63.606,0,0,19,17
1222,C,4,10,174.918,85101.266,0.893,57,401286.168,151.152,797768.228,1.011,162497.418,39,463284.431,0.902,1950.0,57.351,0.98,21.301,17.078,18.159,236.075,1962.443,3359.371,4545486.584,1353.077,0.464,119.257,5,191.419,17.078,18.159,1.119,79.398,0,1,19,17
1223,C,4,11,362.194,225749.636,0.891,101,1201907.687,442.681,2402555.988,0.941,168496.561,42,553966.438,0.951,1372.0,72.754,0.97,25.317,28.037,27.114,400.642,1382.698,3137.694,4779464.573,1523.241,0.515,130.918,5,192.791,28.037,27.114,1.131,57.543,1,2,19,17
1224,C,4,1,94.325,32093.741,0.914,31,115151.039,26.301,123394.032,0.762,26448.218,6,302785.998,0.974,1479.0,52.596,0.888,17.801,18.057,17.159,214.422,1412.103,2733.282,3862902.456,1413.284,0.504,109.051,3,187.661,18.057,17.159,1.113,70.369,0,1,20,17
1225,C,4,2,32.955,18025.84,0.902,17,36759.953,56.193,294517.972,0.984,41810.075,9,512016.101,0.824,2479.5,55.322,0.997,22.09,16.101,13.292,200.691,2551.272,3935.381,4615720.552,1172.878,0.477,82.087,2,175.799,16.101,13.292,1.05,77.043,0,0,20,17
1226,C,4,3,127.914,55726.559,0.909,63,115832.436,65.805,354282.338,1.049,365781.84,74,443655.632,0.625,1954.0,64.803,1.037,21.839,17.368,14.865,208.718,2125.621,4025.523,7225461.289,1794.913,0.385,142.276,4,241.957,17.368,14.865,1.109,98.882,0,0,20,17
1227,C,4,4,193.508,68870.598,0.94,67,226030.434,106.049,543134.538,1.014,370964.052,77,325407.41,0.734,1149.0,70.035,1.09,25.374,30.613,28.637,286.459,1135.964,3051.708,6826225.967,2236.854,0.567,155.968,5,222.591,30.613,28.637,0.737,78.07,0,1,20,17
1228,C,6,1,211.57,123728.91,0.847,71,483438.934,259.841,1786179.343,1.026,308628.342,64,547656.2,0.893,2944.5,50.204,0.948,16.983,12.785,9.802,179.143,3057.095,5126.27,6066634.355,1183.44,0.348,100.667,2,206.842,12.785,9.802,1.044,94.231,0,0,1,15
