,Row,Col,Target,ER AREA,ER INTENSITY,ER FORM FACTOR,ER COUNT,ER DxA,LYSO AREA,LYSO DxA,LYSO FORM FACTOR,LYSO INTENSITY,LYSO COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,TMRE AREA,TMRE INTENSITY,TMRE FORM FACTOR,TMRE COUNT,TMRE DxA,MITOTRECKER AREA,MITOTRACKER DxA,MITOTRACKER FORM FACTOR,MITOTRACKER INTENSITY,MITOTRACKER COUNT,CHRONO_ORDER
2913,G,2,4,,,,,,,,,,,369624.811,0.852,3141.0,41.386,1.046,15.092,16.9,18.644,116.084,3184.126,16043.663,16539660.188,1030.915,0.649,89.217,4,141.267,16.9,18.644,0.871,45.32,0,0,10,26.724,236717.229,0.897,11.0,616792.497,1400.714,4225361.665,1.387,35241.914,23.0,50
2914,G,2,5,,,,,,,,,,,489382.859,0.832,2474.0,54.734,1.071,19.355,21.123,23.916,198.261,2468.376,5617.06,10801816.99,1923.038,0.466,153.168,5,227.619,21.123,23.916,0.818,94.14,0,3,10,250.969,1379021.646,0.898,135.0,2595547.587,501.304,1222378.33,0.9,94156.28,50.0,50
2915,G,2,1,,,,,,,,,,,805889.222,0.683,3475.0,64.797,1.371,26.577,13.908,11.845,228.048,3533.861,12700.373,13465946.757,1060.28,0.35,81.534,2,195.072,13.908,11.845,0.907,79.074,0,0,11,131.716,739839.069,0.887,61.0,1642625.843,1110.241,3258178.114,0.788,21177.938,14.0,50
2916,G,2,2,,,,,,,,,,,300629.843,0.839,2745.0,40.479,1.1,14.847,16.358,11.071,109.429,2747.256,4848.184,12443959.169,2566.726,0.184,287.287,9,418.252,16.358,11.071,0.96,127.957,0,3,11,28.836,100774.262,0.874,8.0,379392.523,1072.427,2031552.433,1.376,69482.148,62.0,50
2917,G,2,3,,,,,,,,,,,393875.618,0.566,2456.0,59.434,1.701,23.354,22.396,21.612,159.179,2474.415,8011.763,14096072.497,1759.422,0.481,151.058,6,214.427,22.396,21.612,1.212,83.513,0,2,11,205.761,991825.674,0.817,91.0,2263387.787,1157.456,2438028.035,1.018,40646.43,31.0,50
2918,G,2,4,,,,,,,,,,,301301.522,0.331,2379.0,69.182,2.443,21.654,35.536,36.607,126.013,2391.044,6753.122,16000952.777,2369.416,0.547,210.963,9,233.34,35.536,36.607,1.128,78.6,1,5,11,19.752,126152.274,0.995,12.0,206274.354,821.775,1244196.24,1.191,112832.911,99.0,50
2919,G,2,1,,,,,,,,,,,485396.3,0.797,2698.0,53.161,1.012,17.773,25.824,28.313,179.248,2707.955,8323.581,16170088.507,1942.684,0.582,145.553,5,204.782,25.824,28.313,0.789,70.325,0,1,12,162.876,892821.568,0.845,84.0,1722954.966,342.441,936004.168,0.725,119335.109,54.0,50
2920,G,2,2,,,,,,,,,,,177536.846,0.844,2249.5,34.031,1.067,12.481,29.761,24.732,77.741,2283.692,7166.847,26336363.014,3674.749,0.367,261.478,7,354.831,29.761,24.732,0.867,118.54,1,3,12,264.278,1337184.035,0.916,135.0,2618131.185,895.291,2508647.223,0.957,258539.967,135.0,50
2921,G,2,1,,,,,,,,,,,490019.787,0.876,4074.0,42.087,0.975,16.112,16.089,13.792,123.477,3968.495,7355.935,14130977.013,1921.031,0.189,220.437,6,357.523,16.089,13.792,1.018,103.188,0,4,13,211.148,1004525.566,0.882,93.0,2537377.232,629.006,1680539.344,0.886,80599.899,52.0,50
2922,G,2,2,,,,,,,,,,,227686.764,0.858,2432.0,36.995,1.064,13.205,16.641,15.275,93.48,2435.686,6822.536,19450824.763,2850.967,0.256,202.056,4,374.085,16.641,15.275,0.986,166.625,0,0,13,112.915,788910.788,0.937,68.0,1298259.201,919.163,1779483.145,0.997,80223.962,61.0,50
2923,G,2,3,,,,,,,,,,,481389.673,0.838,2617.0,52.522,1.051,18.437,21.84,21.123,183.896,2617.729,6174.603,25206962.062,4082.362,0.26,246.341,4,444.384,21.84,21.123,1.323,190.606,0,0,13,53.447,289569.381,0.826,24.0,646350.935,1088.799,1824051.015,1.202,195179.235,161.0,50
2924,G,2,4,,,,,,,,,,,491635.557,0.878,3012.0,48.4,1.072,18.179,18.702,20.293,163.616,3004.821,12203.95,21734866.772,1780.97,0.432,121.905,3,227.554,18.702,20.293,1.005,97.157,0,1,13,108.584,852293.084,0.866,58.0,1629338.019,1179.532,3539774.785,1.226,28446.076,21.0,50
2925,G,2,5,,,,,,,,,,,479581.979,0.847,2694.0,51.348,1.121,19.458,12.368,9.156,177.664,2699.378,11882.715,16383219.717,1378.744,0.281,134.35,3,248.433,12.368,9.156,0.873,106.8,0,1,13,55.454,401127.091,0.902,29.0,755017.663,951.801,2650125.16,1.286,26370.787,21.0,50
2926,G,2,6,,,,,,,,,,,398978.122,0.674,3182.0,48.235,1.413,20.129,21.684,23.218,124.851,3195.644,11919.908,27923414.592,2342.586,0.483,114.878,2,247.003,21.684,23.218,1.648,109.231,0,0,13,13.837,114942.955,0.957,8.0,199923.133,1506.024,2926476.838,1.393,137214.777,116.0,50
2927,G,2,1,,,,,,,,,,,788491.467,0.939,3561.5,53.92,0.995,19.777,19.903,24.375,217.168,3630.786,8228.184,9339509.352,1135.063,0.619,63.416,2,151.818,19.903,24.375,1.223,58.907,0,0,14,174.389,944293.032,0.753,62.0,2764109.66,429.689,1000598.31,0.954,36521.749,26.0,50
2928,G,2,2,,,,,,,,,,,210605.15,0.611,2429.0,41.994,1.23,12.71,15.371,15.442,85.769,2455.499,10329.809,22233395.097,2152.353,0.219,190.5,4,351.21,15.371,15.442,1.412,140.664,0,2,14,203.965,1150829.334,0.837,85.0,2828565.853,999.756,2287591.907,1.229,76697.948,68.0,50
2929,G,2,3,,,,,,,,,,,185579.994,0.646,2306.0,39.479,1.275,13.812,19.084,18.703,80.065,2317.868,7851.13,51834650.907,6602.19,0.106,617.772,15,883.796,19.084,18.703,0.645,206.393,0,11,14,924.549,4094630.417,0.792,350.0,11613503.316,2170.415,4459871.59,0.851,215839.59,150.0,50
2930,G,2,4,,,,,,,,,,,209593.141,0.857,2640.0,33.847,1.056,12.168,11.096,9.854,78.164,2681.465,7014.035,7674657.88,1094.186,0.375,123.786,5,191.398,11.096,9.854,0.79,70.846,0,3,14,85.874,532314.762,0.846,42.0,1088746.547,679.496,1429971.749,1.041,31302.257,25.0,50
2931,G,2,5,,,,,,,,,,,528002.051,0.906,2871.0,50.392,0.99,17.706,17.516,17.882,183.051,2884.455,7523.372,8575263.305,1139.816,0.542,109.184,4,162.542,17.516,17.882,0.863,67.431,1,0,14,98.761,526616.487,0.771,33.0,1688424.368,451.448,1101729.427,1.133,20529.19,18.0,50
2932,G,2,6,,,,,,,,,,,225920.582,0.721,2253.0,41.725,1.106,14.488,13.09,14.277,99.923,2260.952,6548.076,25167102.498,3843.435,0.174,334.655,7,526.507,13.09,14.277,1.022,141.555,0,3,14,15.844,96332.664,0.912,8.0,198543.967,1515.953,2392396.295,1.305,142368.403,136.0,50
2933,G,2,7,,,,,,,,,,,195015.194,0.67,2396.0,39.02,1.299,14.119,21.655,24.999,81.227,2400.871,6082.588,7451517.495,1225.057,0.551,118.436,5,167.129,21.655,24.999,1.186,52.978,0,3,14,0.951,11298.444,0.965,1.0,10740.745,138.899,177548.043,1.242,65433.85,62.0,50
2934,G,2,8,,,,,,,,,,,481116.205,0.651,2634.0,59.242,1.07,18.245,20.536,13.007,181.783,2646.646,5132.804,16670352.489,3247.806,0.182,304.861,6,473.316,20.536,13.007,0.987,127.373,0,4,14,1.901,10822.444,1.015,1.0,20576.481,1211.959,1759901.878,1.33,171792.579,165.0,50
2935,G,2,9,,,,,,,,,,,276597.999,0.517,2653.0,49.962,2.055,21.011,18.853,8.872,102.669,2694.074,7677.072,34073328.537,4438.323,0.163,386.23,8,584.827,18.853,8.872,0.675,201.563,1,4,14,134.04,683290.147,0.901,54.0,1812797.242,1964.549,3776693.101,1.265,106573.183,98.0,50
2936,G,2,10,,,,,,,,,,,430000.966,0.58,2625.0,59.186,1.317,21.15,14.378,14.998,161.714,2659.016,12912.146,14098281.466,1091.862,0.466,110.066,5,171.644,14.378,14.998,0.847,51.305,0,3,14,33.061,265654.204,0.894,15.0,607192.308,855.047,2060461.584,1.295,36382.4,34.0,50
2937,G,2,11,,,,,,,,,,,703709.233,0.744,2819.0,64.704,1.188,24.311,24.511,22.542,248.011,2837.409,8719.474,40836584.371,4683.377,0.214,394.181,12,524.386,24.511,22.542,0.87,134.109,1,3,14,24.188,157334.545,0.833,9.0,459878.502,1980.71,3131922.763,1.34,228745.576,220.0,50
2938,G,2,12,,,,,,,,,,,179275.143,0.81,2318.0,34.635,1.168,13.292,20.401,24.062,77.319,2318.653,7522.442,13679314.253,1818.467,0.559,143.389,5,202.201,20.401,24.062,1.224,67.585,0,3,14,4.225,10810.05,0.989,1.0,45673.146,1450.147,1956226.313,1.385,148490.256,144.0,50
2939,G,2,1,,,,,,,,,,,615909.036,0.848,3819.0,48.434,1.045,19.035,11.942,11.551,158.229,3892.526,7563.009,9996868.689,1321.811,0.246,152.743,6,259.674,11.942,11.551,1.256,104.737,0,2,15,46.264,284865.661,0.924,24.0,558174.179,660.166,1391583.246,1.048,24087.668,19.0,50
2940,G,2,2,,,,,,,,,,,252109.32,0.645,3018.0,39.854,1.381,15.246,13.687,13.325,81.544,3091.707,7954.308,9651220.797,1213.333,0.342,123.268,4,211.002,13.687,13.325,1.26,78.712,0,2,15,130.66,781695.69,0.917,66.0,1589968.561,99.183,161605.294,0.79,32544.43,23.0,50
2941,G,2,3,,,,,,,,,,,341265.34,0.496,3287.0,50.334,1.429,15.786,15.234,13.597,100.028,3411.685,5826.617,14430969.188,2476.732,0.201,273.357,9,393.929,15.234,13.597,0.783,147.517,0,5,15,64.855,432411.448,0.886,30.0,987502.621,10.246,11396.475,1.273,34649.109,32.0,50
2942,G,2,4,,,,,,,,,,,219382.824,0.681,2381.0,41.153,1.301,15.549,22.311,23.94,91.79,2390.064,5304.648,25547980.87,4816.15,0.222,319.613,6,522.115,22.311,23.94,1.281,207.046,0,4,15,41.934,268570.06,0.976,23.0,492335.544,1129.043,1813813.792,1.158,192409.847,171.0,50
2943,G,2,5,,,,,,,,,,,620515.623,0.77,4135.5,49.355,1.26,19.768,11.411,9.704,149.356,4154.608,8536.439,8567714.807,1003.664,0.333,95.822,2,194.582,11.411,9.704,1.119,89.37,0,0,15,59.362,374968.654,0.876,30.0,773047.593,552.005,1399366.974,0.976,15663.864,11.0,50
2944,G,2,1,,,,,,,,,,,260602.965,0.806,3032.0,36.626,1.01,12.264,28.033,30.313,86.086,3027.252,10485.686,17983568.414,1715.059,0.687,127.212,5,177.158,28.033,30.313,1.077,58.183,0,1,16,15.421,153651.531,0.853,10.0,234612.91,1479.828,2538787.452,1.349,124445.263,108.0,50
2945,G,2,2,,,,,,,,,,,439803.747,0.926,2583.0,48.166,0.999,17.113,17.801,20.518,170.904,2573.399,5282.727,16704738.484,3162.143,0.263,192.144,2,388.83,17.801,20.518,1.02,177.29,0,0,16,184.213,1229419.799,0.912,100.0,2222758.627,888.742,1863124.401,0.914,85141.483,57.0,50
2946,G,2,3,,,,,,,,,,,334894.262,0.504,2507.0,57.745,1.429,17.385,14.3,11.325,133.723,2504.383,5913.704,14150067.54,2392.759,0.199,237.983,5,388.479,14.3,11.325,1.196,156.91,0,1,16,186.008,1153364.913,0.933,97.0,2282549.717,484.826,1023240.425,0.909,92604.18,61.0,50
2947,G,2,4,,,,,,,,,,,262280.21,0.595,2480.0,47.318,1.288,15.914,25.508,30.785,106.049,2473.196,6835.335,26488482.724,3875.228,0.337,204.457,4,379.89,25.508,30.785,1.006,147.755,0,2,16,3.169,17221.733,0.891,1.0,54572.186,1247.556,2242350.351,1.363,152625.467,133.0,50
2948,G,2,5,,,,,,,,,,,347666.1,0.513,2846.0,53.69,1.363,17.078,19.458,18.713,117.774,2951.986,8710.953,11217038.684,1287.694,0.431,128.267,6,193.832,19.458,18.713,0.915,72.494,0,4,16,13.731,154517.997,0.971,10.0,210773.941,931.943,1891440.459,1.185,38824.309,32.0,50
2949,G,2,6,,,,,,,,,,,468724.095,0.751,2568.0,55.137,1.155,20.225,16.375,16.375,181.783,2578.476,5825.986,10926053.922,1875.4,0.294,171.918,5,282.975,16.375,16.375,0.882,105.605,0,3,16,206.289,1033700.349,0.828,90.0,2471538.069,614.747,1600735.079,0.941,34436.284,23.0,50
2950,G,2,7,,,,,,,,,,,343058.351,0.474,2690.5,58.181,1.627,17.903,26.463,32.457,127.808,2684.166,7608.616,12305827.059,1617.354,0.614,137.7,5,181.895,26.463,32.457,0.884,67.822,0,1,16,3.38,23200.767,0.997,2.0,39055.007,1505.813,2671880.329,1.393,63007.65,54.0,50
2951,G,2,8,,,,,,,,,,,270775.967,0.612,2641.5,45.538,1.37,16.589,21.076,16.081,100.979,2681.507,5079.561,12111777.926,2384.415,0.207,250.854,8,380.161,21.076,16.081,1.624,128.75,0,4,16,0.951,11744.889,0.965,1.0,11165.152,55.243,69727.277,1.287,77751.723,67.0,50
2952,G,2,1,,,,,,,,,,,702404.217,0.813,3113.5,58.234,1.128,21.823,14.362,13.924,219.492,3200.135,9521.892,23989504.769,2519.405,0.185,224.027,5,413.783,14.362,13.924,1.494,181.131,0,3,17,125.379,793016.371,0.831,49.0,2159320.462,620.134,2399765.861,1.26,41511.972,21.0,50
2953,G,2,2,,,,,,,,,,,716474.945,0.637,2749.0,71.712,1.046,22.032,19.592,16.149,260.686,2748.417,9135.3,34111258.938,3734.005,0.231,260.374,4,450.375,19.592,16.149,0.913,170.608,0,2,17,9.929,84239.373,0.987,5.0,170583.765,86.191,163034.527,1.261,153551.711,85.0,50
2954,G,2,3,,,,,,,,,,,198886.831,0.638,2441.0,39.585,1.333,15.092,19.397,23.675,79.537,2500.563,9237.111,17827706.354,1930.009,0.441,131.422,4,234.435,19.397,23.675,0.651,98.624,0,0,17,160.975,869270.221,0.904,82.0,1761983.038,456.096,1189545.362,0.946,174824.93,84.0,50
2955,G,2,4,,,,,,,,,,,478250.028,0.89,3140.0,45.928,1.029,16.705,14.865,16.267,149.462,3199.818,10095.58,10249867.597,1015.283,0.475,87.864,3,163.806,14.865,16.267,0.855,69.668,0,1,17,53.553,359213.841,0.87,23.0,874521.152,311.704,818224.189,1.11,73593.585,39.0,50
2956,G,2,5,,,,,,,,,,,517894.854,0.584,2695.0,64.237,1.511,24.635,21.19,24.488,191.712,2701.418,9001.558,9704854.913,1078.131,0.654,93.279,4,143.961,21.19,24.488,1.0,48.753,0,2,17,49.433,338361.023,0.941,28.0,602602.41,242.307,585119.204,1.055,100091.603,51.0,50
2957,G,2,6,,,,,,,,,,,2235241.048,0.647,8973.0,70.184,1.27,28.357,21.188,25.072,253.715,8810.045,30216.524,40894845.249,1353.393,0.521,100.141,3,180.611,21.188,25.072,1.12,75.743,0,1,17,297.55,3334088.008,0.838,118.0,9224633.259,893.39,4012797.67,1.063,62662.671,29.0,50
2958,G,2,7,,,,,,,,,,,194424.319,0.596,2486.5,40.605,1.317,13.687,11.986,10.576,78.164,2487.4,6514.177,7299049.852,1120.487,0.269,138.001,5,228.912,11.986,10.576,1.631,90.23,0,3,17,74.044,424750.279,0.904,38.0,871778.769,133.195,362812.318,0.98,102846.299,50.0,50
2959,G,2,8,,,,,,,,,,,280742.258,0.795,2994.0,37.954,1.165,15.562,20.435,21.381,91.156,3079.809,11410.362,19779153.909,1733.438,0.465,152.252,6,216.458,20.435,21.381,1.09,74.927,0,2,17,95.698,595330.324,0.903,51.0,1130153.963,532.041,1550493.9,1.092,88102.555,44.0,50
2960,G,2,9,,,,,,,,,,,320616.294,0.511,2449.0,56.021,1.594,20.047,12.695,10.809,127.597,2512.728,8407.91,10324149.07,1227.909,0.301,133.638,4,226.487,12.695,10.809,0.967,90.237,0,2,17,97.599,669739.105,0.913,58.0,1133411.804,273.467,772172.688,0.928,85784.112,40.0,50
2961,G,2,1,,,,,,,,,,,393422.797,0.71,2455.0,53.094,1.27,20.851,19.246,19.138,159.179,2471.571,6715.978,12043952.878,1793.328,0.453,104.403,2,223.036,19.246,19.138,1.064,94.115,0,0,18,8.239,30768.107,0.942,2.0,126528.184,921.064,1744760.835,1.405,71479.03,61.0,50
2962,G,2,2,,,,,,,,,,,422968.56,0.564,2384.0,62.671,1.45,23.218,8.331,8.273,176.396,2397.83,7679.877,8936170.543,1163.582,0.273,168.154,7,231.223,8.331,8.273,1.129,87.147,0,1,18,2.113,25231.505,0.79,2.0,26874.677,846.175,1605956.518,1.214,50578.063,42.0,50
2963,G,2,3,,,,,,,,,,,202238.574,0.784,2437.0,36.499,1.158,13.027,18.248,10.114,83.128,2432.854,6427.415,21629940.386,3365.263,0.231,237.413,4,428.233,18.248,10.114,0.909,172.51,0,2,18,3.063,24317.939,0.929,2.0,36560.741,1060.702,1751126.104,1.257,154808.374,131.0,50
2964,G,2,4,,,,,,,,,,,446760.948,0.841,2750.0,49.37,1.052,17.755,31.042,36.266,163.087,2739.395,6148.789,12154935.258,1976.802,0.598,107.283,3,203.759,31.042,36.266,1.012,76.739,0,1,18,4.648,13549.205,0.904,1.0,62970.873,678.228,1202923.075,1.378,76568.923,65.0,50
2965,G,2,5,,,,,,,,,,,223256.151,0.726,2654.5,38.055,1.226,14.479,12.433,12.785,83.656,2668.732,12960.911,14040636.391,1083.306,0.33,123.599,4,203.19,12.433,12.785,0.906,85.432,0,0,18,57.25,295145.032,0.844,19.0,866672.885,1268.364,3848912.955,1.353,21745.088,17.0,50
2966,G,2,1,,,,,,,,,,,408204.604,0.74,2819.5,49.21,1.176,18.946,19.366,17.222,142.596,2862.667,8320.141,16544817.934,1988.526,0.406,153.06,4,248.197,19.366,17.222,0.873,92.156,0,2,19,3.38,15906.781,0.886,1.0,53765.727,1012.642,2576910.199,1.342,104365.571,91.0,50
2967,G,2,2,,,,,,,,,,,658258.431,0.91,3152.0,53.595,1.012,18.406,19.768,22.952,207.979,3165.027,6510.152,12489009.752,1918.39,0.484,107.761,2,223.174,19.768,22.952,1.025,98.277,0,0,19,292.48,1477003.464,0.81,125.0,3483535.706,796.002,1887534.81,0.924,17310.288,12.0,50
2968,G,2,3,,,,,,,,,,,465579.169,0.798,2877.5,49.996,1.124,18.42,25.641,25.641,158.651,2934.61,8957.688,14281489.298,1594.328,0.508,118.221,5,198.684,25.641,25.641,1.094,66.282,0,3,19,214.422,1462063.414,0.868,107.0,2958205.057,1177.42,2962621.094,1.193,30756.435,25.0,50
2969,G,2,4,,,,,,,,,,,408188.126,0.893,3372.0,40.35,0.964,15.031,14.951,17.541,115.661,3529.174,11914.821,13213221.211,1108.974,0.428,81.464,2,180.48,14.951,17.541,0.995,78.508,0,0,19,1.901,14589.5,0.962,1.0,27738.703,882.193,2178155.161,1.371,39366.476,34.0,50
2970,G,2,5,,,,,,,,,,,839733.987,0.916,3638.0,56.177,1.028,20.508,20.59,22.143,229.949,3651.826,8300.984,20049889.527,2415.363,0.429,130.081,2,265.925,20.59,22.143,1.056,116.902,0,0,19,65.383,466915.855,0.941,38.0,798064.722,1332.479,3248976.771,1.311,70182.485,58.0,50
2971,G,2,6,,,,,,,,,,,405521.794,0.456,2130.5,72.356,1.351,21.251,15.25,15.63,190.128,2132.89,6250.049,7711461.245,1233.824,0.407,105.832,3,195.257,15.25,15.63,0.892,76.645,0,1,19,124.956,684831.562,0.905,70.0,1224997.552,379.728,819938.192,0.883,34723.112,22.0,50
2972,G,2,1,,,,,,,,,,,733043.003,0.913,3201.5,56.207,1.044,21.188,15.25,15.624,229.421,3195.188,5853.83,11832790.548,2021.376,0.231,206.365,8,331.586,15.25,15.624,1.02,120.36,0,2,20,219.598,1205200.876,0.856,118.0,2237395.197,815.015,1823741.635,1.013,48971.899,34.0,50
2973,G,2,2,,,,,,,,,,,450737.049,0.859,3105.0,46.011,1.023,17.488,19.397,17.488,144.708,3114.795,8074.209,30975554.321,3836.358,0.183,328.273,7,512.63,19.397,17.488,0.773,155.818,0,3,20,22.182,40014.822,0.951,2.0,463310.521,1580.807,2939429.721,1.329,174473.78,149.0,50
2974,G,2,3,,,,,,,,,,,229587.831,0.607,2371.0,44.67,1.455,16.786,26.671,25.751,96.437,2380.701,6889.814,26161067.458,3797.064,0.286,313.509,9,408.755,26.671,25.751,0.702,133.124,0,5,20,338.533,2418817.243,0.949,220.0,3796168.742,1025.845,2095007.709,0.926,120478.343,83.0,50
2975,G,2,4,,,,,,,,,,,436188.572,0.806,3390.5,45.103,1.148,17.481,11.546,11.551,130.554,3341.047,9866.513,11172020.0,1132.317,0.3,107.921,2,217.804,11.546,11.551,1.023,98.872,0,0,20,4.436,49353.633,0.848,3.0,71329.844,690.692,1508022.084,1.422,23726.877,20.0,50
2976,G,2,5,,,,,,,,,,,337106.293,0.49,2444.0,59.446,1.44,17.546,21.435,25.009,137.737,2447.462,12327.071,12769365.311,1035.88,0.53,98.97,4,156.758,21.435,25.009,0.843,60.157,0,2,20,64.96,359986.568,0.866,32.0,735941.713,899.516,2406568.108,0.971,32480.572,23.0,50
2977,G,4,1,,,,,,,,,,,307590.529,0.425,2972.0,55.109,2.339,20.678,16.575,16.796,102.775,2992.863,9463.779,11831581.441,1250.196,0.42,116.373,4,193.357,16.575,16.796,1.333,67.822,0,2,1,90.311,552414.616,0.811,43.0,1231141.323,51.968,144863.375,0.923,54514.769,23.0,52
2978,G,4,2,,,,,,,,,,,499279.436,0.786,2957.0,51.718,1.05,18.245,28.269,32.528,167.313,2984.113,9484.513,17389533.587,1833.466,0.708,101.78,3,180.379,28.269,32.528,0.933,62.295,0,1,1,77.002,658629.996,0.908,41.0,1228769.795,949.794,3260911.307,1.363,31165.544,16.0,52
2979,G,4,3,,,,,,,,,,,1163609.494,0.498,4137.0,82.869,1.162,23.227,23.91,24.552,272.2,4274.837,10874.973,20714258.773,1904.764,0.259,211.351,8,303.888,23.91,24.552,0.877,86.648,0,4,1,40.349,383640.213,0.892,19.0,789848.663,0.845,1545.739,1.571,14634.0,8.0,52
2980,G,4,4,,,,,,,,,,,576347.761,0.893,4492.0,41.337,0.918,14.05,22.028,18.022,121.365,4748.882,12089.719,23099576.396,1910.679,0.372,195.362,7,254.163,22.028,18.022,0.773,83.254,0,1,1,52.496,343915.868,0.817,19.0,972427.172,972.293,3161262.871,1.366,65228.266,34.0,52
2981,G,4,1,,,,,,,,,,,423279.102,0.86,2600.0,48.82,1.04,17.924,16.203,15.939,163.193,2593.732,8487.792,13908867.122,1638.691,0.336,151.942,5,247.473,16.203,15.939,1.346,85.897,0,3,2,58.517,307464.717,0.888,27.0,697261.364,710.444,2103161.342,1.118,76165.915,43.0,52
2982,G,4,2,,,,,,,,,,,751516.987,0.773,3353.0,59.759,0.973,19.302,19.15,20.58,219.598,3422.245,10096.334,16684474.024,1652.528,0.35,134.17,4,243.625,19.15,20.58,1.123,81.721,0,2,2,265.545,1239810.89,0.828,96.0,3723541.699,671.891,1823818.425,0.965,95014.647,50.0,52
2983,G,4,3,,,,,,,,,,,392564.475,0.725,2686.0,49.978,1.306,20.283,10.538,8.872,144.18,2722.733,9906.518,16979797.82,1714.003,0.188,201.647,5,338.655,10.538,8.872,0.765,122.595,0,1,2,188.86,1008487.289,0.894,86.0,2252117.325,762.307,2647778.455,0.913,74359.245,36.0,52
2984,G,4,4,,,,,,,,,,,866101.656,0.879,3230.0,61.613,1.026,23.023,14.64,12.884,265.651,3260.301,7947.829,18554672.871,2334.559,0.206,212.298,5,377.109,14.64,12.884,0.955,156.942,0,3,2,305.895,1754811.271,0.884,153.0,3544056.359,858.427,2466987.57,1.034,102835.24,54.0,52
2985,G,4,5,,,,,,,,,,,442010.075,0.613,2855.0,56.15,1.214,18.644,17.629,15.744,153.898,2872.099,7792.71,17066515.345,2190.062,0.309,176.391,4,298.356,17.629,15.744,1.26,106.154,0,0,2,189.6,1027761.825,0.868,96.0,2052089.621,687.312,1755295.925,1.079,182641.883,104.0,52
2986,G,4,1,,,,,,,,,,,394557.755,0.875,2950.5,43.925,1.042,16.705,12.141,11.686,134.357,2936.637,10615.016,18637050.41,1755.725,0.224,155.353,2,313.637,12.141,11.686,1.018,138.245,0,0,3,0.951,14818.778,0.965,1.0,14087.312,744.667,1847141.515,1.388,60287.243,60.0,52
2987,G,4,1,,,,,,,,,,,411323.229,0.838,2325.0,51.535,1.047,18.625,21.742,21.742,177.136,2322.079,5394.012,12584661.067,2333.08,0.392,180.341,5,273.492,21.742,21.742,0.968,104.508,0,3,4,9.506,50885.252,0.942,5.0,100738.292,712.134,1691741.994,1.131,82476.778,53.0,52
2988,G,4,2,,,,,,,,,,,393368.082,0.85,2937.0,44.261,1.064,16.827,13.159,13.007,132.561,2967.441,6195.709,9186256.586,1482.68,0.233,149.466,3,282.885,13.159,13.007,0.952,122.748,0,1,4,90.416,491585.25,0.816,39.0,1185961.241,714.564,2445947.811,0.84,31492.683,17.0,52
2989,G,4,1,,,,,,,,,,,441889.766,0.811,2521.0,52.229,1.154,19.405,18.896,14.629,176.08,2509.603,7004.65,22055001.303,3148.623,0.242,225.78,4,404.163,18.896,14.629,0.866,170.635,0,0,5,46.053,309853.36,0.905,27.0,549656.979,604.184,1685975.31,1.116,117978.163,71.0,52
2990,G,4,2,,,,,,,,,,,660055.139,0.856,3156.0,54.089,1.014,19.982,16.614,18.248,199.212,3313.335,9149.646,15476663.712,1691.504,0.4,126.852,3,230.586,16.614,18.248,0.892,99.424,0,1,5,80.91,444311.882,0.885,39.0,964428.81,649.815,1806183.961,1.139,77252.631,46.0,52
2991,G,4,3,,,,,,,,,,,262648.318,0.598,2778.0,44.417,1.436,17.174,23.587,21.125,93.902,2797.046,5227.845,19236419.908,3679.608,0.262,273.158,6,419.783,23.587,21.125,0.95,130.011,1,2,5,169.848,996641.933,0.894,95.0,1803812.433,934.901,2603044.434,0.964,167966.024,92.0,52
2992,G,4,4,,,,,,,,,,,560017.68,0.671,2903.0,59.667,1.329,24.2,9.773,8.878,190.022,2947.117,13802.826,19575832.769,1418.248,0.168,177.452,5,326.177,9.773,8.878,1.032,145.719,0,1,5,82.283,583719.946,0.884,41.0,1197371.764,634.182,2087766.373,1.263,36449.981,22.0,52
2993,G,4,5,,,,,,,,,,,394922.061,0.859,2898.0,44.482,1.064,17.225,17.174,19.258,135.308,2918.697,10525.182,16176914.837,1536.972,0.311,138.219,4,249.087,17.174,19.258,1.304,104.787,0,2,5,8.978,64875.779,0.964,5.0,118798.114,586.861,1665878.268,1.411,48382.196,30.0,52
2994,G,4,1,,,,,,,,,,,421659.424,0.692,2412.0,55.964,1.275,21.321,21.333,22.753,172.594,2443.073,8437.99,29314071.069,3474.058,0.184,344.798,12,487.103,21.333,22.753,1.096,124.114,0,8,6,224.245,1309403.91,0.929,118.0,2581569.388,1009.896,2623226.717,0.952,187489.014,113.0,52
2995,G,4,2,,,,,,,,,,,404171.041,0.78,2478.0,51.293,1.191,19.779,13.549,10.98,163.299,2475.041,7739.748,18727003.277,2419.588,0.188,233.103,6,402.667,13.549,10.98,1.373,166.057,0,4,6,36.758,242209.344,0.946,23.0,394305.413,893.284,2734017.702,1.018,108959.543,71.0,52
