,Row,Col,Target,TMRE AREA,TMRE INTENSITY,TMRE FORM FACTOR,TMRE COUNT,TMRE DxA,MITOTRECKER AREA,MITOTRACKER DxA,MITOTRACKER FORM FACTOR,MITOTRACKER INTENSITY,MITOTRACKER COUNT,NUCLEAR DXA,NUC FORM FACTOR,NUC MEDIAN DENSITY,NUCLEAR PARIMETER,NUCLEAR WRMI,NUCLEUS MAX CHORD,NUCLEAR AVG DIAMETER,NUCLEAR MED DIAMETER,NUCLEAR AREA,NUCLEAR INTENSITY,CELL INTENSITY,CELL DXA,CELL AREA,CELL FORM FACTOR,CELL FIBER LENGTH,CELL END NODES,CELL PARIEMETER,CELL AVG  DIAMETER,CELL MED DIAMETER,CELL FRMI,CELL LENGTH,CELL CROSSING POINTS,CELL BRANCH NODES,Field,ER AREA,ER INTENSITY,ER FORM FACTOR,ER COUNT,ER DxA,LYSO AREA,LYSO DxA,LYSO FORM FACTOR,LYSO INTENSITY,LYSO COUNT,CHRONO_ORDER
3587,E,2,1,,,,,,,,,,,304357.933,0.898,1037.0,64.512,1.001,23.813,31.266,34.559,297.444,1023.243,8355.215,25916460.266,3101.83,0.392,250.732,7,315.3,31.266,34.559,1.106,117.179,0,3,12,42.145,34136.669,0.962,26.0,54662.814,321.633,745786.111,1.044,123439.32,63.0,39
3588,E,2,2,,,,,,,,,,,255207.031,0.91,1178.5,55.674,0.969,20.73,23.952,28.006,224.351,1137.535,6056.328,12799941.672,2113.482,0.514,162.249,6,227.364,23.952,28.006,0.996,96.115,0,0,12,7.711,5443.076,0.901,4.0,10147.335,45.736,88571.905,1.279,85445.698,47.0,39
3589,E,2,3,,,,,,,,,,,388330.539,0.264,1240.0,121.486,1.992,25.056,12.145,11.39,310.331,1251.343,10833.215,27319577.723,2521.835,0.154,235.606,3,452.935,12.145,11.39,1.463,201.444,0,1,12,261.109,139210.927,0.898,109.0,342975.857,470.566,1644734.678,0.924,276139.449,106.0,39
3590,E,2,4,,,,,,,,,,,518042.414,0.905,1260.0,76.137,1.012,28.687,25.766,15.348,417.331,1241.324,9817.899,57837300.057,5891.006,0.22,368.208,7,580.106,25.766,15.348,0.963,186.636,0,3,12,58.2,35260.955,0.844,25.0,87116.265,481.129,1128169.346,1.214,241318.341,130.0,39
3591,E,2,5,,,,,,,,,,,582800.278,0.799,2944.0,55.003,1.094,20.967,15.145,15.632,192.346,3029.958,12492.812,19685390.564,1575.737,0.376,142.308,4,229.559,15.145,15.632,0.916,104.237,0,0,12,142.807,102228.427,0.906,59.0,252330.502,330.717,1167061.265,0.995,57548.443,24.0,39
3592,E,2,6,,,,,,,,,,,293753.869,0.784,1269.5,60.065,1.135,22.311,13.026,12.038,224.985,1305.662,9158.828,20500505.74,2238.333,0.205,200.694,4,370.12,13.026,12.038,1.327,152.828,0,0,12,391.135,213877.591,0.858,144.0,638755.644,325.858,1468371.871,0.965,297206.378,96.0,39
3593,E,2,7,,,,,,,,,,,590773.5,0.854,2025.0,64.18,1.001,23.102,18.539,18.799,280.016,2109.784,10425.846,12891192.162,1236.465,0.594,91.766,3,161.756,18.539,18.799,1.055,67.009,0,1,12,170.587,115019.098,0.876,72.0,278154.724,266.813,1077591.218,0.972,62088.174,22.0,39
3594,E,2,8,,,,,,,,,,,521547.844,0.787,1618.0,72.685,0.982,24.375,23.075,21.778,331.034,1575.513,10154.986,17472175.299,1720.551,0.623,86.277,2,186.23,23.075,21.778,1.003,77.453,0,0,12,8.45,6147.039,0.963,4.0,14266.349,129.393,258843.015,1.268,72826.3,40.0,39
3595,E,2,9,,,,,,,,,,,622999.115,0.934,1958.0,65.497,1.032,24.109,22.425,25.372,318.887,1953.669,8733.147,16649344.312,1906.454,0.506,153.879,6,217.499,22.425,25.372,0.998,85.256,0,0,12,220.126,126711.654,0.888,94.0,309032.965,158.229,457566.336,1.009,226071.457,96.0,39
3596,E,2,10,,,,,,,,,,,324094.894,0.901,1438.0,56.307,1.042,21.781,15.621,13.325,227.414,1425.131,8872.612,14773764.107,1665.097,0.348,149.095,4,245.148,15.621,13.325,0.871,102.755,1,1,12,101.507,53495.205,0.903,37.0,156618.029,156.222,406201.924,0.993,87260.512,41.0,39
3597,E,2,11,,,,,,,,,,,530992.55,0.838,1994.0,63.852,1.05,23.654,13.812,10.486,271.883,1953.02,11542.184,14732347.078,1276.392,0.38,124.197,5,205.422,13.812,10.486,0.839,85.552,0,1,12,33.906,40245.748,1.067,26.0,62028.578,167.313,378443.469,1.261,44448.987,23.0,39
3598,E,2,12,,,,,,,,,,,290813.225,0.944,1076.0,60.256,0.998,21.732,13.602,11.205,272.622,1066.726,9364.378,38918200.049,4155.984,0.274,313.85,8,436.872,13.602,11.205,1.255,131.464,0,4,12,47.532,30884.592,0.839,25.0,57684.579,694.072,1668720.785,1.199,197448.81,103.0,39
3599,E,2,13,,,,,,,,,,,324667.707,0.879,1133.0,63.734,1.059,23.415,18.122,16.79,284.03,1143.076,10438.474,26981242.676,2584.788,0.273,233.24,7,345.004,18.122,16.79,0.759,140.229,0,5,12,224.562,150601.757,0.903,110.0,313897.387,531.724,2169893.683,0.951,241649.278,87.0,39
3600,E,2,14,,,,,,,,,,,317062.065,0.825,1288.0,60.861,1.113,23.765,15.289,13.645,243.258,1303.398,6265.659,7552029.535,1205.305,0.416,104.472,3,190.761,15.289,13.645,1.031,72.954,0,1,12,85.663,45120.838,0.834,33.0,121159.713,237.132,622312.014,1.059,97705.426,47.0,39
3601,E,2,15,,,,,,,,,,,513336.75,0.652,1995.0,69.075,1.13,23.74,17.546,16.994,247.694,2072.461,12471.035,22232930.235,1782.765,0.427,127.713,3,228.992,17.546,16.994,1.058,93.226,0,1,12,267.341,153385.022,0.795,100.0,428546.488,317.514,1037454.172,0.991,190333.11,75.0,39
3602,E,2,16,,,,,,,,,,,257298.015,0.834,1369.0,52.284,0.98,18.625,20.684,21.62,181.361,1418.708,9502.699,13449080.937,1415.291,0.59,148.931,6,173.569,20.684,21.62,1.11,72.858,0,0,12,206.606,107045.737,0.843,86.0,271427.155,164.038,579044.196,0.961,145755.115,48.0,39
3603,E,2,1,,,,,,,,,,,324754.638,0.786,1636.0,56.781,1.224,23.559,16.344,14.736,201.641,1610.557,9845.011,14386945.295,1461.344,0.383,139.616,5,218.946,16.344,14.736,1.478,90.689,0,1,13,99.5,59918.084,0.884,41.0,158342.066,212.838,586363.907,1.147,62945.358,33.0,39
3604,E,2,2,,,,,,,,,,,549198.665,0.873,2573.0,54.282,0.945,19.581,19.886,19.886,204.81,2681.504,9588.584,16276859.661,1697.525,0.386,155.986,5,235.025,19.886,19.886,0.663,84.544,0,3,13,70.347,75464.216,0.986,36.0,137716.891,426.098,1174702.398,1.266,48781.405,28.0,39
3605,E,2,3,,,,,,,,,,,305283.222,0.86,1506.0,54.261,1.061,21.076,16.267,17.312,201.536,1514.786,13598.938,16972612.889,1248.084,0.398,118.09,4,198.581,16.267,17.312,1.039,66.594,0,2,13,173.228,102334.24,0.87,62.0,320216.814,161.926,508385.398,0.965,80882.383,35.0,39
3606,E,2,4,,,,,,,,,,,314133.99,0.893,1423.0,55.779,1.063,21.302,14.701,13.332,221.182,1420.251,10829.072,12359168.59,1141.295,0.439,107.864,4,180.658,14.701,13.332,1.16,78.489,0,0,13,165.834,74613.302,0.776,50.0,278382.454,143.652,545600.707,1.027,69683.348,30.0,39
3607,E,2,5,,,,,,,,,,,305920.15,0.28,1322.5,101.434,1.778,24.643,16.112,9.192,229.632,1332.218,7793.087,14733690.86,1890.61,0.304,189.454,6,279.573,16.112,9.192,0.874,108.393,1,2,13,171.749,123785.81,0.913,93.0,235729.489,204.493,952860.587,0.99,117219.161,42.0,39
3608,E,2,6,,,,,,,,,,,104013.772,0.708,1105.0,40.814,1.145,13.589,21.775,22.406,93.796,1108.931,8244.859,22125483.493,2683.549,0.342,201.428,5,314.219,21.775,22.406,0.947,109.029,0,3,13,313.922,144000.04,0.826,116.0,419587.347,213.577,626128.408,0.98,260898.072,107.0,39
3609,E,2,7,,,,,,,,,,,298171.912,0.954,2380.0,39.371,0.965,13.734,18.897,18.406,117.668,2534.01,7817.196,9777157.261,1250.724,0.448,132.332,6,187.259,18.897,18.406,0.792,64.644,1,1,13,106.155,64720.852,0.877,38.0,199635.723,352.582,1029495.314,1.147,88898.56,47.0,39
3610,E,2,8,,,,,,,,,,,234789.412,0.686,1055.5,62.582,1.197,23.198,16.089,11.036,213.788,1098.234,11474.099,12022740.842,1047.816,0.37,137.139,7,188.772,16.089,11.036,1.356,56.935,0,5,13,150.518,85862.137,0.898,65.0,213471.116,124.639,300367.783,0.943,111570.613,53.0,39
3611,E,2,9,,,,,,,,,,,465622.687,0.858,1511.0,66.72,1.056,24.678,25.836,24.808,303.888,1532.22,10237.142,28472089.032,2781.254,0.354,190.652,5,314.309,25.836,24.808,1.057,111.845,0,3,13,366.524,154622.893,0.806,117.0,514496.53,334.836,1257154.827,1.022,190512.581,83.0,39
3612,E,2,1,,,,,,,,,,,520582.1,0.963,1887.0,59.422,0.936,21.161,20.424,22.12,270.615,1923.698,9905.56,19246513.478,1943.001,0.488,126.041,3,223.606,20.424,22.12,1.077,95.535,0,1,14,116.4,72751.849,0.894,44.0,206533.456,199.634,545573.667,0.98,46927.5,21.0,39
3613,E,2,2,,,,,,,,,,,299478.935,0.928,1409.0,54.127,0.989,20.233,13.107,12.025,216.429,1383.729,8479.834,12521829.41,1476.66,0.314,118.755,2,243.197,13.107,12.025,0.996,113.495,0,0,14,103.303,49546.161,0.981,38.0,145785.812,62.531,156284.355,0.923,32083.527,15.0,39
3614,E,2,3,,,,,,,,,,,525045.985,0.901,2014.5,60.083,1.036,22.754,22.626,25.186,258.785,2028.888,12222.291,15254442.807,1248.084,0.666,99.925,5,153.443,22.626,25.186,0.95,60.601,0,3,14,185.48,122092.182,0.891,77.0,314543.716,139.321,466177.121,1.028,178293.569,72.0,39
3615,E,2,4,,,,,,,,,,,599993.011,0.927,1768.0,67.487,1.037,24.919,16.285,12.983,335.998,1785.703,11661.502,34581791.994,2965.466,0.245,246.21,5,390.033,16.285,12.983,0.709,147.922,0,1,14,307.056,238558.597,0.86,133.0,598059.516,454.194,1343676.625,0.994,176987.288,77.0,39
3616,E,2,5,,,,,,,,,,,314886.685,0.853,1177.0,62.455,1.054,23.102,16.787,16.954,264.911,1188.649,9479.885,25307560.293,2669.606,0.235,193.222,3,377.733,16.787,16.954,1.133,169.219,0,1,14,265.44,132972.569,0.831,101.0,367593.928,343.286,1233869.024,0.991,197833.931,82.0,39
3617,E,2,6,,,,,,,,,,,296213.384,0.835,1157.0,62.01,1.036,22.133,20.699,12.574,255.511,1159.299,7512.263,20342030.056,2707.843,0.342,227.379,7,315.203,20.699,12.574,1.001,98.888,0,5,14,230.266,114795.496,0.865,79.0,350874.296,169.742,560339.524,0.977,165822.517,66.0,39
3618,E,2,7,,,,,,,,,,,579589.758,0.817,2578.0,57.777,1.083,22.406,10.73,8.3,216.957,2671.45,12041.935,16673971.889,1384.659,0.229,136.52,2,275.545,10.73,8.3,0.983,129.095,0,0,14,177.136,112680.378,0.811,69.0,299479.252,175.657,613077.716,0.922,88486.502,34.0,39
3619,E,2,8,,,,,,,,,,,311555.645,0.891,1362.0,56.867,1.056,21.478,12.601,12.395,229.315,1358.634,12925.89,20350059.049,1574.364,0.275,134.246,2,268.113,12.601,12.395,1.024,123.538,0,0,14,172.699,86280.404,0.791,58.0,290710.978,291.529,1109548.541,0.953,141266.528,49.0,39
3620,E,2,9,,,,,,,,,,,309705.067,0.944,1616.0,49.443,0.998,17.064,10.304,8.86,183.685,1686.07,14933.647,19507583.525,1306.284,0.21,134.725,2,279.907,10.304,8.86,1.224,121.397,0,0,14,264.383,164472.665,0.782,76.0,600040.86,270.615,904616.7,1.012,135834.356,51.0,39
3621,E,2,10,,,,,,,,,,,534280.389,0.831,1953.5,63.649,0.969,20.363,18.552,18.865,267.869,1994.558,9376.425,14202331.89,1514.685,0.417,101.196,2,213.717,18.552,18.865,1.153,92.526,0,0,14,210.408,122590.688,0.821,77.0,354668.192,134.463,388501.021,0.996,129995.079,53.0,39
3622,E,2,11,,,,,,,,,,,333732.897,0.627,1475.0,67.18,1.177,22.33,19.178,21.925,225.302,1481.272,9877.504,16651498.46,1685.8,0.479,122.505,4,210.24,19.178,21.925,0.842,92.026,0,0,14,207.239,110284.612,0.864,77.0,315548.436,161.292,487290.924,1.051,172704.965,71.0,39
3623,E,2,12,,,,,,,,,,,304487.114,0.879,1413.0,55.283,1.086,20.752,18.628,19.178,213.894,1423.543,10724.789,13144143.009,1225.585,0.456,97.279,3,183.768,18.628,19.178,0.864,73.685,0,1,14,177.77,89501.904,0.837,70.0,236433.913,179.882,595688.622,0.908,179181.36,65.0,39
3624,E,2,13,,,,,,,,,,,263444.32,0.444,1162.0,80.046,1.301,21.491,17.127,15.98,226.358,1163.84,6803.683,15269871.365,2244.354,0.249,250.983,10,336.671,17.127,15.98,0.917,111.191,0,6,14,210.831,103569.686,0.885,91.0,257881.496,139.005,459668.728,0.991,201847.193,75.0,39
3625,E,2,14,,,,,,,,,,,302171.568,0.861,1212.0,60.292,1.095,23.404,20.026,20.702,249.067,1213.212,10942.583,26426843.169,2415.046,0.391,156.987,3,278.493,20.026,20.702,1.251,110.777,0,1,14,345.505,182373.712,0.825,145.0,456351.313,237.343,827856.383,0.949,381805.31,129.0,39
3626,E,2,1,,,,,,,,,,,314631.808,0.852,874.0,73.248,1.076,27.681,24.361,24.361,363.778,864.901,9866.862,21920653.794,2221.644,0.452,159.813,5,248.629,24.361,24.361,0.969,77.724,1,1,15,187.382,134280.747,0.921,90.0,281532.662,210.831,620415.806,0.966,228694.341,99.0,39
3627,E,2,2,,,,,,,,,,,543722.666,0.842,2045.0,63.669,1.054,24.808,14.84,15.802,271.672,2001.397,13468.359,16986044.26,1261.181,0.412,99.267,3,196.196,14.84,15.802,1.313,85.034,0,1,15,178.615,113293.003,0.806,66.0,318308.564,143.335,376436.458,0.952,111227.982,51.0,39
3628,E,2,3,,,,,,,,,,,316262.894,0.935,1165.0,61.271,0.974,22.898,21.128,20.089,279.382,1132.008,8611.556,16882348.424,1960.429,0.494,103.238,2,223.376,21.128,20.089,1.024,94.69,0,0,15,97.705,66607.984,0.907,43.0,156378.679,146.082,366295.355,0.844,59620.069,28.0,39
3629,E,2,4,,,,,,,,,,,567503.753,0.903,1752.0,66.754,0.972,24.621,17.878,18.387,320.26,1772.011,10513.13,18277159.512,1738.508,0.441,136.386,4,222.673,17.878,18.387,1.042,93.365,0,2,15,233.012,169233.582,0.87,119.0,340019.369,206.922,760421.731,0.845,112607.225,38.0,39
3630,E,2,5,,,,,,,,,,,300457.988,0.96,1167.0,58.911,0.928,20.475,23.22,26.555,265.017,1133.731,9011.088,13563298.871,1505.179,0.531,136.724,7,188.787,23.22,26.555,1.174,72.735,0,1,15,35.279,24902.98,0.915,18.0,48809.517,365.151,1095431.336,0.972,49385.017,24.0,39
3631,E,2,6,,,,,,,,,,,559245.021,0.861,1935.0,65.941,1.028,24.963,19.138,19.545,297.973,1876.834,9302.668,18985972.094,2040.917,0.404,125.923,3,251.837,19.138,19.545,0.974,104.67,0,1,15,93.163,59561.074,0.959,47.0,123722.742,49.116,109116.804,1.069,53468.143,27.0,39
3632,E,2,7,,,,,,,,,,,326927.376,0.938,1257.5,59.706,0.96,20.812,15.967,13.107,266.179,1228.224,10206.675,22366184.508,2191.329,0.298,206.284,6,304.055,15.967,13.107,0.796,95.447,0,2,15,387.966,237515.496,0.767,60.0,2189654.516,573.235,1792258.786,0.927,66004.274,29.0,39
3633,E,2,8,,,,,,,,,,,311558.075,0.901,1469.0,55.608,1.047,21.857,14.248,10.102,221.816,1404.58,8460.552,12651533.786,1495.356,0.428,116.781,3,209.443,14.248,10.102,1.205,87.147,0,1,15,229.843,129514.058,0.853,105.0,290464.023,90.522,288981.343,1.042,215681.005,83.0,39
3634,E,2,9,,,,,,,,,,,299097.623,0.948,1479.0,53.067,0.921,19.302,28.592,31.323,212.415,1408.081,8464.959,12268285.153,1449.302,0.772,120.314,5,153.573,28.592,31.323,0.675,55.999,0,1,15,32.639,16454.145,0.829,13.0,43108.216,56.721,134696.077,0.997,36188.381,18.0,39
3635,E,2,10,,,,,,,,,,,330631.067,0.924,1296.0,59.934,1.019,22.504,19.545,15.925,264.066,1252.075,11407.134,28395799.387,2489.302,0.342,176.247,4,302.237,19.545,15.925,0.822,128.449,0,2,15,199.634,132148.533,0.892,89.0,305106.403,504.578,2097271.181,0.916,114616.354,45.0,39
3636,E,2,11,,,,,,,,,,,329155.886,0.837,1738.5,54.604,1.103,22.12,23.038,24.429,198.578,1657.565,10802.443,14213750.758,1315.79,0.598,114.447,5,166.302,23.038,24.429,1.028,61.883,0,1,15,221.499,117251.285,0.837,50.0,652368.164,236.709,751709.65,0.92,145959.809,56.0,39
3637,E,2,12,,,,,,,,,,,624151.501,0.927,2442.0,58.51,0.9,20.712,15.479,14.898,252.659,2470.334,11615.682,19346149.979,1665.52,0.312,139.434,3,259.098,15.479,14.898,1.193,111.988,0,1,15,205.655,105938.931,0.821,74.0,313291.407,214.844,918471.106,0.942,64466.867,24.0,39
3638,E,2,13,,,,,,,,,,,545151.372,0.954,2062.0,59.981,0.942,21.493,18.678,21.161,273.256,1995.021,8089.795,18649405.552,2305.3,0.322,169.52,4,299.855,18.678,21.161,1.23,124.681,0,0,15,73.939,48159.608,0.915,35.0,105630.493,247.589,936548.356,1.004,99800.41,43.0,39
3639,E,2,14,,,,,,,,,,,306735.059,0.877,1287.0,59.093,1.042,23.069,17.008,18.65,243.575,1259.305,8608.098,9067890.59,1053.414,0.589,67.972,2,149.863,17.008,18.65,1.733,65.766,0,0,15,203.965,97041.711,0.768,71.0,308791.609,78.375,388003.097,1.023,109788.119,32.0,39
3640,E,2,15,,,,,,,,,,,336215.544,0.787,1514.0,60.301,1.073,22.444,23.512,26.265,227.731,1476.372,9100.85,17826193.887,1958.739,0.372,150.175,4,257.359,23.512,26.265,0.871,103.972,0,2,15,123.477,80986.208,0.809,52.0,195803.38,156.01,522450.212,0.931,74198.156,31.0,39
3641,E,2,16,,,,,,,,,,,308491.735,0.814,1257.0,62.02,1.059,22.57,17.232,17.947,249.279,1237.537,8589.124,9359993.093,1089.749,0.445,114.836,5,175.448,17.232,17.947,1.124,58.749,0,3,15,264.383,114125.633,0.775,92.0,347949.602,181.995,658902.436,0.913,241264.243,83.0,39
3642,E,2,17,,,,,,,,,,,307937.09,0.85,1142.0,63.58,1.034,23.375,28.732,30.111,273.467,1126.048,7818.996,19814020.4,2534.087,0.444,192.166,5,267.87,28.732,30.111,1.038,83.377,0,3,15,183.685,97875.665,0.902,75.0,252880.606,258.257,1116686.891,0.863,125145.572,43.0,39
3643,E,2,18,,,,,,,,,,,284680.968,0.885,1053.0,62.773,1.05,24.27,26.53,28.721,277.375,1026.338,8115.584,17745340.328,2186.576,0.609,138.021,4,212.391,26.53,28.721,0.664,83.452,0,0,15,66.228,45519.804,0.932,40.0,77365.875,66.756,158546.243,1.0,114959.876,53.0,39
3644,E,2,19,,,,,,,,,,,512931.672,0.761,1513.0,75.27,1.113,27.081,26.265,24.585,342.97,1495.561,7957.928,19043085.866,2392.97,0.397,177.822,4,275.22,26.265,24.585,0.874,82.976,1,0,15,460.426,198817.772,0.784,160.0,605445.772,153.687,537182.268,0.982,323523.086,112.0,39
3645,E,2,1,,,,,,,,,,,316224.868,0.895,917.0,69.816,1.052,25.947,25.804,16.217,346.983,911.355,10835.285,46142571.272,4258.547,0.254,337.844,8,458.727,25.804,16.217,0.688,148.006,0,6,16,39.399,40834.387,0.935,30.0,53011.342,19.963,49497.568,1.001,51957.17,22.0,39
3646,E,2,2,,,,,,,,,,,438610.061,0.85,1700.0,61.887,1.065,23.727,18.277,18.245,259.102,1692.808,15632.207,22233093.428,1422.262,0.502,104.493,3,188.647,18.277,18.245,1.03,78.447,0,1,16,68.763,53566.803,0.956,29.0,140047.542,175.129,660980.956,1.049,53370.433,21.0,39
3647,E,2,3,,,,,,,,,,,97251.241,0.424,874.0,57.176,1.793,17.838,31.8,23.475,110.38,881.06,9971.316,48191866.542,4833.05,0.246,376.366,12,496.74,31.8,23.475,0.862,124.238,0,8,16,181.678,128040.517,0.913,107.0,215084.984,377.509,1349861.273,0.939,543733.291,180.0,39
3648,E,2,4,,,,,,,,,,,331946.646,0.825,1629.0,55.876,1.131,22.33,12.305,9.658,205.021,1619.084,11840.994,15971742.273,1348.851,0.243,141.441,3,264.375,12.305,9.658,1.393,119.747,0,1,16,128.864,73287.308,0.923,49.0,199449.398,58.728,164799.864,1.041,77704.929,31.0,39
3649,E,2,5,,,,,,,,,,,315483.158,0.629,1246.0,71.499,1.224,25.119,21.647,17.578,255.722,1233.696,10034.819,24537694.49,2445.255,0.317,221.119,6,311.453,21.647,17.578,1.042,90.679,0,4,16,272.305,131790.698,0.805,59.0,714089.474,471.411,1756322.193,0.953,81502.38,31.0,39
3650,E,2,6,,,,,,,,,,,337618.054,0.783,1506.0,59.234,1.205,23.198,17.435,19.779,218.753,1543.378,11017.547,19194824.793,1742.205,0.375,142.095,4,241.754,17.435,19.779,0.906,102.177,0,0,16,188.332,105930.458,0.914,87.0,231468.618,106.26,382140.082,0.989,219475.274,74.0,39
3651,E,2,7,,,,,,,,,,,297183.67,0.948,1869.0,45.802,0.888,15.93,17.37,15.358,158.334,1876.939,11509.607,14082906.46,1223.578,0.507,79.848,2,174.193,17.37,15.358,1.191,72.005,0,0,16,25.879,19482.746,0.881,14.0,37613.31,106.788,332035.056,1.06,78279.589,29.0,39
3652,E,2,8,,,,,,,,,,,317102.837,0.928,1623.0,51.181,0.984,18.837,8.531,6.643,193.508,1638.707,12357.854,16663687.874,1348.429,0.233,195.34,9,269.558,8.531,6.643,1.028,69.503,0,3,16,167.946,82913.553,0.876,60.0,258449.873,86.614,427715.629,0.978,175278.326,45.0,39
3653,E,2,9,,,,,,,,,,,319684.984,0.891,1567.5,53.311,1.044,20.424,17.546,18.331,201.536,1586.246,10941.122,19714632.333,1801.884,0.372,116.724,2,246.807,17.546,18.331,1.666,108.723,0,0,16,155.06,107122.466,0.865,71.0,247450.554,87.459,312045.013,0.977,148942.348,51.0,39
3654,E,2,10,,,,,,,,,,,303511.23,0.833,1862.0,48.762,1.065,19.886,17.466,17.925,157.595,1925.895,11059.348,11689789.053,1057.005,0.565,100.215,4,153.373,17.466,17.925,1.083,61.766,0,2,16,64.115,48718.405,0.968,38.0,85456.237,68.869,242465.402,1.072,87957.069,32.0,39
3655,E,2,11,,,,,,,,,,,305477.68,0.485,1295.5,78.065,1.358,23.415,16.796,14.542,235.125,1299.215,11963.138,38329550.171,3203.971,0.223,221.15,3,424.874,16.796,14.542,1.415,181.215,0,1,16,293.114,193193.458,0.88,137.0,421740.122,347.511,1698425.304,0.917,328082.949,92.0,39
3656,E,2,12,,,,,,,,,,,402779.2,0.41,1503.0,90.41,1.385,25.225,13.292,12.368,266.918,1508.998,9461.839,20097371.634,2124.045,0.224,172.041,2,345.089,13.292,12.368,1.057,158.462,0,0,16,222.872,120457.955,0.864,91.0,297997.522,265.334,1292027.232,0.89,185697.842,51.0,39
3657,E,2,13,,,,,,,,,,,260932.415,0.313,1129.0,95.538,1.555,20.91,14.905,14.378,227.52,1146.857,11650.178,15417793.369,1323.395,0.341,144.694,5,220.773,14.905,14.378,1.0,77.7,0,1,16,152.947,87636.223,0.808,67.0,205288.224,102.563,562342.204,0.927,215317.13,51.0,39
3658,E,2,1,,,,,,,,,,,275014.34,0.826,1163.0,60.636,1.12,24.13,20.026,12.038,241.779,1137.46,7045.451,18519834.794,2628.623,0.269,207.753,4,350.176,20.026,12.038,1.392,149.439,0,2,17,24.611,16235.829,0.794,10.0,41537.232,366.736,921683.738,1.248,81109.83,44.0,39
3659,E,2,2,,,,,,,,,,,509533.982,0.878,1760.0,65.431,1.031,24.643,23.366,17.86,299.134,1703.361,9946.031,20233886.39,2034.368,0.551,136.885,4,215.458,23.366,17.86,1.051,70.26,0,0,17,32.216,17561.982,0.882,12.0,50564.291,179.776,408442.052,1.162,93800.264,50.0,39
3660,E,2,3,,,,,,,,,,,258438.148,0.864,1065.0,60.018,1.038,22.062,23.156,23.974,247.8,1042.931,7072.428,15244024.223,2155.416,0.466,145.241,4,241.079,23.156,23.974,1.737,99.71,0,2,17,26.407,15512.182,1.078,13.0,31574.744,76.051,158201.372,1.211,49620.809,27.0,39
3661,E,2,4,,,,,,,,,,,411536.7,0.854,1620.0,61.914,1.059,24.653,19.112,14.84,260.475,1579.946,6531.971,12784769.786,1957.261,0.374,159.781,5,256.444,19.112,14.84,0.844,110.791,0,1,17,28.414,18679.921,1.002,14.0,36835.581,70.242,152262.2,1.197,57540.109,31.0,39
3662,E,2,5,,,,,,,,,,,555277.159,0.906,1686.0,67.269,1.036,24.918,23.676,21.445,326.069,1702.942,10934.736,30146623.61,2756.959,0.33,178.911,3,323.99,23.676,21.445,1.02,143.703,0,1,17,201.324,182646.518,0.953,129.0,283622.906,247.061,664194.856,1.059,189669.678,89.0,39
3663,E,2,6,,,,,,,,,,,560997.577,0.703,2966.0,56.548,1.365,23.599,14.761,13.735,178.826,3137.118,13269.635,19095755.718,1439.057,0.34,125.276,3,230.567,14.761,13.735,0.855,92.807,0,1,17,112.175,99666.819,0.894,49.0,242898.26,334.625,1327621.279,1.06,47092.018,20.0,39
3664,E,2,7,,,,,,,,,,,548724.508,0.833,2193.0,60.411,1.052,23.103,13.444,7.802,241.991,2267.546,11847.995,15372974.742,1297.517,0.27,153.504,5,245.885,13.444,7.802,1.01,95.857,0,1,17,157.172,102094.545,0.921,63.0,273182.986,210.303,837577.514,1.015,57341.127,23.0,39
3665,E,2,8,,,,,,,,,,,299810.18,0.364,1373.0,85.227,1.487,20.332,14.939,13.474,210.303,1425.614,11990.886,41627908.532,3471.629,0.182,276.269,4,489.547,14.939,13.474,1.139,205.762,0,2,17,344.026,269170.559,0.881,146.0,737662.159,507.324,1785282.679,0.99,195824.342,81.0,39
3666,E,2,9,,,,,,,,,,,265029.353,0.844,1325.0,54.292,1.135,20.611,21.684,22.645,198.05,1338.195,9465.417,19496094.415,2059.718,0.387,167.121,5,258.651,21.684,22.645,0.905,97.351,0,3,17,181.361,109799.43,0.872,81.0,256335.757,154.426,540485.529,0.949,130215.96,53.0,39
3667,E,2,10,,,,,,,,,,,275396.813,0.714,1530.0,54.077,1.069,19.326,19.112,20.027,166.151,1657.513,10151.04,19624836.638,1933.283,0.426,110.888,2,238.739,19.112,20.027,1.744,96.757,0,0,17,235.97,164145.146,0.876,103.0,403307.121,252.342,904585.435,0.996,115555.174,44.0,39
3668,E,2,11,,,,,,,,,,,282203.602,0.8,1260.0,58.513,1.086,20.879,17.98,16.571,217.908,1295.061,12108.664,25555634.467,2110.525,0.295,167.261,4,299.736,17.98,16.571,1.409,133.448,0,2,17,221.921,133146.488,0.91,109.0,274919.487,280.333,1227794.227,0.933,287455.768,85.0,39
3669,E,2,12,,,,,,,,,,,302902.61,0.757,1471.0,57.807,1.084,21.781,28.528,27.081,201.324,1504.551,9605.022,12276002.654,1278.082,0.747,126.815,6,146.608,28.528,27.081,0.822,49.338,0,0,17,166.467,91893.032,0.818,60.0,267388.417,113.443,340658.41,1.023,80973.939,33.0,39
3670,E,2,13,,,,,,,,,,,219802.69,0.423,1070.0,77.638,1.386,22.91,21.857,23.532,203.12,1082.133,8786.72,14179683.755,1613.763,0.508,129.616,5,199.813,21.857,23.532,1.194,73.481,0,1,17,297.761,164319.875,0.845,143.0,350976.648,182.734,780847.905,0.971,247297.325,79.0,39
